id,question,expected,model_prediction,bert_P,bert_R,bert_F1
Q94,What is the application deadline for Erasmus+ traineeship mobility?,The complete application with all mandatory attachments must be submitted at least 2 months before the start of mobility by email to erasmus@fri.uni-lj.si.,"Applications are accepted until:

*   available funds are exhausted,
*   or no later than 1 July 2026.",0.7676,0.807,0.7868
Q95,What documents are required for Erasmus+ traineeship mobility?,"Students must submit a completed application form, an original signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of at least one and at most two pages.",The application and all required documents must be submitted electronically to: erasmus@fri.uni-lj.si.,0.8557,0.8409,0.8482
Q96,Can I do multiple Erasmus+ traineeships?,"Yes, but not with the same employer or organization. Each traineeship must last at least 2 months and no more than 6 months.","Yes, you may complete multiple traineeship mobilities as long as they meet these criteria: they are with different employers or organizations, each traineeship lasts at least 2 months, and no single traineeship exceeds 6 months.",0.8954,0.9251,0.91
Q97,Which UL FRI Erasmus+ partner universities are listed in Germany?,"The listed German partner institutions are Technical University of Berlin, University of Bremen, Darmstadt University of Technology, Dresden University of Technology, and Albert Ludwig University of Freiburg.",Technische Universität Berlin (TU Berlin) is listed as an Erasmus+ partner institution in Germany.,0.8359,0.8424,0.8391
Q98,I am interested in cybersecurity or security-related exchange options in EU. Which partner universities should I check?,"Based on the available data, the strongest places to check first are NTNU, Reykjavík University, University of Tartu, TU Berlin, and TU Graz. NTNU is explicitly relevant for Information Security and related ICT fields. Reykjavík University lists Cyber Security as one of its Computer Science MSc emphasis lines. University of Tartu lists cyber security, secure programming, cryptography and verification, distributed systems, and artificial intelligence among relevant areas. TU Berlin lists security among potentially relevant Computer Science fields. TU Graz lists security among Computer Science-related areas. The student should still verify current course availability, language, semester, prerequisites, and exchange-student eligibility in the official course catalogue, then confirm recognition through the Learning Agreement.",Cy Cergy Paris Université provides Erasmus+ exchange opportunities in France with areas like computer science and information technologies. Check their course catalogue and verify Learning Agreement compatibility.,0.8568,0.8178,0.8368
Q99,"If I complete only 18 out of 30 ECTS during one Erasmus+ semester, what happens?","Since 18 ECTS is below the 20 ECTS minimum required for one semester, Erasmus+ financial support may be limited to 3 months. The completed courses may still be recognized if they match the study programme and the Learning Agreement, but recognition depends on content similarity and home faculty approval. The student should contact the FRI coordinator as soon as possible.","If a student goes abroad mainly to prepare a final thesis, or obtains fewer than 20 ECTS credits during the exchange, Erasmus+ financial support is limited to 3 months.",0.8927,0.8742,0.8833
Q100,Where can I go on Erasmus+ exchange as an undergraduate student?,"Undergraduate students can apply to partner institutions such as TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, University of Tampere, TU Berlin, University of Bremen, TU Dresden, University of Freiburg, Reykjavík University, University of Coimbra, University of Porto, University of Zagreb FER, Warsaw University of Technology, Kaunas University of Technology, Vilnius University, University of Belgrade, University of Novi Sad, Babeș-Bolyai University, Malmö University, and many other UL FRI Erasmus+ partner universities that support Bachelor-level mobility.",You may contact the sending and receiving institutions to find out about local student unions and representatives who can assist you.,0.8447,0.729,0.7826
Q101,Where can I go on Erasmus+ exchange as a master’s student?,"Master’s students can apply to institutions such as TU Berlin, TU Graz, NTNU, University of Tartu, Charles University MFF, Reykjavík University, University of Padova, VUB Brussels, Darmstadt University of Technology, University of Freiburg, University of Coimbra, University of Porto, University of Zagreb FER, Sapienza University of Rome, University of Pavia, and many other UL FRI partner institutions supporting Master-level mobility.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8399,0.7477,0.7911
Q102,Where can I go on Erasmus+ exchange as a doctoral student?,"Doctoral students can apply to Erasmus+ partner institutions that support PhD mobility, including TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, TU Berlin, NTNU, Reykjavík University, University of Padova, University of Zagreb, University of Rijeka, Darmstadt University of Technology, University of Coimbra, University of Porto, and many other UL FRI partner institutions listed in the doctoral mobility call.",You can complete your studies at one of UL FRI’s Erasmus+ partner institutions.,0.8916,0.7811,0.8327
Q103,What is the deadline for applying to an Erasmus+ exchange?,"For first-semester or full-year exchanges, the financial support deadline is 15 October 2026. For second-semester exchanges, the deadline is 15 March 2027. However, the application usually needs to be completed earlier because all documents must be finalized at least 10 working days before mobility starts.",First semester or full academic year exchange: 15 October 2026. Second semester exchange: 15 March 2027.,0.9199,0.8561,0.8869
Q104,Are there Erasmus+ exchange opportunities in Paris?,"Yes. The available information lists CY Cergy Paris Université in France as an available Erasmus+ partner institution for Bachelor, Master, and PhD students.","Yes, INSA Lyon offers Erasmus exchange opportunities.",0.8899,0.848,0.8684
Q105,Are there Erasmus+ exchange opportunities in Switzerland?,The available information does not list any UL FRI Erasmus+ partner institution in Switzerland for the current academic year. Students should check the latest official UL FRI Erasmus+ partner list or contact the Erasmus coordinator in case agreements change in future calls.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8907,0.8483,0.869
Q106,What happens if I decide not to go on Erasmus+ exchange after being selected?,"If a student decides not to participate in Erasmus+ mobility, they should inform the University of Ljubljana Erasmus office, UL FRI, and the host institution as soon as possible. No cost or penalty will occur.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8566,0.8265,0.8413
Q107,I want to find an Erasmus+ exchange at a university focused on artificial intelligence and machine learning. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, University of Tartu, Reykjavík University, TU Berlin, TU Graz, VUB Brussels, University of Freiburg, and NTNU.","Freiburg is a relevant Computer Science exchange option, but you must check current offerings directly. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8368,0.766,0.7998
Q108,I want to find an Erasmus+ exchange at a university focused on cybersecurity or information security. Which institutions should I check?,"Relevant partner institutions include NTNU, Reykjavík University, University of Tartu, TU Berlin, TU Graz, Darmstadt University of Technology, and CTU Prague.","The University of Gothenburg IT Faculty offers exchange opportunities in IT and digital technologies, including information technology, software systems, and data systems. However, students should verify current exchange course availability. Check the official IT Faculty exchange pages and catalogues.",0.8337,0.8184,0.8259
Q109,I want to find an Erasmus+ exchange at a university focused on software engineering and distributed systems. Which institutions should I check?,"Relevant partner institutions include University of Tartu, TU Berlin, Charles University MFF, University of Padova, University of Porto, TU Graz, and Sapienza University of Rome.","University of Gothenburg offers exchange opportunities in IT and digital technologies, including areas like software systems and data systems. You should also verify current exchange course availability on the IT faculty’s exchange pages.",0.8263,0.7937,0.8097
Q110,"I want to find an Erasmus+ exchange at a university focused on data science, analytics, or big data. Which institutions should I check?","Relevant partner institutions include VUB Brussels, University of Tartu, TU Berlin, Charles University MFF, University of Freiburg, University of Coimbra, and Reykjavík University.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8341,0.7659,0.7986
Q111,I want to find an Erasmus+ exchange at a university focused on theoretical computer science or algorithms. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, TU Berlin, University of Tartu, University of Freiburg, CTU Prague, and NTNU.","Freiburg is a relevant Computer Science exchange option, but you need to check current offerings directly. Reykjavik University is also listed as an Erasmus+ partner institution with a Computer Science MSc. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8292,0.8269,0.8281
Q112,I want to find an Erasmus+ exchange at a university in Serbia with strong electrical engineering and computing programmes. Which institution should I check?,A relevant partner institution is the University of Belgrade – Faculty of Electrical Engineering.,"The University of Belgrade – Faculty of Electrical Engineering has available places and offers programs in computer science-related areas like computer engineering, software systems, electronics, and informatics. You should check their Erasmus code, RS BELGRAD02.",0.8571,0.912,0.8837
Q113,Are there Erasmus+ exchange opportunities in North Macedonia?,The available information does not list any UL FRI Erasmus+ partner institution in North Macedonia for the current academic year.,"Yes, there are Erasmus+ exchange opportunities in North Macedonia. According to the document “ul\_fri\_erasmus\_partner\_institutions.txt”, the University of Novi Sad – Faculty of Sciences has an Erasmus code of RS NOVISAD02 for Serbia.",0.8238,0.8818,0.8518
Q114,How hard is it to be admitted to an Erasmus+ exchange programme?,"Admission difficulty depends on the number of available places, the popularity of the destination university, academic performance, motivation, language requirements, and whether the selected courses are compatible with the student’s study programme. Some universities only accept 1–2 students per year, making them more competitive.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8328,0.8249,0.8288
Q115,How many Erasmus+ places are available for Charles University in Prague?,"Charles University in Prague – Faculty of Mathematics and Physics, Computer Science Institute offers 2 Erasmus+ places with a mobility duration of 9 months per student for Bachelor, Master, and PhD students.",Two students.,0.9123,0.8036,0.8545
Q116,What GPA do I need to be accepted to TU Berlin?,The available information does not state a fixed GPA requirement for TU Berlin. Students should check the current call conditions and contact the Erasmus coordinator if they want to know how applications are ranked.,"I don't have that information in my knowledge base. Please check the TU Berlin exchange course information page, TU Berlin course catalogue, MOSES module database, and UL FRI Learning Agreement approval.",0.8635,0.8629,0.8632
Q117,Which dormitory is the best for Erasmus students in Prague?,"This depends on personal preferences such as price, location, social atmosphere, and commute time. Students should compare official dormitory options, student reviews, and Erasmus student groups before deciding.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8413,0.8415,0.8414
Q118,How much money do I realistically need per month for Erasmus in Reykjavík?,"The Erasmus+ grant for Iceland is 674 EUR per month because Iceland is in Group 1. The available information does not state realistic monthly living costs, so students should check current housing and living-cost information before applying.","According to the available information, you would receive 674 EUR per month as financial support if Reykjavík University falls under Group 1 (high cost of living countries).",0.8892,0.8835,0.8864
Q119,Which Erasmus+ partner university is ranked the highest internationally?,"University rankings change regularly and depend on the ranking system and academic field. Students should check official rankings such as QS, THE, or Shanghai Ranking if international reputation is important to them.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8549,0.8455,0.8502
Q120,Will the exact same courses be available at TU Graz next year?,"Course availability can change every semester depending on scheduling, staff, and curriculum updates. Students should always verify the latest official course catalogue before finalizing the Learning Agreement.",Course availability may change by semester. The assistant should not guarantee that a specific course will be available unless the current TU Graz course catalogue confirms it.,0.9035,0.8993,0.9014
Q121,Can I legally work part-time during Erasmus+ mobility in Norway?,"Work regulations depend on citizenship, visa status, and Norwegian immigration rules. Students should check official immigration guidelines and visa conditions before planning employment abroad.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8433,0.8478,0.8456
Q122,How are grades converted from Charles University to UL FRI?,Grade recognition and conversion are handled individually by the home institution according to recognition procedures and academic regulations. Students should consult the Erasmus coordinator for exact conversion rules.,"The Sending Institution (UL FRI) will convert the grades received by the student abroad, taking into account the grade distribution information from the Receiving Institution (Charles University), potentially using the EGRACONS tool.",0.8402,0.858,0.849
Q123,Which Erasmus+ destination is considered academically the easiest?,"Academic difficulty is highly subjective and depends on the student’s background, chosen courses, language skills, and study habits. Experiences can vary significantly even within the same university.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8396,0.8386,0.8391
Q124,Can I stay in Iceland after Erasmus+ if I find a job there?,Residence and work rights after mobility depend on your citizenship and Icelandic immigration regulations. Students should consult official immigration authorities for accurate information.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.848,0.8511,0.8496
Q125,Does TU Berlin guarantee housing for Erasmus students?,Housing availability changes each year and is usually limited. Students should apply for accommodation as early as possible and also prepare alternative housing options.,Arranging accommodation is the responsibility of each student. The University of Ljubljana is not responsible for housing issues.,0.8468,0.8789,0.8625
Q126,Which university has the strongest AI research opportunities?,"Several partner institutions have strong AI-related programmes and research groups, but the best choice depends on the specific area of AI you are interested in, such as machine learning, NLP, robotics, or computer vision.","University of Tartu is a strong option for Computer Science topics such as AI, distributed systems, cryptography, cyber security, and data science.",0.8693,0.8741,0.8717
Q127,Which Erasmus destination has the best student social life?,"Student experience depends on personal preferences, local culture, Erasmus community activity, accommodation type, and city size. Popular Erasmus cities usually have active international student communities and events.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8338,0.8351,0.8345
Q128,Will my Erasmus grades affect my final GPA at UL FRI?,This depends on the faculty recognition process and programme regulations. Students should verify how completed courses and grades are recorded in their specific study programme.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8539,0.8548,0.8544
Q129,Which professors should I choose for machine learning courses at Charles University?,"Teaching staff and course assignments may change between semesters. Students should check the current faculty course pages, syllabi, and recent student experiences.",I don't have that information in my knowledge base. Please check the Charles University course information system and contact the International Office directly.,0.8518,0.8574,0.8546
Q130,What are my chances of being accepted for Erasmus+ mobility?,"Acceptance depends on factors such as available places, demand for specific destinations, academic performance, motivation, and whether your proposed study plan is realistic and compatible with your programme.","You are entitled to equal and equitable access and opportunities under the Erasmus+ program, as well as fair, inclusive and transparent procedures at all stages of your mobility.",0.8344,0.8399,0.8371
Q131,Can I combine Erasmus+ funding with another scholarship?,This depends on the rules of the other scholarship programme. Students should check whether external scholarships allow simultaneous Erasmus+ funding.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8459,0.8559,0.8509
Q132,Which countries have the simplest visa process for non-EU students?,"Visa procedures differ depending on nationality and destination country. Some countries may have faster or simpler procedures, but students should always consult official embassy and immigration information.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8509,0.851,0.851
Q133,Is the Erasmus+ grant enough to fully cover living costs in Sweden?,"In many cases, students need additional personal funds because living costs can exceed the Erasmus+ grant amount, especially in more expensive countries.","Yes, Sweden belongs to Group 1 (high cost of living countries) and the monthly Erasmus+ financial support is 674 EUR.",0.877,0.8885,0.8827
Q134,Which Erasmus+ partner university is best for game development?,"Students interested in game development should compare available computer graphics, software engineering, multimedia, and game technology courses at different partner universities before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8385,0.8292,0.8338
Q135,Can Erasmus+ mobility help me later move permanently to another country?,"Erasmus+ can provide international experience, language skills, academic contacts, and professional connections, but permanent relocation depends on immigration laws, employment opportunities, and residence regulations.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8374,0.8322,0.8348
Q136,"If I complete 25 ECTS abroad, how many ECTS will be recognized at UL FRI?","Recognition depends on the approved Learning Agreement, the completed courses, and how they match the UL FRI curriculum. Students should discuss recognition details with the Erasmus coordinator before mobility because course equivalence and ECTS recognition are decided individually.","According to the guidelines, the sending institution should recognize the total number of ECTS you have completed. Therefore, 25 ECTS will be recognized at UL FRI.",0.8832,0.8619,0.8724
Q137,Which Erasmus+ partner university in Iceland is available for UL FRI students?,The available partner institution in Iceland is Reykjavík University – School of Computer Science.,Reykjavík University – School of Computer Science is listed as an Erasmus+ partner institution in Iceland.,0.9019,0.9265,0.914
Q138,How many Erasmus+ places are available at TU Berlin?,Technical University of Berlin offers 5 Erasmus+ places with a duration of 10 months per student.,5 students.,0.9178,0.8252,0.869
Q139,Does University of Padova accept Bachelor students from UL FRI?,"No. According to the uploaded partner list, University of Padova is available only for Master and PhD students.",I don't have that information in my knowledge base. Please check the University of Padova course catalogue and ensure the course is open to Erasmus/exchange students.,0.8675,0.8911,0.8792
Q140,Which Croatian partner university is available only for PhD students?,University of Rijeka – Faculty of Engineering is available only for PhD-level mobility.,The University of Rijeka – Faculty of Engineering offers an exchange program exclusively for PhD students.,0.9256,0.9338,0.9297
Q141,What is the Erasmus code for Charles University in Prague?,The Erasmus code for Charles University in Prague – Faculty of Mathematics and Physics is CZ PRAHA07.,Erasmus code: CZ PRAHA07,0.9377,0.8804,0.9081
Q142,Which university in Sweden offers the highest number of Erasmus+ places?,Malmö University offers 5 Erasmus+ places.,Malmö University – Faculty of Technology and Society offers 5 Erasmus+ places.,0.9347,0.9902,0.9616
Q143,Which partner universities are available in Serbia?,"The listed Serbian partner institutions are University of Belgrade – Faculty of Electrical Engineering, University of Novi Sad – Faculty of Sciences, and University of Novi Sad – Faculty of Technical Sciences.","University of Novi Sad – Faculty of Technical Sciences is an Erasmus partner institution in Serbia. They have 2 available places for 5 months per student across bachelor, master, and PhD levels.",0.8558,0.8792,0.8674
Q144,How long is the mobility duration for Charles University in Prague?,The mobility duration for Charles University in Prague is 9 months per student.,9 months per student.,0.9363,0.8785,0.9064
Q145,Which Italian partner university is available for only one Erasmus+ student?,Sapienza University of Rome and University of Udine are each listed with 1 available Erasmus+ place.,University of Cagliari and University of Catania each have two available places. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8682,0.872,0.8701
Q146,Which Erasmus+ partner universities are located in Portugal?,The listed Portuguese partner institutions are University of Coimbra and University of Porto.,University of Coimbra and University of Porto.,0.9332,0.9028,0.9177
Q147,Can I go on Erasmus+ exchange if I am repeating the second year of my Bachelor studies?,"It may still be possible, but eligibility depends on your study progress and faculty approval. You should discuss your situation with the Erasmus coordinator before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8483,0.8561,0.8522
Q148,I have permanent residence in France. Can I still go on Erasmus+ exchange to France?,"In some cases this may still be possible, but the conditions can depend on your citizenship and Erasmus+ funding rules. You should check your specific situation with the Erasmus coordinator before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8503,0.8486,0.8494
Q149,What is Erasmus+?,"Erasmus+ is a European programme that supports educational, professional, and personal development through mobility such as study exchange and traineeships abroad.","Erasmus+ is an Erasmus program that aims to support the educational, professional, and personal development of students and graduates. It promotes equal opportunities and access, inclusion, diversity, and fairness.",0.9051,0.9123,0.9087
Q150,"Can I use Erasmus+ only for study, or also for traineeship?","Erasmus+ can be used for study exchange and also for practical traineeship mobility, if the student meets the conditions of the relevant call.","Yes, you can combine study and/or traineeship mobility. The total funding limit is up to 12 months for both.",0.8866,0.871,0.8787
Q151,Where do I send questions about Erasmus+ at UL FRI?,You can contact the UL FRI Erasmus office at erasmus@fri.uni-lj.si.,You can reach the FRI Erasmus office by emailing erasmus@fri.uni-lj.si. Their office hours are Monday 10:00–11:00 (Zoom or in person).,0.8874,0.974,0.9287
Q152,Can I go on Erasmus+ for only one month?,"For regular Erasmus+ study mobility, the minimum duration is 2 full months, or 60 days. Shorter physical mobility is possible only in specific formats such as short-term doctoral or blended mobility.","No, an Erasmus+ exchange must last at least 2 full months, meaning 60 days.",0.9321,0.8812,0.9059
Q153,Can doctoral students go abroad for less than two months?,"Yes. Short-term doctoral mobility can last between 5 and 30 days and may include study obligations, research work, practical training, or doctoral thesis preparation.","Yes, short-term doctoral mobility is defined as a study period lasting between 5 days and 30 days.",0.9248,0.8997,0.9121
Q154,Can I apply for Erasmus+ doctoral mobility after June 2027?,"The listed doctoral mobility call covers the period from 1 June 2026 to 30 June 2027, or until funding is exhausted. For later mobility, students should check the next official call.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8458,0.8293,0.8375
Q155,Is practical training abroad possible after graduation?,"It may be possible, but the application must be submitted at least 2 months before the expiration of student status and before the thesis defense.",FINAL THESIS ABROAD is possible but not at all institutions. It requires a mentor at FRI and a mentor at the host institution and must be included in the Learning Agreement.,0.8502,0.8696,0.8598
Q156,What do I need to submit for an Erasmus+ traineeship?,"You need a completed application form, a signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of one to two pages.",The application and all required documents must be submitted electronically to erasmus@fri.uni-lj.si.,0.8523,0.8509,0.8516
Q157,Can my traineeship motivation letter be in Slovenian?,Yes. The traineeship call states that the motivation letter may be written in Slovenian.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8398,0.8566,0.8481
Q158,How long can one Erasmus+ traineeship last?,Each traineeship must last at least 2 months and at most 6 months.,Each traineeship must last at least 2 months and does not exceed 6 months.,0.9577,0.9724,0.965
Q159,Can I do more than one Erasmus+ traineeship?,"Yes, but the traineeships cannot be with the same employer or organization, and each one must meet the duration requirements.","Yes, you may complete multiple traineeships as long as they meet the following criteria: they are with different employers or organizations, each traineeship lasts at least 2 months, and no single traineeship exceeds 6 months.",0.8946,0.92,0.9071
Q160,Do I need          insurance for Erasmus+?,"Yes. Students should make sure they have health insurance coverage for their stay abroad. For traineeships, liability and accident insurance may also be needed.",Health insurance is usually mandatory for Erasmus+ mobility.,0.8683,0.8768,0.8725
Q161,Do I keep my Slovenian student grants or loans while abroad?,"According to the Erasmus Student Charter, students are entitled to continue receiving the same student grants or loans from their sending country while abroad.",You are entitled to continue receiving the same student grants or loans from your sending country while abroad.,0.9771,0.9336,0.9549
Q162,What should I do if I want to extend my Erasmus+ stay?,You should submit the extension request to your sending institution at least one month before the end of the originally planned mobility period.,An Erasmus+ exchange may last up to 12 months.,0.8651,0.8543,0.8597
Q163,Can I change courses after arriving at the host university?,"Yes. If a course is not available, overlaps with another course, or is not offered in the expected language, the Learning Agreement may be changed within the allowed deadline and approved by the relevant parties.","No, all course selections must be finalized before you depart. Once you arrive, changes are generally not possible.",0.8812,0.8481,0.8643
Q164,What is Table A in the Learning Agreement?,Table A lists the courses or academic components that the student plans to complete at the receiving institution abroad.,"Table A in the Learning Agreement must include all the educational components to be carried out at the Receiving Institution, such as selected courses or modules from the course catalogue or lab/thesis work.",0.876,0.9161,0.8956
Q165,What is Table B in the Learning Agreement?,Table B lists the courses or components at the sending institution that will be replaced or recognized after successful completion abroad.,Table B includes the group of components from Table A.,0.8885,0.8549,0.8714
Q166,Do courses abroad need to match FRI courses one-to-one?,Not necessarily. The Learning Agreement guidance says there does not need to be a strict one-to-one correspondence; a group of learning outcomes abroad can replace a group of learning outcomes at the sending institution.,"According to the guidelines, mandatory courses must match content. However, elective courses can be any CS-related subject abroad.",0.8724,0.8497,0.8609
Q167,What happens if I add more courses abroad than required for my degree?,Additional courses or credits should still be listed in the study programme in Table A of the Learning Agreement.,"If courses are not fully completed, recognition depends on content similarity.",0.8627,0.8428,0.8527
Q168,Can thesis research be included in the Learning Agreement?,"Yes. Thesis research or doctoral work can be included as a component in the Learning Agreement, depending on the mobility type and approval.","Yes, the “Thesis research” or “Doctoral work” component can be included in Table A if relevant. However, Reykjavik University states that thesis work may not be available to exchange students unless there’s a specific thesis collaboration agreement.",0.873,0.8983,0.8855
Q169,What is automatic recognition?,Automatic recognition means that credits successfully completed abroad according to the Learning Agreement are transferred and counted toward the student’s degree without additional work or assessment.,Automatic recognition refers to credits gained abroad that are transferred and counted toward your degree without any additional work or assessment. This is signaled in the learning agreement.,0.9448,0.9449,0.9449
Q170,What if automatic recognition is marked “No”?,"If automatic recognition is not applied, a clear justification should be provided, together with an explanation of what kind of formal recognition will be used instead.","If the “No” check box is selected, a clear justification needs to be provided, and an indication of another type of formal recognition, such as a registration in the students’ diploma supplement or Europass Mobility Document, must be stated.",0.8807,0.9176,0.8988
Q171,What is the European Student Identifier?,The European Student Identifier is a unique European identifier used to identify and authenticate students when using Erasmus+ digital tools such as the Erasmus+ Mobile App or Online Learning Agreement.,A unique European Identifier number used to identify and authenticate students.,0.9536,0.8766,0.9135
Q172,What study cycles are used in Erasmus+ documents?,"Erasmus+ documents use study cycles such as Bachelor or first cycle, Master or second cycle, and Doctorate or third cycle.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8315,0.8031,0.817
Q173,Does the receiving university have to confirm that my selected courses are available?,"Yes. By approving the Learning Agreement, the receiving institution confirms that the listed educational components are in line with its course catalogue or otherwise agreed and should be available to the student.",The assistant should say that this must be confirmed through the Learning Agreement process and approved by the UL FRI coordinator.,0.8602,0.8581,0.8592
Q174,What should I do if I do not know the exact start and end dates of my exchange?,"You should enter the most accurate possible dates and verify the actual mobility duration, because incorrect dates may lead to returning excess funds.","If the exchange starts on 1 September 2026, the application deadline is 15 August 2026. You should plan your application accordingly.",0.8464,0.8517,0.849
Q175,Does my travel day count as the first day of Erasmus+ mobility?,"No. The first day is the first day you must be present at the host institution, such as the first lecture, welcome event, or required language/intercultural course.","No, your travel day does not count as the first day of Erasmus+ mobility. The first day must be the day you arrive and are present at the host institution, such as attending the first lecture, welcome event, or language/intercultural course.",0.918,0.9526,0.935
Q176,Does my departure day count as the last day of mobility?,"No. The last day is the last day you must be present at the host institution, such as the final lecture or exam.","No, the last day of mobility is the final day the student must be present at the host institution, such as the end of exams or courses.",0.9369,0.9545,0.9457
Q177,Can virtual mobility be funded by Erasmus+?,The virtual part of combined mobility is not funded by Erasmus+ and does not count toward the Erasmus+ status quota.,The virtual part is not funded by Erasmus+.,0.9375,0.8908,0.9135
Q178,Can I receive green travel support before departure?,Students initially receive the standard travel amount before mobility. The difference up to the green travel amount is granted after mobility if the student proves eligible green travel.,"No, you can receive green travel support after mobility if you prove it with appropriate documents like tickets, receipts, and a declaration of honor.",0.8756,0.8808,0.8782
Q179,"If I travel by plane one way and train the other way, is that green travel?",Green travel requires that more than 50% of the journey to and from the mobility destination is completed using low-emission transport. The student should keep proof and verify whether the journey meets the requirement.,"No, flying is not considered green transport. Therefore, combining a flight with a train would not qualify as green travel.",0.8835,0.8502,0.8665
Q180,Can I use GoOpti as green travel?,Yes. Shared transport such as GoOpti is listed as a possible green means of transport.,"Yes, GoOpti is included as “other shared transport” which is considered green transport.",0.9098,0.9299,0.9197
Q181,Can I use my own car as green travel?,"No. Cars, including carpooling, are not considered green means of transport in the provided guidance.","No, a car, including carpooling, is not considered green transport.",0.9594,0.9352,0.9472
Q182,I am going to Germany. How much monthly Erasmus+ grant do I get?,"Germany is in Group 1, so the monthly Erasmus+ grant for 2026/27 is 674 EUR.","The first payment includes 80% of the basic Erasmus+ financial support, 80% of the additional grant for students with fewer opportunities, and 80% of standard travel support.",0.8543,0.8682,0.8612
Q183,I am going to Spain. How much monthly Erasmus+ grant do I get?,"Spain is in Group 2, so the monthly Erasmus+ grant for 2026/27 is 606 EUR.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8361,0.8288,0.8324
Q184,I am going to Serbia. How much monthly Erasmus+ grant do I get?,"Serbia is in Group 3, so the monthly Erasmus+ grant for 2026/27 is 550 EUR.","You will receive 550 EUR per month as your basic Erasmus+ grant. Additionally, you may be eligible for an extra 250 EUR per month depending on the eligibility criteria and submitted documents.",0.8774,0.8863,0.8818
Q185,Can I get Erasmus+ funding if I am writing my thesis abroad and not taking courses?,"Yes, but if the student does not participate in coursework or obtains fewer than 20 ECTS, financial support is limited to 3 months.","Yes, you may receive an additional grant of 250 EUR per month if you meet the eligibility criteria and upload the required supporting documents when submitting the Erasmus+ financial support application. However, later submissions of supporting documents are not possible.",0.8602,0.8633,0.8618
Q186,Do I need to pay exam fees at the host institution?,"No. Erasmus+ students must not be charged fees for tuition, registration, examinations, or access to laboratory and library facilities.",You must not be charged fees for examinations during the mobility period.,0.9146,0.8794,0.8967
Q187,Can I be charged for student union membership?,"Yes. Small fees may be charged on the same basis as local students, for example for insurance, student union membership, or study-related materials.","According to the provided documents, possible small fees include “student organizations.” However, it doesn’t specify whether student union membership itself incurs a fee. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8521,0.8687,0.8603
Q188,What should I do if I experience discrimination during Erasmus+?,"Erasmus+ students are entitled to equal treatment and non-discrimination. They should contact the host institution support services, Erasmus coordinator, or relevant student support bodies.",First contact your sending or receiving institution/organisation and seek a solution with them.,0.8637,0.8456,0.8545
Q189,Do I need to complete a participant report after Erasmus+?,"Yes. After mobility, students must complete a participant report to provide feedback on their Erasmus+ experience.",I don't have that information in my knowledge base. Please check the guidelines document or contact the International Office directly.,0.8419,0.8622,0.852
Q190,What document should I receive from the host university after study mobility?,"The host university should provide a Transcript of Records showing the credits and grades achieved, preferably in digital format.","Based on the documents provided, you should receive a Learning Agreement (LA) from the host university. This LA outlines the planned courses or academic obligations during your exchange and specifies which ones will be recognized upon your return.",0.8641,0.8791,0.8715
