id,question,expected,model_prediction,bert_P,bert_R,bert_F1
Q83,What should non-EU students know about visa and residence requirements?,"Non-EU students may need a student visa, temporary residence permit, proof of enrollment, proof of accommodation, proof of financial means, and health insurance. Requirements depend on citizenship, host country, duration of stay, and local legislation.","Non-EU students participating in Erasmus+ mobility may require:

1. a student visa,
2. temporary residence permit,
3. proof of enrollment,
4. proof of accommodation,
5. proof of financial means,
6. and health insurance.",0.8449,0.8626,0.8537
Q84,When should non-EU students start visa or residence procedures?,They should start early because visa and residence procedures may take several weeks or months. They should follow host institution instructions and consult the relevant embassy or consulate.,"Non-EU students are strongly advised to begin preparations early, as visa and residence procedures may take several weeks or months. It's recommended to start preparing well in advance to ensure timely completion of the necessary steps.",0.8106,0.8181,0.8143
Q85,What official resource should non-EU students use for EU immigration information?,They should consult the EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en,Non-EU students can find official EU immigration information on the EU Immigration Portal at https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en.,0.9148,0.9525,0.9333
Q86,Which official source should students use for student residence rights in the EU?,They should use the Your Europe page on student residence rights: https://europa.eu/youreurope/citizens/residence/residence-rights/students/index_en.htm,"According to the given context, students can refer to the following official sources for information on student residence rights in the EU:

1. EU Immigration Portal - https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en
2. Your Europe – Student Residence Rights in the EU - https://europa.eu/youreurope/citizens/residence/residence-rights/students/index_en.htm

Please note that it's also recommended to consult the host institution (in this case, the University of Ljubljana) for specific information and guidance.",0.7583,0.9043,0.8249
Q87,Where can students find official visa or residence information for Slovenia?,"Students can consult the Slovenian Government entry and residence page, the University of Ljubljana temporary residence permit page, and the EU Immigration Portal page for students in Slovenia.","According to the provided sources, students can find official visa or residence information for Slovenia on:

1. Slovenian Government's website: https://www.gov.si/en/topics/entry-and-residence/
2. University of Ljubljana's website: https://www.uni-lj.si/en/study/international-students/temporary-residence-permit
3. EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal/student-slovenia_en",0.6784,0.8398,0.7505
Q88,What is short-term doctoral mobility?,"Short-term doctoral mobility is Erasmus+ mobility for doctoral students who want to complete part of their regular study obligations, practical training, research work, or doctoral thesis preparation abroad.","Short-term doctoral mobility refers to a study period abroad lasting between 5 days and 30 days, which can include an optional virtual component to facilitate an online learning exchange and/or teamwork.",0.7762,0.7857,0.781
Q89,What is the eligible period for the UL FRI short-term doctoral mobility call?,"The eligible period is from 1 June 2026 to 30 June 2027, or until available funding is exhausted.","The eligible period for the UL FRI short-term doctoral mobility call is 1 June 2026 – 30 June 2027, or until available funding is exhausted.",0.8619,0.9597,0.9081
Q90,When must doctoral students apply for short-term doctoral mobility?,They must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility.,"Doctoral students must submit the application at least 1.5 months before the start of mobility. Additionally, those applying for mobility after graduation or completing a master's degree must submit the application at least 2 months before the expiration of their student status and thesis defense.",0.7536,0.8315,0.7907
Q91,How do doctoral students apply for short-term doctoral mobility?,They apply by sending the application form and all required attachments by email to erasmus@fri.uni-lj.si.,"To apply for short-term doctoral mobility, students must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility.",0.7616,0.7138,0.7369
Q92,Can UL FRI students do Erasmus+ traineeships?,Yes. UL FRI students may complete practical traineeships within the Erasmus+ programme.,"Yes, UL FRI students may complete practical traineeships within the Erasmus+ programme.",0.9871,0.9871,0.9871
Q93,What is the eligible period for the 2025/26 Erasmus+ traineeship call?,The eligible period is from 1 October 2025 to 30 September 2026.,The eligible period for this call is from 1 October 2025 – 30 September 2026.,0.931,0.9739,0.952
Q94,What is the application deadline for Erasmus+ traineeship mobility?,The complete application with all mandatory attachments must be submitted at least 2 months before the start of mobility by email to erasmus@fri.uni-lj.si.,"For short-term doctoral mobility, the application deadline is at least 1.5 months before the start of mobility. For regular traineeship mobility, applications are accepted until available funds are exhausted, or no later than 1 July 2026.",0.7404,0.6993,0.7193
Q95,What documents are required for Erasmus+ traineeship mobility?,"Students must submit a completed application form, an original signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of at least one and at most two pages.","According to the specified sources, the following documents are typically required for Erasmus+ traineeship mobility:

1. Valid passport
2. Letter of Acceptance
3. Learning Agreement 

Please note that additional documents might be requested by the host country, such as proof of accommodation, proof of sufficient financial resources, proof of health insurance, passport photos, and residence registration forms.",0.7321,0.7662,0.7488
Q96,Can I do multiple Erasmus+ traineeships?,"Yes, but not with the same employer or organization. Each traineeship must last at least 2 months and no more than 6 months.","Yes, you can do multiple Erasmus+ traineeships as long as they meet certain conditions: 

- They are not with the same employer or organization,
- Each traineeship lasts at least 2 months,
- And no traineeship exceeds 6 months.",0.7931,0.8711,0.8303
Q97,Which UL FRI Erasmus+ partner universities are listed in Germany?,"The listed German partner institutions are Technical University of Berlin, University of Bremen, Darmstadt University of Technology, Dresden University of Technology, and Albert Ludwig University of Freiburg.","According to the provided information, there is only one UL FRI Erasmus+ partner university listed in Germany:

1. Technische Universität Berlin (TU Berlin)",0.7036,0.7083,0.7059
Q98,I am interested in cybersecurity or security-related exchange options in EU. Which partner universities should I check?,"Based on the available data, the strongest places to check first are NTNU, Reykjavík University, University of Tartu, TU Berlin, and TU Graz. NTNU is explicitly relevant for Information Security and related ICT fields. Reykjavík University lists Cyber Security as one of its Computer Science MSc emphasis lines. University of Tartu lists cyber security, secure programming, cryptography and verification, distributed systems, and artificial intelligence among relevant areas. TU Berlin lists security among potentially relevant Computer Science fields. TU Graz lists security among Computer Science-related areas. The student should still verify current course availability, language, semester, prerequisites, and exchange-student eligibility in the official course catalogue, then confirm recognition through the Learning Agreement.","Based on the provided information, you might want to consider Darmstadt University of Technology in Germany, which has a strong focus on cyber security among other computer science areas. Additionally, Reykjavík University in Iceland also offers courses related to cyber security. However, please note that the specific course offerings and availability may change, so it's essential to check the official course catalogues of these institutions and verify their relevance to your studies through the UL FRI Learning Agreement.",0.764,0.7335,0.7485
Q99,"If I complete only 18 out of 30 ECTS during one Erasmus+ semester, what happens?","Since 18 ECTS is below the 20 ECTS minimum required for one semester, Erasmus+ financial support may be limited to 3 months. The completed courses may still be recognized if they match the study programme and the Learning Agreement, but recognition depends on content similarity and home faculty approval. The student should contact the FRI coordinator as soon as possible.","According to the provided information, since you completed fewer than 20 ECTS credits during the exchange, Erasmus+ financial support is limited to 3 months.",0.8391,0.7416,0.7873
Q100,Where can I go on Erasmus+ exchange as an undergraduate student?,"Undergraduate students can apply to partner institutions such as TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, University of Tampere, TU Berlin, University of Bremen, TU Dresden, University of Freiburg, Reykjavík University, University of Coimbra, University of Porto, University of Zagreb FER, Warsaw University of Technology, Kaunas University of Technology, Vilnius University, University of Belgrade, University of Novi Sad, Babeș-Bolyai University, Malmö University, and many other UL FRI Erasmus+ partner universities that support Bachelor-level mobility.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6785,0.5417,0.6024
Q101,Where can I go on Erasmus+ exchange as a master’s student?,"Master’s students can apply to institutions such as TU Berlin, TU Graz, NTNU, University of Tartu, Charles University MFF, Reykjavík University, University of Padova, VUB Brussels, Darmstadt University of Technology, University of Freiburg, University of Coimbra, University of Porto, University of Zagreb FER, Sapienza University of Rome, University of Pavia, and many other UL FRI partner institutions supporting Master-level mobility.","As a master's student at UL FRI, you can apply for Erasmus+ exchanges to any partner university that offers courses matching your interests and degree programme. However, please note that some specific conditions might apply depending on the type of exchange and your individual circumstances. For example, if you're going abroad mainly to prepare a final thesis or obtain fewer than 20 ECTS credits, Erasmus+ financial support is limited to 3 months. 

Before applying, make sure to check the course catalogues of potential host universities, confirm which courses are available to exchange students, and include those in your Learning Agreement for UL FRI approval.",0.6844,0.6471,0.6652
Q102,Where can I go on Erasmus+ exchange as a doctoral student?,"Doctoral students can apply to Erasmus+ partner institutions that support PhD mobility, including TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, TU Berlin, NTNU, Reykjavík University, University of Padova, University of Zagreb, University of Rijeka, Darmstadt University of Technology, University of Coimbra, University of Porto, and many other UL FRI partner institutions listed in the doctoral mobility call.","As a doctoral student at UL FRI, you can complete part of your regular study obligations, practical training, research work, or doctoral thesis preparation at one of UL FRI's Erasmus+ partner institutions.",0.7269,0.6477,0.685
Q103,What is the deadline for applying to an Erasmus+ exchange?,"For first-semester or full-year exchanges, the financial support deadline is 15 October 2026. For second-semester exchanges, the deadline is 15 March 2027. However, the application usually needs to be completed earlier because all documents must be finalized at least 10 working days before mobility starts.","The final application deadlines are:

* For first semester or full academic year exchange: 15 October 2026.
* For second semester exchange: 15 March 2027.",0.8917,0.7986,0.8426
Q104,Are there Erasmus+ exchange opportunities in Paris?,"Yes. The available information lists CY Cergy Paris Université in France as an available Erasmus+ partner institution for Bachelor, Master, and PhD students.","Yes, there are Erasmus+ exchange opportunities available in Paris through our partner institution INSA Lyon, which has an Erasmus code of F LYON12. They offer 2 available places for students, with a duration of 5 months per student, and cover all study levels (Bachelor, Master, PhD).",0.7525,0.8075,0.779
Q105,Are there Erasmus+ exchange opportunities in Switzerland?,The available information does not list any UL FRI Erasmus+ partner institution in Switzerland for the current academic year. Students should check the latest official UL FRI Erasmus+ partner list or contact the Erasmus coordinator in case agreements change in future calls.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.7731,0.6957,0.7324
Q106,What happens if I decide not to go on Erasmus+ exchange after being selected?,"If a student decides not to participate, they should inform the University of Ljubljana Erasmus office, UL FRI, and the host institution as soon as possible. The available information does not mention an automatic penalty, but late cancellation can affect administrative procedures and partner planning.","According to point 20 in the document 'data/erasmus_financial_support_2026_27.txt', if you decide not to go on Erasmus+ exchange in the academic year 2026/27, you should inform:

- the University of Ljubljana Rectorate;
- the home institution;
- the host institution.

The responsible contact for cancellation at UL Rectorate is erika.bolcina@uni-lj.si.",0.7241,0.8065,0.7631
Q107,I want to find an Erasmus+ exchange at a university focused on artificial intelligence and machine learning. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, University of Tartu, Reykjavík University, TU Berlin, TU Graz, VUB Brussels, University of Freiburg, and NTNU.","For artificial intelligence and machine learning, you may consider Reykjavík University in Iceland. Check their official course catalogue for current English-taught courses and confirm recognition through the UL FRI Learning Agreement.",0.6692,0.6739,0.6715
Q108,I want to find an Erasmus+ exchange at a university focused on cybersecurity or information security. Which institutions should I check?,"Relevant partner institutions include NTNU, Reykjavík University, University of Tartu, TU Berlin, TU Graz, Darmstadt University of Technology, and CTU Prague.","Based on the provided information, you may consider Reykjavík University, which has relevance in AI, cyber security, and software engineering. Additionally, Luleå University of Technology and CTU Prague offer Computer Science-related areas including cyber security. The University of Tampere also offers human-computer interaction and software development, which might indirectly relate to information security. It's essential to verify current course availability and English-taught courses for these institutions.",0.6878,0.8066,0.7424
Q109,I want to find an Erasmus+ exchange at a university focused on software engineering and distributed systems. Which institutions should I check?,"Relevant partner institutions include University of Tartu, TU Berlin, Charles University MFF, University of Padova, University of Porto, TU Graz, and Sapienza University of Rome.","Based on the provided information, you can consider the following universities for an Erasmus+ exchange related to software engineering and distributed systems:

1. Albert Ludwig University of Freiburg - They offer courses in Computer Science, including software-related areas.
2. University of Padova - Their course catalogue includes Computer Systems Engineering at the master level.
3. Malmö University - They provide Erasmus+ opportunities through the Faculty of Technology and Society, covering areas like software systems and information technologies.
4. Sapienza University of Rome - Although the specific details about their computer science courses aren't mentioned, they do offer study levels in Bachelor, Master, and PhD.

Before finalizing any plans, please verify the current exchange course availability and compatibility by checking the official websites and contacting the respective international offices.",0.651,0.7759,0.708
Q110,"I want to find an Erasmus+ exchange at a university focused on data science, analytics, or big data. Which institutions should I check?","Relevant partner institutions include VUB Brussels, University of Tartu, TU Berlin, Charles University MFF, University of Freiburg, University of Coimbra, and Reykjavík University.","Based on the provided information, I would recommend checking the following institutions with a focus on data science, analytics, or big data:

1. Sapienza University of Rome - They offer courses related to computer science and statistics, which might be relevant to data science and analytics.
2. University of Udine - Their department of mathematics, computer science, and physics may offer courses related to data science and analytics.
3. Kaunas University of Technology - They have a strong focus on informatics and computer science, including areas like data science.

However, please note that the specific course offerings and availability can change, so I recommend verifying this information directly through the official university systems or contacting their international offices for the most up-to-date information.",0.6299,0.7456,0.6829
Q111,I want to find an Erasmus+ exchange at a university focused on theoretical computer science or algorithms. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, TU Berlin, University of Tartu, University of Freiburg, CTU Prague, and NTNU.","""Charles University, specifically the MFF faculty, seems like a suitable option for theoretical computer science or algorithms due to its strong focus on these areas. However, please note that course availability and exchange access may depend on various factors such as semester, department rules, language of instruction, prerequisites, and Learning Agreement approval. It's essential to verify this information directly with Charles University before making any decisions.""",0.6628,0.6882,0.6752
Q112,I want to find an Erasmus+ exchange at a university in Serbia with strong electrical engineering and computing programmes. Which institution should I check?,A relevant partner institution is the University of Belgrade – Faculty of Electrical Engineering.,"Based on the given information, you may consider checking the University of Belgrade – Faculty of Electrical Engineering (Erasmus code: RS BELGRAD02) or the Technical University of Košice – Faculty of Electrical Engineering and Informatics (Erasmus code: SK KOSICE03), but since you're looking for a Serbian institution, I would recommend starting with the University of Belgrade – Faculty of Electrical Engineering.",0.667,0.7754,0.7171
Q113,Are there Erasmus+ exchange opportunities in North Macedonia?,The available information does not list any UL FRI Erasmus+ partner institution in North Macedonia for the current academic year.,"No, I couldn't find any information about Erasmus+ exchange opportunities in North Macedonia among the provided sources. However, it's listed under Group 3: low-cost-of-living countries with an amount of 550 EUR per month.",0.7282,0.7761,0.7514
Q114,How hard is it to be admitted to an Erasmus+ exchange programme?,"Admission difficulty depends on the number of available places, the popularity of the destination university, academic performance, motivation, language requirements, and whether the selected courses are compatible with the student’s study programme. Some universities only accept 1–2 students per year, making them more competitive.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6503,0.6509,0.6506
Q115,How many Erasmus+ places are available for Charles University in Prague?,"Charles University in Prague – Faculty of Mathematics and Physics, Computer Science Institute offers 2 Erasmus+ places with a mobility duration of 9 months per student for Bachelor, Master, and PhD students.",There are 2 Erasmus+ places available for Charles University in Prague.,0.8893,0.7181,0.7946
Q116,What GPA do I need to be accepted to TU Berlin?,The available information does not state a fixed GPA requirement for TU Berlin. Students should check the current call conditions and contact the Erasmus coordinator if they want to know how applications are ranked.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.7482,0.7233,0.7355
Q117,Which dormitory is the best for Erasmus students in Prague?,"This depends on personal preferences such as price, location, social atmosphere, and commute time. Students should compare official dormitory options, student reviews, and Erasmus student groups before deciding.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6817,0.6801,0.6809
Q118,How much money do I realistically need per month for Erasmus in Reykjavík?,"The Erasmus+ grant for Iceland is 674 EUR per month because Iceland is in Group 1. The available information does not state realistic monthly living costs, so students should check current housing and living-cost information before applying.","Since you're going to Reykjavík University in Iceland, which is classified as a Group 1: high cost of living country, the monthly Erasmus+ financial support would be 674 EUR.",0.8199,0.7901,0.8047
Q119,Which Erasmus+ partner university is ranked the highest internationally?,"University rankings change regularly and depend on the ranking system and academic field. Students should check official rankings such as QS, THE, or Shanghai Ranking if international reputation is important to them.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6949,0.6888,0.6918
Q120,Will the exact same courses be available at TU Graz next year?,"Course availability can change every semester depending on scheduling, staff, and curriculum updates. Students should always verify the latest official course catalogue before finalizing the Learning Agreement.",Course availability may change by semester. I would recommend checking the current TU Graz course catalogue to confirm the available courses for the upcoming semester.,0.8236,0.7879,0.8054
Q121,Can I legally work part-time during Erasmus+ mobility in Norway?,"Work regulations depend on citizenship, visa status, and Norwegian immigration rules. Students should check official immigration guidelines and visa conditions before planning employment abroad.","According to the general rules mentioned in [data/travel_residence_and_visas.txt], non-EU students participating in Erasmus+ mobility may require a student visa, among other documents. However, there's no specific information about working part-time during Erasmus+ mobility in Norway. 

To confirm, please check the UL FRI website or contact the International Office directly.",0.7005,0.7654,0.7315
Q122,How are grades converted from Charles University to UL FRI?,Grade recognition and conversion are handled individually by the home institution according to recognition procedures and academic regulations. Students should consult the Erasmus coordinator for exact conversion rules.,"According to the guidelines, the Sending Institution (UL FRI) will convert the grades received by the student abroad, taking into account the grade distribution information from the Receiving Institution (Charles University), using the methodology described in the ECTS Users' Guide.",0.7392,0.7588,0.7489
Q123,Which Erasmus+ destination is considered academically the easiest?,"Academic difficulty is highly subjective and depends on the student’s background, chosen courses, language skills, and study habits. Experiences can vary significantly even within the same university.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6607,0.6637,0.6622
Q124,Can I stay in Iceland after Erasmus+ if I find a job there?,Residence and work rights after mobility depend on your citizenship and Icelandic immigration regulations. Students should consult official immigration authorities for accurate information.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.7004,0.6903,0.6953
Q125,Does TU Berlin guarantee housing for Erasmus students?,Housing availability changes each year and is usually limited. Students should apply for accommodation as early as possible and also prepare alternative housing options.,"According to the information available, it seems that TU Berlin assists students in finding housing, but it does not explicitly state that they guarantee housing for Erasmus students.",0.7391,0.7474,0.7432
Q126,Which university has the strongest AI research opportunities?,"Several partner institutions have strong AI-related programmes and research groups, but the best choice depends on the specific area of AI you are interested in, such as machine learning, NLP, robotics, or computer vision.","""Based on the available information, Babeș-Bolyai University in Romania seems to have a strong focus on artificial intelligence, making it a good option for those interested in this area. However, please note that course availability and exchange access depend on various factors like semester, department rules, language of instruction, prerequisites, and Learning Agreement approval. It's essential to verify current course offerings and ensure compatibility with your Learning Agreement.""",0.7213,0.7776,0.7484
Q127,Which Erasmus destination has the best student social life?,"Student experience depends on personal preferences, local culture, Erasmus community activity, accommodation type, and city size. Popular Erasmus cities usually have active international student communities and events.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6688,0.6765,0.6726
Q128,Will my Erasmus grades affect my final GPA at UL FRI?,This depends on the faculty recognition process and programme regulations. Students should verify how completed courses and grades are recorded in their specific study programme.,"According to the guidelines for learning studies, the Sending Institution (in this case, UL FRI) will convert your grades received abroad, taking into account the grade distribution information from the Receiving Institution (the University of Pavia). This process ensures that your grades abroad are properly integrated into your UL FRI transcript.",0.6984,0.7404,0.7188
Q129,Which professors should I choose for machine learning courses at Charles University?,"Teaching staff and course assignments may change between semesters. Students should check the current faculty course pages, syllabi, and recent student experiences.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6937,0.6911,0.6924
Q130,What are my chances of being accepted for Erasmus+ mobility?,"Acceptance depends on factors such as available places, demand for specific destinations, academic performance, motivation, and whether your proposed study plan is realistic and compatible with your programme.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6553,0.6806,0.6677
Q131,Can I combine Erasmus+ funding with another scholarship?,This depends on the rules of the other scholarship programme. Students should check whether external scholarships allow simultaneous Erasmus+ funding.,"According to the provided information, there's no explicit mention of combining Erasmus+ funding with another scholarship. However, it's recommended to consult the Erasmus Charter for Higher Education or your grant agreement for specific details regarding this matter. You may also contact the relevant Erasmus+ National Agency or the sending and receiving institutions' student unions and representatives for guidance.",0.7067,0.7851,0.7438
Q132,Which countries have the simplest visa process for non-EU students?,"Visa procedures differ depending on nationality and destination country. Some countries may have faster or simpler procedures, but students should always consult official embassy and immigration information.","According to the provided information, I don't have specific details about the simplicity of visa processes for non-EU students across various countries. However, it's mentioned that some countries require students to:

* Register temporary residence after arrival
* Apply for a residence permit
* Report their stay to local authorities

This implies that there might be varying levels of complexity in the visa process depending on the country. For more detailed and up-to-date information, I recommend consulting the official resources listed, such as the European Commission's EU Immigration Portal or the relevant embassy or consulate.",0.7166,0.8126,0.7616
Q133,Is the Erasmus+ grant enough to fully cover living costs in Sweden?,"In many cases, students need additional personal funds because living costs can exceed the Erasmus+ grant amount, especially in more expensive countries.","According to the provided information, Sweden belongs to Group 1: high cost of living countries, where the monthly Erasmus+ financial support amount is 674 EUR. However, I don't have specific information about the average living costs in Sweden. To determine if the grant is sufficient, you might need to research the actual living expenses in Sweden.",0.72,0.7926,0.7545
Q134,Which Erasmus+ partner university is best for game development?,"Students interested in game development should compare available computer graphics, software engineering, multimedia, and game technology courses at different partner universities before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6748,0.6688,0.6718
Q135,Can Erasmus+ mobility help me later move permanently to another country?,"Erasmus+ can provide international experience, language skills, academic contacts, and professional connections, but permanent relocation depends on immigration laws, employment opportunities, and residence regulations.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6692,0.6762,0.6726
Q136,"If I complete 25 ECTS abroad, how many ECTS will be recognized at UL FRI?","Recognition depends on the approved Learning Agreement, the completed courses, and how they match the UL FRI curriculum. Students should discuss recognition details with the Erasmus coordinator before mobility because course equivalence and ECTS recognition are decided individually.","Since you completed more than 20 ECTS abroad, which is the minimum requirement for a semester-long exchange, the UL FRI will recognize all the ECTS you earned abroad. Therefore, 25 ECTS will be recognized at UL FRI.",0.7094,0.7094,0.7094
Q137,Which Erasmus+ partner university in Iceland is available for UL FRI students?,The available partner institution in Iceland is Reykjavík University – School of Computer Science.,Reykjavík University – School of Computer Science with Erasmus code IS REYKJAV05.,0.7064,0.7812,0.742
Q138,How many Erasmus+ places are available at TU Berlin?,Technical University of Berlin offers 5 Erasmus+ places with a duration of 10 months per student.,"There are 7 Erasmus+ places available at TU Berlin: 5 at the Faculty IV: Electrical Engineering and Computer Science (Erasmus code: D BERLIN02) and 2 at the University of Bremen's partner institution, but actually at TU Berlin's partner institution there are only 2 places available at the Faculty 03: Mathematics and Computer Science (Erasmus code: D BREMEN01), however this is not a direct question about TU Berlin.",0.6344,0.751,0.6878
Q139,Does University of Padova accept Bachelor students from UL FRI?,"No. According to the uploaded partner list, University of Padova is available only for Master and PhD students.","According to the UL FRI Erasmus+ partner institutions list, the University of Padova accepts Master and PhD students from UL FRI, but there's no explicit mention of accepting Bachelor students. However, please note that you should verify this information on the official University of Padova course catalogue and check whether the course is open to Erasmus/exchange students.",0.7216,0.8289,0.7715
Q140,Which Croatian partner university is available only for PhD students?,University of Rijeka – Faculty of Engineering is available only for PhD-level mobility.,"According to the information, both the University of Rijeka and the University of Zagreb have PhD as one of their available study levels. However, the University of Rijeka specifically notes that it's available only for PhD students.",0.7414,0.7889,0.7644
Q141,What is the Erasmus code for Charles University in Prague?,The Erasmus code for Charles University in Prague – Faculty of Mathematics and Physics is CZ PRAHA07.,The Erasmus code for Charles University in Prague is CZ PRAHA07.,0.9741,0.8708,0.9196
Q142,Which university in Sweden offers the highest number of Erasmus+ places?,Malmö University offers 5 Erasmus+ places.,Malmö University – Faculty of Technology and Society offers the highest number of Erasmus+ places among Swedish universities with 5 available places.,0.7775,0.9282,0.8462
Q143,Which partner universities are available in Serbia?,"The listed Serbian partner institutions are University of Belgrade – Faculty of Electrical Engineering, University of Novi Sad – Faculty of Sciences, and University of Novi Sad – Faculty of Technical Sciences.","There are two partner universities in Serbia: 

1. University of Novi Sad – Faculty of Technical Sciences (RS NOVISAD02) 
   - Available study levels: Bachelor, Master, PhD
   - Available computer science-related areas: software engineering, information systems, artificial intelligence, computer engineering

However, I would like to note that you should verify whether the selected courses are available in English.",0.7155,0.8298,0.7684
Q144,How long is the mobility duration for Charles University in Prague?,The mobility duration for Charles University in Prague is 9 months per student.,"The mobility duration for Charles University in Prague - Faculty of Mathematics and Physics, Computer Science Institute is 9 months per student.",0.8362,0.9798,0.9024
Q145,Which Italian partner university is available for only one Erasmus+ student?,Sapienza University of Rome and University of Udine are each listed with 1 available Erasmus+ place.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6665,0.637,0.6514
Q146,Which Erasmus+ partner universities are located in Portugal?,The listed Portuguese partner institutions are University of Coimbra and University of Porto.,"The Erasmus+ partner universities located in Portugal are:

1. University of Coimbra – Faculty of Sciences and Technology, Informatics Engineering Department (Erasmus code: P COIMBRA01)
2. University of Porto – Faculty of Sciences (Erasmus code: P PORTO02)",0.6465,0.8329,0.728
Q147,Can I go on Erasmus+ exchange if I am repeating the second year of my Bachelor studies?,"It may still be possible, but eligibility depends on your study progress and faculty approval. You should discuss your situation with the Erasmus coordinator before applying.","According to the provided information, there's no specific mention of restrictions regarding repeating years of study for Erasmus+ exchange eligibility. However, it's recommended to check the UL FRI website or contact the International Office directly for the most up-to-date and detailed information.",0.7413,0.7751,0.7578
Q148,I have permanent residence in France. Can I still go on Erasmus+ exchange to France?,"In some cases this may still be possible, but the conditions can depend on your citizenship and Erasmus+ funding rules. You should check your specific situation with the Erasmus coordinator before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.7044,0.6954,0.6999
Q149,What is Erasmus+?,"Erasmus+ is a European programme that supports educational, professional, and personal development through mobility such as study exchange and traineeships abroad.","The Erasmus+ programme aims to support the educational, professional and personal development of the participating students and graduates, while promoting equal opportunities and access, inclusion, diversity and fairness across all its actions.",0.791,0.8422,0.8158
Q150,"Can I use Erasmus+ only for study, or also for traineeship?","Erasmus+ can be used for study exchange and also for practical traineeship mobility, if the student meets the conditions of the relevant call.","Yes, you can use Erasmus+ for both study and/or traineeship mobility combined, with a total funding limit of up to 12 months.",0.8064,0.8178,0.8121
Q151,Where do I send questions about Erasmus+ at UL FRI?,You can contact the UL FRI Erasmus office at erasmus@fri.uni-lj.si.,"You can send questions about Erasmus+ at UL FRI to erasmus@fri.uni-lj.si or visit us during our office hours, which are Monday from 10:00–11:00 via Zoom or in person.",0.7805,0.9199,0.8445
Q152,Can I go on Erasmus+ for only one month?,"For regular Erasmus+ study mobility, the minimum duration is 2 full months, or 60 days. Shorter physical mobility is possible only in specific formats such as short-term doctoral or blended mobility.","No, you cannot go on Erasmus+ for only one month. An Erasmus+ exchange must last at least 2 full months, which means 60 days.",0.8179,0.7623,0.7891
Q153,Can doctoral students go abroad for less than two months?,"Yes. Short-term doctoral mobility can last between 5 and 30 days and may include study obligations, research work, practical training, or doctoral thesis preparation.","No, according to the provided information, an Erasmus+ exchange must last at least 2 full months, meaning 60 days.",0.7583,0.7261,0.7418
Q154,Can I apply for Erasmus+ doctoral mobility after June 2027?,"The listed doctoral mobility call covers the period from 1 June 2026 to 30 June 2027, or until funding is exhausted. For later mobility, students should check the next official call.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6968,0.6506,0.6729
Q155,Is practical training abroad possible after graduation?,"It may be possible, but the application must be submitted at least 2 months before the expiration of student status and before the thesis defense.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.66,0.6867,0.673
Q156,What do I need to submit for an Erasmus+ traineeship?,"You need a completed application form, a signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of one to two pages.","For an Erasmus+ traineeship, you must submit your application and all required documents electronically to erasmus@fri.uni-lj.si.",0.7121,0.7779,0.7435
Q157,Can my traineeship motivation letter be in Slovenian?,Yes. The traineeship call states that the motivation letter may be written in Slovenian.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.6864,0.6963,0.6913
Q158,How long can one Erasmus+ traineeship last?,Each traineeship must last at least 2 months and at most 6 months.,Each traineeship must last at least 2 months and no more than 6 months.,0.9462,0.9601,0.9531
Q159,Can I do more than one Erasmus+ traineeship?,"Yes, but the traineeships cannot be with the same employer or organization, and each one must meet the duration requirements.","Yes, you can do more than one Erasmus+ traineeship as long as they are not with the same employer or organization, each traineeship lasts at least 2 months, and no traineeship exceeds 6 months.",0.7935,0.8443,0.8181
