id,question,expected,model_prediction,bert_P,bert_R,bert_F1
Q86,Which official source should students use for student residence rights in the EU?,They should use the Your Europe page on student residence rights: https://europa.eu/youreurope/citizens/residence/residence-rights/students/index_en.htm,"You can find information about student residence rights in the EU on these websites:

*   Your Europe – Student Residence Rights in the EU: https://europa.eu/youreurope/citizens/residence/residence-rights/students/index_en.htm
*   EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en

It’s important to also verify this information with the host institution, official embassy/consulate websites, and official government immigration portals.",0.8734,0.9585,0.9139
Q87,Where can students find official visa or residence information for Slovenia?,"Students can consult the Slovenian Government entry and residence page, the University of Ljubljana temporary residence permit page, and the EU Immigration Portal page for students in Slovenia.","You can find official visa and residence information for Slovenia on the following websites:

*   Slovenian Government – Entry and Residence: https://www.gov.si/en/topics/entry-and-residence/
*   EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en
*   Your Europe – Student Residence Rights in the EU: https://europa.eu/youreurope/citizens/residence/residence-rights/students/index\_en.htm",0.8057,0.8786,0.8406
Q88,What is short-term doctoral mobility?,"Short-term doctoral mobility is Erasmus+ mobility for doctoral students who want to complete part of their regular study obligations, practical training, research work, or doctoral thesis preparation abroad.",Short-term doctoral mobility is a study period abroad lasting between 5 days and 30 days. An optional virtual component can be added to facilitate online learning exchange and/or teamwork. It’s a specific mobility type that you would select when applying for such a mobility.,0.86,0.8762,0.868
Q89,What is the eligible period for the UL FRI short-term doctoral mobility call?,"The eligible period is from 1 June 2026 to 30 June 2027, or until available funding is exhausted.","The eligible period for this call is 1 October 2025 – 30 September 2026, or until available funds are exhausted, or no later than 1 July 2026.",0.9123,0.9457,0.9287
Q90,When must doctoral students apply for short-term doctoral mobility?,They must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility.,Students must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility. Students applying for mobility after graduation or after completing a master’s degree must submit the application at least 2 months before the expiration of their student status and thesis defense.,0.9068,0.9735,0.939
Q91,How do doctoral students apply for short-term doctoral mobility?,They apply by sending the application form and all required attachments by email to erasmus@fri.uni-lj.si.,Students must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility. This mobility option is limited to doctoral students.,0.8842,0.8612,0.8725
Q92,Can UL FRI students do Erasmus+ traineeships?,Yes. UL FRI students may complete practical traineeships within the Erasmus+ programme.,"Yes, UL FRI students may complete practical traineeships within the Erasmus+ program. Doctoral students can do short-term mobility for part of their study obligations at partner institutions.",0.9148,0.9736,0.9432
Q93,What is the eligible period for the 2025/26 Erasmus+ traineeship call?,The eligible period is from 1 October 2025 to 30 September 2026.,The eligible period for this call is from 1 October 2025 – 30 September 2026.,0.9618,0.9863,0.9739
Q94,What is the application deadline for Erasmus+ traineeship mobility?,The complete application with all mandatory attachments must be submitted at least 2 months before the start of mobility by email to erasmus@fri.uni-lj.si.,"Applications are accepted until:

*   available funds are exhausted,
*   or no later than 1 July 2026.

For specific deadlines based on the semester, see the “financial support” document.",0.7936,0.818,0.8056
Q95,What documents are required for Erasmus+ traineeship mobility?,"Students must submit a completed application form, an original signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of at least one and at most two pages.","According to the travel\_residence\_and\_visas.txt document, common required documents include: valid passport, Letter of Acceptance, Learning Agreement, proof of accommodation, proof of sufficient financial resources, proof of health insurance, passport photos, and residence registration forms.",0.8188,0.844,0.8312
Q96,Can I do multiple Erasmus+ traineeships?,"Yes, but not with the same employer or organization. Each traineeship must last at least 2 months and no more than 6 months.","Yes, you may complete multiple traineeship mobilities as long as they meet these criteria: they are not with the same employer or organization, each traineeship lasts at least 2 months, and no traineeship exceeds 6 months.",0.9001,0.9331,0.9163
Q97,Which UL FRI Erasmus+ partner universities are listed in Germany?,"The listed German partner institutions are Technical University of Berlin, University of Bremen, Darmstadt University of Technology, Dresden University of Technology, and Albert Ludwig University of Freiburg.",Technische Universität Berlin (TU Berlin) is listed as an UL FRI Erasmus+ partner institution in Germany.,0.8257,0.8404,0.833
Q98,I am interested in cybersecurity or security-related exchange options in EU. Which partner universities should I check?,"Based on the available data, the strongest places to check first are NTNU, Reykjavík University, University of Tartu, TU Berlin, and TU Graz. NTNU is explicitly relevant for Information Security and related ICT fields. Reykjavík University lists Cyber Security as one of its Computer Science MSc emphasis lines. University of Tartu lists cyber security, secure programming, cryptography and verification, distributed systems, and artificial intelligence among relevant areas. TU Berlin lists security among potentially relevant Computer Science fields. TU Graz lists security among Computer Science-related areas. The student should still verify current course availability, language, semester, prerequisites, and exchange-student eligibility in the official course catalogue, then confirm recognition through the Learning Agreement.",Darmstadt University of Technology and Reykjavik University can be relevant for students interested in cybersecurity. Check the official university course catalogues for current offerings and confirm recognition through your Learning Agreement.,0.8949,0.8462,0.8698
Q99,"If I complete only 18 out of 30 ECTS during one Erasmus+ semester, what happens?","Since 18 ECTS is below the 20 ECTS minimum required for one semester, Erasmus+ financial support may be limited to 3 months. The completed courses may still be recognized if they match the study programme and the Learning Agreement, but recognition depends on content similarity and home faculty approval. The student should contact the FRI coordinator as soon as possible.","If a student completes fewer than 20 ECTS credits during the exchange, Erasmus+ financial support is limited to 3 months.",0.9301,0.8772,0.9029
Q100,Where can I go on Erasmus+ exchange as an undergraduate student?,"Undergraduate students can apply to partner institutions such as TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, University of Tampere, TU Berlin, University of Bremen, TU Dresden, University of Freiburg, Reykjavík University, University of Coimbra, University of Porto, University of Zagreb FER, Warsaw University of Technology, Kaunas University of Technology, Vilnius University, University of Belgrade, University of Novi Sad, Babeș-Bolyai University, Malmö University, and many other UL FRI Erasmus+ partner universities that support Bachelor-level mobility.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8358,0.7258,0.7769
Q101,Where can I go on Erasmus+ exchange as a master’s student?,"Master’s students can apply to institutions such as TU Berlin, TU Graz, NTNU, University of Tartu, Charles University MFF, Reykjavík University, University of Padova, VUB Brussels, Darmstadt University of Technology, University of Freiburg, University of Coimbra, University of Porto, University of Zagreb FER, Sapienza University of Rome, University of Pavia, and many other UL FRI partner institutions supporting Master-level mobility.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8399,0.7477,0.7911
Q102,Where can I go on Erasmus+ exchange as a doctoral student?,"Doctoral students can apply to Erasmus+ partner institutions that support PhD mobility, including TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, TU Berlin, NTNU, Reykjavík University, University of Padova, University of Zagreb, University of Rijeka, Darmstadt University of Technology, University of Coimbra, University of Porto, and many other UL FRI partner institutions listed in the doctoral mobility call.","Within the Erasmus+ programme, doctoral students at the Faculty of Computer and Information Science (UL FRI) may complete part of their regular study obligations, practical training, research work, or doctoral thesis preparation at one of UL FRI’s Erasmus+ partner institutions.",0.8444,0.7851,0.8137
Q103,What is the deadline for applying to an Erasmus+ exchange?,"For first-semester or full-year exchanges, the financial support deadline is 15 October 2026. For second-semester exchanges, the deadline is 15 March 2027. However, the application usually needs to be completed earlier because all documents must be finalized at least 10 working days before mobility starts.","The final application deadlines are:

*   First semester or full academic year exchange: 15 October 2026.
*   Second semester exchange: 15 March 2027.

Also, the online financial support application must be complete at least 10 working days before the start of mobility.",0.8911,0.9211,0.9058
Q104,Are there Erasmus+ exchange opportunities in Paris?,"Yes. The available information lists CY Cergy Paris Université in France as an available Erasmus+ partner institution for Bachelor, Master, and PhD students.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.846,0.8208,0.8332
Q105,Are there Erasmus+ exchange opportunities in Switzerland?,The available information does not list any UL FRI Erasmus+ partner institution in Switzerland for the current academic year. Students should check the latest official UL FRI Erasmus+ partner list or contact the Erasmus coordinator in case agreements change in future calls.,I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8903,0.851,0.8702
Q106,What happens if I decide not to go on Erasmus+ exchange after being selected?,"If a student decides not to participate, they should inform the University of Ljubljana Erasmus office, UL FRI, and the host institution as soon as possible. The available information does not mention an automatic penalty, but late cancellation can affect administrative procedures and partner planning.","If you decide not to go on Erasmus+ exchange, you should inform the University of Ljubljana Rectorate, your home institution, and the host institution. You can contact erika.bolcina@uni-lj.si for assistance with cancellation matters at the UL Rectorate.",0.8809,0.8968,0.8888
Q107,I want to find an Erasmus+ exchange at a university focused on artificial intelligence and machine learning. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, University of Tartu, Reykjavík University, TU Berlin, TU Graz, VUB Brussels, University of Freiburg, and NTNU.","University of Padova, Reykjavík University, and Babeș-Bolyai University are relevant for those areas. However, you should verify current exchange access and course language within each university’s system and ensure compatibility with your UL FRI Learning Agreement. I don't have that information in my knowledge base. Please check the university websites or contact the International Office directly.",0.8285,0.8326,0.8306
Q108,I want to find an Erasmus+ exchange at a university focused on cybersecurity or information security. Which institutions should I check?,"Relevant partner institutions include NTNU, Reykjavík University, University of Tartu, TU Berlin, TU Graz, Darmstadt University of Technology, and CTU Prague.","“CTU Prague, University of Tampere, and the University of Gothenburg offer programs related to cybersecurity and information security. However, you must check if there are suitable courses available in English and confirm their availability within your Learning Agreement.”",0.8513,0.8565,0.8539
Q109,I want to find an Erasmus+ exchange at a university focused on software engineering and distributed systems. Which institutions should I check?,"Relevant partner institutions include University of Tartu, TU Berlin, Charles University MFF, University of Padova, University of Porto, TU Graz, and Sapienza University of Rome.","Malmö University and Sapienza University of Rome offer courses related to software systems and data systems. However, you should verify current exchange course availability and prerequisites before preparing your Learning Agreement. I don’t have that information in my knowledge base. Please check the official exchange systems before preparing the Learning Agreement.",0.8394,0.8539,0.8466
Q110,"I want to find an Erasmus+ exchange at a university focused on data science, analytics, or big data. Which institutions should I check?","Relevant partner institutions include VUB Brussels, University of Tartu, TU Berlin, Charles University MFF, University of Freiburg, University of Coimbra, and Reykjavík University.","Based on the available information, you should consider checking Kaunas University of Technology (LT) and Pardubice University (CZ). They both offer courses related to computer science, including areas like artificial intelligence, software engineering, and informatics which align with data science. However, I strongly advise verifying exchange course availability directly through their official university systems.",0.8289,0.8296,0.8293
Q111,I want to find an Erasmus+ exchange at a university focused on theoretical computer science or algorithms. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, TU Berlin, University of Tartu, University of Freiburg, CTU Prague, and NTNU.","Charles University (specifically its Faculty of Mathematics and Physics - MFF) is listed as a relevant partner institution for UL FRI students interested in those areas. However, course availability and exchange access depend on several factors like semester, department rules, language of instruction, prerequisites, and Learning Agreement approval. I don’t have that information in my knowledge base. Please check the university’s website or contact the International Office directly.",0.8253,0.8258,0.8256
Q112,I want to find an Erasmus+ exchange at a university in Serbia with strong electrical engineering and computing programmes. Which institution should I check?,A relevant partner institution is the University of Belgrade – Faculty of Electrical Engineering.,University of Belgrade – Faculty of Electrical Engineering has available places for exchange students. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8544,0.9004,0.8768
Q113,Are there Erasmus+ exchange opportunities in North Macedonia?,The available information does not list any UL FRI Erasmus+ partner institution in North Macedonia for the current academic year.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.864,0.8572,0.8606
Q114,How hard is it to be admitted to an Erasmus+ exchange programme?,"Admission difficulty depends on the number of available places, the popularity of the destination university, academic performance, motivation, language requirements, and whether the selected courses are compatible with the student’s study programme. Some universities only accept 1–2 students per year, making them more competitive.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8395,0.8293,0.8344
Q115,How many Erasmus+ places are available for Charles University in Prague?,"Charles University in Prague – Faculty of Mathematics and Physics, Computer Science Institute offers 2 Erasmus+ places with a mobility duration of 9 months per student for Bachelor, Master, and PhD students.",There are 2 available places at Charles University in Prague.,0.8993,0.8392,0.8682
Q116,What GPA do I need to be accepted to TU Berlin?,The available information does not state a fixed GPA requirement for TU Berlin. Students should check the current call conditions and contact the Erasmus coordinator if they want to know how applications are ranked.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8789,0.8554,0.867
Q117,Which dormitory is the best for Erasmus students in Prague?,"This depends on personal preferences such as price, location, social atmosphere, and commute time. Students should compare official dormitory options, student reviews, and Erasmus student groups before deciding.","Some host institutions provide accommodation in student dormitories. Others assist students in finding housing, while in some cities students must find accommodation on their own. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8539,0.8598,0.8568
Q118,How much money do I realistically need per month for Erasmus in Reykjavík?,"The Erasmus+ grant for Iceland is 674 EUR per month because Iceland is in Group 1. The available information does not state realistic monthly living costs, so students should check current housing and living-cost information before applying.","The monthly Erasmus+ financial support in Iceland (Group 1) is 674 EUR per month. However, this is just part of what you’ll need. You will also receive travel support depending on the distance from Ljubljana. For distances 10-99km, non-green travel is 28 EUR and green travel is 56 EUR. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly. Perfect!",0.8637,0.9045,0.8836
Q119,Which Erasmus+ partner university is ranked the highest internationally?,"University rankings change regularly and depend on the ranking system and academic field. Students should check official rankings such as QS, THE, or Shanghai Ranking if international reputation is important to them.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8549,0.8455,0.8502
Q120,Will the exact same courses be available at TU Graz next year?,"Course availability can change every semester depending on scheduling, staff, and curriculum updates. Students should always verify the latest official course catalogue before finalizing the Learning Agreement.",Course availability may change by semester. The assistant should not guarantee that a specific course will be available unless the current TU Graz course catalogue confirms it. Please check the current TU Graz course catalogue: https://online.tugraz.at/tug_online/webnav.ini for confirmation.,0.8495,0.8946,0.8715
Q121,Can I legally work part-time during Erasmus+ mobility in Norway?,"Work regulations depend on citizenship, visa status, and Norwegian immigration rules. Students should check official immigration guidelines and visa conditions before planning employment abroad.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8433,0.8478,0.8456
Q122,How are grades converted from Charles University to UL FRI?,Grade recognition and conversion are handled individually by the home institution according to recognition procedures and academic regulations. Students should consult the Erasmus coordinator for exact conversion rules.,"The Sending Institution will convert the grades received by the student abroad, taking into account the grade distribution information from the Receiving Institution. They will use the EGRACONS tool where applicable. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8548,0.868,0.8613
Q123,Which Erasmus+ destination is considered academically the easiest?,"Academic difficulty is highly subjective and depends on the student’s background, chosen courses, language skills, and study habits. Experiences can vary significantly even within the same university.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8464,0.844,0.8452
Q124,Can I stay in Iceland after Erasmus+ if I find a job there?,Residence and work rights after mobility depend on your citizenship and Icelandic immigration regulations. Students should consult official immigration authorities for accurate information.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.848,0.8511,0.8496
Q125,Does TU Berlin guarantee housing for Erasmus students?,Housing availability changes each year and is usually limited. Students should apply for accommodation as early as possible and also prepare alternative housing options.,I don't have that information in my knowledge base. Please check the TU Berlin website or contact the International Office directly.,0.8437,0.8494,0.8465
Q126,Which university has the strongest AI research opportunities?,"Several partner institutions have strong AI-related programmes and research groups, but the best choice depends on the specific area of AI you are interested in, such as machine learning, NLP, robotics, or computer vision.","University of Tartu, Charles University MFF, and Babeș-Bolyai University are all strong options for students interested in AI. However, you should verify current course offerings and ensure they align with your Learning Agreement.",0.8339,0.8753,0.8541
Q127,Which Erasmus destination has the best student social life?,"Student experience depends on personal preferences, local culture, Erasmus community activity, accommodation type, and city size. Popular Erasmus cities usually have active international student communities and events.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8338,0.8351,0.8345
Q128,Will my Erasmus grades affect my final GPA at UL FRI?,This depends on the faculty recognition process and programme regulations. Students should verify how completed courses and grades are recorded in their specific study programme.,"The Sending Institution will convert the grades received by the student abroad, taking into account the grade distribution information from the Receiving Institution. The European Commission encourages institutions to use the EGRACONS tool for this purpose. Please check the guidelines regarding learning studies for more details.",0.8521,0.8732,0.8625
Q129,Which professors should I choose for machine learning courses at Charles University?,"Teaching staff and course assignments may change between semesters. Students should check the current faculty course pages, syllabi, and recent student experiences.",I don’t have that information in my knowledge base. Please check the Charles University course information system and verify course availability through the Learning Agreement.,0.8632,0.8699,0.8665
Q130,What are my chances of being accepted for Erasmus+ mobility?,"Acceptance depends on factors such as available places, demand for specific destinations, academic performance, motivation, and whether your proposed study plan is realistic and compatible with your programme.",The application deadline must be met at least 1.5 months before the start of mobility.,0.8509,0.8325,0.8416
Q131,Can I combine Erasmus+ funding with another scholarship?,This depends on the rules of the other scholarship programme. Students should check whether external scholarships allow simultaneous Erasmus+ funding.,I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8475,0.8564,0.8519
Q132,Which countries have the simplest visa process for non-EU students?,"Visa procedures differ depending on nationality and destination country. Some countries may have faster or simpler procedures, but students should always consult official embassy and immigration information.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8509,0.851,0.851
Q133,Is the Erasmus+ grant enough to fully cover living costs in Sweden?,"In many cases, students need additional personal funds because living costs can exceed the Erasmus+ grant amount, especially in more expensive countries.","The monthly Erasmus+ financial support in Sweden (which is in Group 1) is 674 EUR per month. However, whether this is “enough” to fully cover living costs depends on your individual spending habits and lifestyle. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8482,0.8858,0.8666
Q134,Which Erasmus+ partner university is best for game development?,"Students interested in game development should compare available computer graphics, software engineering, multimedia, and game technology courses at different partner universities before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8385,0.8292,0.8338
Q135,Can Erasmus+ mobility help me later move permanently to another country?,"Erasmus+ can provide international experience, language skills, academic contacts, and professional connections, but permanent relocation depends on immigration laws, employment opportunities, and residence regulations.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8379,0.8331,0.8355
Q136,"If I complete 25 ECTS abroad, how many ECTS will be recognized at UL FRI?","Recognition depends on the approved Learning Agreement, the completed courses, and how they match the UL FRI curriculum. Students should discuss recognition details with the Erasmus coordinator before mobility because course equivalence and ECTS recognition are decided individually.","According to the guidelines, if you complete fewer than 20 ECTS during your exchange, Erasmus+ financial support is limited to 3 months. Recognition depends on the similarity of the content. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8686,0.8793,0.8739
Q137,Which Erasmus+ partner university in Iceland is available for UL FRI students?,The available partner institution in Iceland is Reykjavík University – School of Computer Science.,Reykjavík University – School of Computer Science is listed as an Erasmus+ partner institution in Iceland.,0.9019,0.9265,0.914
Q138,How many Erasmus+ places are available at TU Berlin?,Technical University of Berlin offers 5 Erasmus+ places with a duration of 10 months per student.,There are 5 Erasmus+ places available at TU Berlin.,0.9368,0.9056,0.9209
Q139,Does University of Padova accept Bachelor students from UL FRI?,"No. According to the uploaded partner list, University of Padova is available only for Master and PhD students.","Yes, the University of Padova accepts Bachelor, Master, and PhD students from UL FRI. However, please check the official University of Padova course catalogue to ensure any specific course is open to Erasmus/exchange students and meets your prerequisites. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8573,0.9035,0.8798
Q140,Which Croatian partner university is available only for PhD students?,University of Rijeka – Faculty of Engineering is available only for PhD-level mobility.,The University of Rijeka – Faculty of Engineering is available only for PhD-level mobility according to the dataset.,0.9525,0.9791,0.9656
Q141,What is the Erasmus code for Charles University in Prague?,The Erasmus code for Charles University in Prague – Faculty of Mathematics and Physics is CZ PRAHA07.,Erasmus code: CZ PRAHA07,0.9377,0.8804,0.9081
Q142,Which university in Sweden offers the highest number of Erasmus+ places?,Malmö University offers 5 Erasmus+ places.,Malmö University – Faculty of Technology and Society offers 5 Erasmus+ places.,0.9347,0.9902,0.9616
Q143,Which partner universities are available in Serbia?,"The listed Serbian partner institutions are University of Belgrade – Faculty of Electrical Engineering, University of Novi Sad – Faculty of Sciences, and University of Novi Sad – Faculty of Technical Sciences.","University of Novi Sad – Faculty of Technical Sciences is an Erasmus partner institution from Serbia. They offer places for Bachelor, Master, and PhD students. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8476,0.8699,0.8586
Q144,How long is the mobility duration for Charles University in Prague?,The mobility duration for Charles University in Prague is 9 months per student.,The mobility duration for Charles University in Prague is 9 months per student.,1.0,1.0,1.0
Q145,Which Italian partner university is available for only one Erasmus+ student?,Sapienza University of Rome and University of Udine are each listed with 1 available Erasmus+ place.,University of Cagliari – Department of Electric and Electronic Engineering has 2 available places.,0.8585,0.8423,0.8503
Q146,Which Erasmus+ partner universities are located in Portugal?,The listed Portuguese partner institutions are University of Coimbra and University of Porto.,"University of Coimbra – Faculty of Sciences and Technology, Informatics Engineering Department and University of Porto – Faculty of Sciences. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8403,0.8938,0.8662
Q147,Can I go on Erasmus+ exchange if I am repeating the second year of my Bachelor studies?,"It may still be possible, but eligibility depends on your study progress and faculty approval. You should discuss your situation with the Erasmus coordinator before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8483,0.8561,0.8522
Q148,I have permanent residence in France. Can I still go on Erasmus+ exchange to France?,"In some cases this may still be possible, but the conditions can depend on your citizenship and Erasmus+ funding rules. You should check your specific situation with the Erasmus coordinator before applying.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8503,0.8486,0.8494
Q149,What is Erasmus+?,"Erasmus+ is a European programme that supports educational, professional, and personal development through mobility such as study exchange and traineeships abroad.","Erasmus+ is a programme aiming to support the educational, professional, and personal development of students and graduates. It promotes equal opportunities, inclusion, diversity, and fairness, and contributes to EU goals related to digital transformation and sustainable development.",0.9009,0.9161,0.9085
Q150,"Can I use Erasmus+ only for study, or also for traineeship?","Erasmus+ can be used for study exchange and also for practical traineeship mobility, if the student meets the conditions of the relevant call.",The total funding limit is up to 12 months for study and/or traineeship mobility combined.,0.8739,0.8657,0.8698
Q151,Where do I send questions about Erasmus+ at UL FRI?,You can contact the UL FRI Erasmus office at erasmus@fri.uni-lj.si.,You can reach the FRI Erasmus office by emailing erasmus@fri.uni-lj.si. Their office hours are Monday 10:00–11:00 (Zoom or in person).,0.8874,0.974,0.9287
Q152,Can I go on Erasmus+ for only one month?,"For regular Erasmus+ study mobility, the minimum duration is 2 full months, or 60 days. Shorter physical mobility is possible only in specific formats such as short-term doctoral or blended mobility.","No, an Erasmus+ exchange must last at least 2 full months, meaning 60 days.",0.9321,0.8812,0.9059
Q153,Can doctoral students go abroad for less than two months?,"Yes. Short-term doctoral mobility can last between 5 and 30 days and may include study obligations, research work, practical training, or doctoral thesis preparation.","No, an Erasmus+ exchange must last at least 2 full months, meaning 60 days. Maximum financial support is limited to 5 months or 150 days for a one-semester exchange. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.843,0.8492,0.8461
Q154,Can I apply for Erasmus+ doctoral mobility after June 2027?,"The listed doctoral mobility call covers the period from 1 June 2026 to 30 June 2027, or until funding is exhausted. For later mobility, students should check the next official call.","No, the eligible period for this call is 1 June 2026 – 30 June 2027, or until available funding is exhausted.",0.9301,0.905,0.9174
Q155,Is practical training abroad possible after graduation?,"It may be possible, but the application must be submitted at least 2 months before the expiration of student status and before the thesis defense.",FINAL THESIS ABROAD is possible but not at all institutions. It requires a mentor at both FRI and the host institution and must be included in the Learning Agreement.,0.8516,0.8718,0.8616
Q156,What do I need to submit for an Erasmus+ traineeship?,"You need a completed application form, a signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of one to two pages.",The application and all required documents must be submitted electronically to erasmus@fri.uni-lj.si.,0.8523,0.8509,0.8516
Q157,Can my traineeship motivation letter be in Slovenian?,Yes. The traineeship call states that the motivation letter may be written in Slovenian.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8398,0.8566,0.8481
Q158,How long can one Erasmus+ traineeship last?,Each traineeship must last at least 2 months and at most 6 months.,"Each traineeship must last at least 2 months, and it cannot exceed 6 months.",0.9655,0.9719,0.9687
Q159,Can I do more than one Erasmus+ traineeship?,"Yes, but the traineeships cannot be with the same employer or organization, and each one must meet the duration requirements.","Yes, you may complete multiple traineeships as long as they meet the following criteria: they are with different employers or organizations, each traineeship lasts at least 2 months, and no single traineeship exceeds 6 months.",0.8946,0.92,0.9071
Q160,Do I need          insurance for Erasmus+?,"Yes. Students should make sure they have health insurance coverage for their stay abroad. For traineeships, liability and accident insurance may also be needed.","Health insurance is usually mandatory for Erasmus+ mobility. Upon receiving information and guidance on obtaining insurance from your Higher Education Institution, you should ensure that you have health insurance coverage for your stay abroad.",0.8933,0.9137,0.9034
Q161,Do I keep my Slovenian student grants or loans while abroad?,"According to the Erasmus Student Charter, students are entitled to continue receiving the same student grants or loans from their sending country while abroad.",You are entitled to continue receiving the same student grants or loans from your sending country while abroad. قالب,0.9422,0.9342,0.9382
Q162,What should I do if I want to extend my Erasmus+ stay?,You should submit the extension request to your sending institution at least one month before the end of the originally planned mobility period.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.8439,0.8445,0.8442
Q163,Can I change courses after arriving at the host university?,"Yes. If a course is not available, overlaps with another course, or is not offered in the expected language, the Learning Agreement may be changed within the allowed deadline and approved by the relevant parties.","Any changes to the study program during a semester mobility should be exceptional. However, if a course is unavailable, overlaps with another course, or isn’t offered in the expected language, such changes are usually arranged within the first month after the start of the exchange.",0.9002,0.9176,0.9088
Q164,What is Table A in the Learning Agreement?,Table A lists the courses or academic components that the student plans to complete at the receiving institution abroad.,"Table A must include all the educational components to be carried out at the Receiving Institution, such as selected courses or modules from the course catalogue, or lab work/thesis work.",0.8871,0.9229,0.9046
Q165,What is Table B in the Learning Agreement?,Table B lists the courses or components at the sending institution that will be replaced or recognized after successful completion abroad.,"Table B lists the educational components from the Sending Institution that will be included in the exchange. It’s a summarized view of the courses or modules being undertaken at the receiving institution. Specifically, if it’s a semester with a virtual component, Table B is simplified to a single line.",0.8758,0.9134,0.8942
Q166,Do courses abroad need to match FRI courses one-to-one?,Not necessarily. The Learning Agreement guidance says there does not need to be a strict one-to-one correspondence; a group of learning outcomes abroad can replace a group of learning outcomes at the sending institution.,"No, elective courses can be any CS-related subject abroad. However, mandatory courses must match content. Recognition depends on content similarity if courses are not fully completed. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8466,0.8449,0.8458
Q167,What happens if I add more courses abroad than required for my degree?,Additional courses or credits should still be listed in the study programme in Table A of the Learning Agreement.,"If courses are not fully completed, recognition depends on content similarity. Please check the Learning Agreement guidelines for details.",0.8786,0.871,0.8748
Q168,Can thesis research be included in the Learning Agreement?,"Yes. Thesis research or doctoral work can be included as a component in the Learning Agreement, depending on the mobility type and approval.","In case of thesis research/doctoral work at the receiving institution, the component “Thesis research” or “Doctoral work” will be included in Table A. However, Reykjavik University states that thesis work may not be available to exchange students unless a special thesis collaboration agreement exists. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8439,0.8834,0.8632
Q169,What is automatic recognition?,Automatic recognition means that credits successfully completed abroad according to the Learning Agreement are transferred and counted toward the student’s degree without additional work or assessment.,"Automatic recognition means that all credits gained abroad, as agreed upon in the Learning Agreement and confirmed by the Transcript of Records, will be transferred without any additional work or assessment. This is indicated by selecting the “Yes” check box in the Learning Agreement. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.8709,0.928,0.8986
