id,question,expected,model_prediction,f1,has_key_info,gemini_score,gemini_assessment,gemini_explanation,time_s
Q69,What duties do Erasmus+ students have during mobility?,"Students must respect the rules of the receiving institution and host country, follow codes of conduct, act responsibly, avoid behavior that poses health or safety risks, respect academic integrity, and perform their academic obligations to the best of their ability.","You are encouraged to share your mobility experience with friends, fellow students, staff in the home institution, journalists etc. to let other people know and benefit from it.",0.1017,False,20,INCORRECT,"The model answer does not address the student's duties or obligations. Instead, it provides a suggestion about sharing their experience, which is irrelevant to the question asked.",12.59
Q70,Can I request changes to the Learning Agreement during mobility?,Yes. Erasmus+ students can request changes to the Learning Agreement within the deadline decided by the sending and receiving institutions. The changes must be validated by the relevant parties.,"Yes, you are entitled to request changes to the learning agreement within the deadline decided by the sending and receiving institutions.",0.6829,True,75,PARTIALLY_CORRECT,"The model correctly states that changes can be requested within a deadline, but it omits the crucial information that these changes must be validated by the relevant parties.",10.54
Q71,When should I request an extension of mobility?,A request to extend the mobility period must be submitted at least one month before the end of the originally planned mobility period.,Students must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility.,0.3158,True,20,INCORRECT,"The model provides the deadline for an initial mobility application, not for an extension request. The answer is for the wrong procedure, referencing the ""start"" of mobility instead of the ""end"" of the current period.",10.59
Q72,What recognition am I entitled to after mobility?,"The student is entitled to full automatic academic recognition from the sending institution for activities successfully completed during mobility, as long as they are in accordance with the Learning Agreement.","Mobility participants with a virtual component will be recognized, either through automatic recognition or by justifying an alternative recognition.",0.1304,True,30,INCORRECT,"The model answer incorrectly narrows the scope to participants with a ""virtual component"" and fails to mention the most critical element for recognition, which is the Learning Agreement. The expected answer's core concept of ""full automatic recognition"" for successfully completed activities is missing.",11.98
Q73,When should the receiving institution issue the Transcript of Records?,"The receiving institution should issue the Transcript of Records, preferably in digital format, within five weeks of the publication of the student’s results.",The Receiving Institution should send the Transcript of Records to the student and the Sending Institution within five weeks after publication/proclamation of the student’s results.,0.5946,True,85,PARTIALLY_CORRECT,The model correctly identifies the five-week timeframe but omits the detail that the transcript should preferably be issued in a digital format.,10.17
Q74,What must I do after Erasmus+ mobility?,"The student must submit required documentation via the UL portal and Studis, and complete the participant report providing feedback about the Erasmus+ mobility period.",Your sending and/or receiving institution may decide to end your mobility period abroad if you do not respect the Erasmus+ Charter. Please get in touch with your sending and/or receiving institutions/organization on what are the options available to you to make your Erasmus+ experience more environmentally friendly.,0.1071,True,0,HALLUCINATED,The model's answer is completely off-topic and does not address the user's question about post-mobility requirements. It provides unrelated information about the Erasmus+ Charter and environmental options instead of the necessary documentation and reports.,11.67
Q75,When must I submit documents after returning from Erasmus+?,"The student must submit documents as soon as they have all required documentation, no later than 3 months after the end of the exchange or before the end of the academic year in Studis.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1702,False,20,INCORRECT,The model failed to answer the question and stated it did not have the information. It provided no details about the document submission deadline.,10.88
Q76,Who can help me if I have problems during Erasmus+?,"The student can contact the coordinator at the host institution, the Erasmus mentor, the FRI coordinator, the UL international office, or FRI tutors.",The FRI Erasmus office can help you if you have problems during your Erasmus+ period. You can reach them by emailing erasmus@fri.uni-lj.si or visiting their office hours on Mondays between 10:00–11:00 (Zoom or in person).,0.2128,True,65,PARTIALLY_CORRECT,"The model correctly identifies the FRI Erasmus office as a point of contact, but it is incomplete as it fails to mention the other key contacts like the host institution coordinator or the UL international office.",11.74
Q77,What is the FRI Erasmus contact email?,The FRI Erasmus contact email is erasmus@fri.uni-lj.si.,The FRI Erasmus office email is erasmus@fri.uni-lj.si.,0.8571,True,100,CORRECT,"The model provided the correct email address, and the phrasing ""office email"" is a valid and equivalent alternative to ""contact email"" in this context.",8.18
Q78,What are the FRI Erasmus office hours?,"The office hours are Monday from 10:00 to 11:00, online by Zoom or in office R3.03.",The FRI Erasmus office has office hours on Mondays from 10:00–11:00 (Zoom or in person).,0.4138,True,85,PARTIALLY_CORRECT,"The model correctly identifies the day, time, and options for the office hours, but it omits the specific office number (R3.03) for the in-person meeting.",10.31
Q79,What visa or residence rule should the assistant follow for Erasmus+ questions?,"The assistant should explain that visa and residence requirements depend on citizenship, destination country, mobility duration, and national legislation. Students should verify information with the host institution, embassy or consulate, official government immigration portals, and Erasmus+ guidance resources.","Visa, residence, and immigration requirements depend on your citizenship, destination country, mobility duration, and national legislation. The university assistant provides general informational guidance only and is not a substitute for official legal or immigration advice. Students should always verify requirements with official authorities, follow instructions from the host institution, and consult the relevant embassy or consulate before travel.",0.5783,True,100,CORRECT,"The model answer correctly identifies the key factors that determine visa requirements and appropriately directs students to verify information with official sources, fully aligning with the expected answer.",10.05
Q80,What residence rights do EU citizens have as students in another EU country?,"EU citizens generally have the right to live in another EU country for the duration of their studies if they are enrolled at an approved educational institution, have sufficient financial resources, and have comprehensive health insurance.","An EU citizen has the right to live in another EU country for the duration of their studies if they are enrolled at an approved educational institution, have sufficient financial resources, and have comprehensive health insurance coverage. The host country cannot require the student to have income above the level needed for basic income support.",0.7733,True,100,CORRECT,"The model answer contains all the information from the expected answer and adds a relevant, accurate clarification regarding the financial resources requirement.",7.42
Q81,Can an EU student be required to register residence immediately after arrival?,"During the first 3 months, the host country generally cannot require residence registration. After 3 months, it may require the student to register with local authorities and prove enrollment, health insurance, and sufficient resources.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0417,False,20,INCORRECT,"The model failed to answer the question and instead provided a generic fallback response, directing the user to other resources.",10.7
Q82,What documents may an EU student need for residence registration after 3 months?,"The student may need proof of enrollment, proof of comprehensive health insurance, and a declaration of sufficient financial resources.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0556,False,30,INCORRECT,The model failed to answer the question and instead provided a generic fallback response. It did not provide any of the specific documents listed in the expected answer.,11.3
Q83,What should non-EU students know about visa and residence requirements?,"Non-EU students may need a student visa, temporary residence permit, proof of enrollment, proof of accommodation, proof of financial means, and health insurance. Requirements depend on citizenship, host country, duration of stay, and local legislation.","Non-EU students participating in Erasmus+ mobility may require a student visa, temporary residence permit, proof of enrollment, proof of accommodation, proof of financial means, and health insurance. They should also verify information with the host institution, official embassy or consulate websites, and official government immigration portals. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.4471,True,95,CORRECT,"The model answer contains all the information from the expected answer and provides additional, helpful guidance on where to verify the specific requirements.",12.0
Q84,When should non-EU students start visa or residence procedures?,They should start early because visa and residence procedures may take several weeks or months. They should follow host institution instructions and consult the relevant embassy or consulate.,Students are strongly advised to begin preparations early. Visa and residence procedures may take several weeks or months. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.3607,True,75,PARTIALLY_CORRECT,"The model correctly advises students to start early and notes that the process can take a long time, but it omits the key recommendation to consult the relevant embassy or consulate.",10.36
Q85,What official resource should non-EU students use for EU immigration information?,They should consult the EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en,"Students without Slovenian citizenship may submit equivalent official documents and official translations into Slovenian or English proving disadvantaged background according to comparable criteria. Students should always verify information with: the host institution, official embassy or consulate websites, and official government immigration portals.",0.1395,True,20,INCORRECT,The model answer fails to provide the specific EU resource requested and instead gives irrelevant information about Slovenia and generic advice.,10.85
Q86,Which official source should students use for student residence rights in the EU?,They should use the Your Europe page on student residence rights: https://europa.eu/youreurope/citizens/residence/residence-rights/students/index_en.htm,"You can find this information on the following official sources:

*   Your Europe – Student Residence Rights in the EU: https://europa.eu/youreurope/citizens/residence/residence-rights/students/index\_en.htm
*   EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal\_en
*   Erasmus+ Official Website: https://erasmus-plus.ec.europa.eu/

I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.2143,True,65,PARTIALLY_CORRECT,The model provides the correct link from the expected answer but then contradicts itself by adding a canned response stating it does not have the information.,10.94
Q87,Where can students find official visa or residence information for Slovenia?,"Students can consult the Slovenian Government entry and residence page, the University of Ljubljana temporary residence permit page, and the EU Immigration Portal page for students in Slovenia.","Students can find official visa and residence information for Slovenia through these resources:

*   Slovenian Government – Entry and Residence: https://www.gov.si/en/topics/entry-and-residence/
*   University of Ljubljana – Temporary Residence Permit: https://www.uni-lj.si/en/study/international-students/temporary-residence-permit
*   EU Immigration Portal – Student in Slovenia: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal/student-slovenia_en",0.5818,True,100,CORRECT,The model answer correctly identifies all three official sources mentioned in the expected answer and helpfully includes the direct URLs for each resource.,8.11
Q88,What is short-term doctoral mobility?,"Short-term doctoral mobility is Erasmus+ mobility for doctoral students who want to complete part of their regular study obligations, practical training, research work, or doctoral thesis preparation abroad.",Short-term doctoral mobility is a mobility type where doctoral candidates undertake a short-term physical mobility of 5-30 days combined with a virtual component. It involves a physical stay of 5-30 days alongside a virtual element.,0.2128,False,65,PARTIALLY_CORRECT,"The model correctly identifies the duration and blended (physical + virtual) nature of the mobility, but it completely omits the purpose of the program, such as research or thesis preparation.",11.44
Q89,What is the eligible period for the UL FRI short-term doctoral mobility call?,"The eligible period is from 1 June 2026 to 30 June 2027, or until available funding is exhausted.","The eligible mobility period for this call is 1 June 2026 – 30 June 2027, or until available funding is exhausted.",0.8,True,100,CORRECT,"The model's answer is a perfect match to the expected answer, providing the correct date range and the funding exhaustion clause.",6.82
Q90,When must doctoral students apply for short-term doctoral mobility?,They must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility.,Students must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility.,0.9444,True,100,CORRECT,"The model's answer is a perfect match, providing the same deadline and required actions as the expected answer.",8.2
Q91,How do doctoral students apply for short-term doctoral mobility?,They apply by sending the application form and all required attachments by email to erasmus@fri.uni-lj.si.,Students must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility.,0.375,True,40,INCORRECT,"The model answer fails to explain the method of application (by email to a specific address), which is the core of the question. Instead, it only provides a deadline for the submission.",13.31
Q92,Can UL FRI students do Erasmus+ traineeships?,Yes. UL FRI students may complete practical traineeships within the Erasmus+ programme.,"Yes, UL FRI students may complete practical traineeships within the Erasmus+ program.",0.8333,True,100,CORRECT,"The model answer is a verbatim match to the expected answer, with only a minor spelling variation (""program"" vs. ""programme"") that does not change the meaning.",10.8
Q93,What is the eligible period for the 2025/26 Erasmus+ traineeship call?,The eligible period is from 1 October 2025 to 30 September 2026.,"The eligible period for this call is 1 October 2025 – 30 September 2026, or until available funding is exhausted.",0.5806,True,100,CORRECT,The model correctly provides the eligible date range and includes a helpful and relevant clarification about funding availability.,8.12
Q94,What is the application deadline for Erasmus+ traineeship mobility?,The complete application with all mandatory attachments must be submitted at least 2 months before the start of mobility by email to erasmus@fri.uni-lj.si.,"Applications are accepted until:

*   available funds are exhausted,
*   or no later than 1 July 2026.",0.0,False,30,INCORRECT,"The model provides the final deadline for the entire program period, not the procedural deadline for an individual student. It completely misses the key information that applications must be submitted at least 2 months before the traineeship begins.",11.64
Q95,What documents are required for Erasmus+ traineeship mobility?,"Students must submit a completed application form, an original signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of at least one and at most two pages.",The application and all required documents must be submitted electronically to: erasmus@fri.uni-lj.si.,0.1579,False,30,INCORRECT,"The model answer does not list the required documents. Instead, it provides instructions on where to submit the documents, which does not answer the user's question.",9.04
Q96,Can I do multiple Erasmus+ traineeships?,"Yes, but not with the same employer or organization. Each traineeship must last at least 2 months and no more than 6 months.","Yes, you may complete multiple traineeship mobilities as long as they meet these criteria: they are with different employers or organizations, each traineeship lasts at least 2 months, and no single traineeship exceeds 6 months.",0.4444,True,100,CORRECT,"The model answer contains all the information from the expected answer, correctly stating that multiple traineeships are possible and listing the same conditions regarding employers and duration.",8.36
Q97,Which UL FRI Erasmus+ partner universities are listed in Germany?,"The listed German partner institutions are Technical University of Berlin, University of Bremen, Darmstadt University of Technology, Dresden University of Technology, and Albert Ludwig University of Freiburg.",Technische Universität Berlin (TU Berlin) is listed as an Erasmus+ partner institution in Germany.,0.125,True,55,PARTIALLY_CORRECT,The model correctly identifies one partner university but fails to list the other four institutions mentioned in the expected answer.,10.28
Q98,I am interested in cybersecurity or security-related exchange options in EU. Which partner universities should I check?,"Based on the available data, the strongest places to check first are NTNU, Reykjavík University, University of Tartu, TU Berlin, and TU Graz. NTNU is explicitly relevant for Information Security and related ICT fields. Reykjavík University lists Cyber Security as one of its Computer Science MSc emphasis lines. University of Tartu lists cyber security, secure programming, cryptography and verification, distributed systems, and artificial intelligence among relevant areas. TU Berlin lists security among potentially relevant Computer Science fields. TU Graz lists security among Computer Science-related areas. The student should still verify current course availability, language, semester, prerequisites, and exchange-student eligibility in the official course catalogue, then confirm recognition through the Learning Agreement.",Cy Cergy Paris Université provides Erasmus+ exchange opportunities in France with areas like computer science and information technologies. Check their course catalogue and verify Learning Agreement compatibility.,0.1731,False,30,INCORRECT,"The model answer fails to list any of the key universities known for cybersecurity. It instead provides a single, generic computer science option that does not specifically address the user's request.",13.05
Q99,"If I complete only 18 out of 30 ECTS during one Erasmus+ semester, what happens?","Since 18 ECTS is below the 20 ECTS minimum required for one semester, Erasmus+ financial support may be limited to 3 months. The completed courses may still be recognized if they match the study programme and the Learning Agreement, but recognition depends on content similarity and home faculty approval. The student should contact the FRI coordinator as soon as possible.","If a student goes abroad mainly to prepare a final thesis, or obtains fewer than 20 ECTS credits during the exchange, Erasmus+ financial support is limited to 3 months.",0.3377,False,65,PARTIALLY_CORRECT,"The model correctly states the financial consequence for not meeting the ECTS minimum. However, it omits crucial information about the potential for course recognition and the necessary action of contacting the coordinator.",9.3
Q100,Where can I go on Erasmus+ exchange as an undergraduate student?,"Undergraduate students can apply to partner institutions such as TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, University of Tampere, TU Berlin, University of Bremen, TU Dresden, University of Freiburg, Reykjavík University, University of Coimbra, University of Porto, University of Zagreb FER, Warsaw University of Technology, Kaunas University of Technology, Vilnius University, University of Belgrade, University of Novi Sad, Babeș-Bolyai University, Malmö University, and many other UL FRI Erasmus+ partner universities that support Bachelor-level mobility.",You may contact the sending and receiving institutions to find out about local student unions and representatives who can assist you.,0.1127,False,0,HALLUCINATED,"The model completely fails to answer the question about where a student can go for an exchange. Instead, it provides irrelevant advice about contacting student unions, which is off-topic.",10.7
Q101,Where can I go on Erasmus+ exchange as a master’s student?,"Master’s students can apply to institutions such as TU Berlin, TU Graz, NTNU, University of Tartu, Charles University MFF, Reykjavík University, University of Padova, VUB Brussels, Darmstadt University of Technology, University of Freiburg, University of Coimbra, University of Porto, University of Zagreb FER, Sapienza University of Rome, University of Pavia, and many other UL FRI partner institutions supporting Master-level mobility.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0656,False,20,INCORRECT,The model failed to answer the question and instead provided a generic fallback response. It did not list any of the potential exchange institutions.,10.27
Q102,Where can I go on Erasmus+ exchange as a doctoral student?,"Doctoral students can apply to Erasmus+ partner institutions that support PhD mobility, including TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, TU Berlin, NTNU, Reykjavík University, University of Padova, University of Zagreb, University of Rijeka, Darmstadt University of Technology, University of Coimbra, University of Porto, and many other UL FRI partner institutions listed in the doctoral mobility call.",You can complete your studies at one of UL FRI’s Erasmus+ partner institutions.,0.1724,False,40,INCORRECT,The model's answer is far too generic and does not provide any of the specific examples of partner institutions that the user was asking for. It is technically correct but unhelpful.,12.55
Q103,What is the deadline for applying to an Erasmus+ exchange?,"For first-semester or full-year exchanges, the financial support deadline is 15 October 2026. For second-semester exchanges, the deadline is 15 March 2027. However, the application usually needs to be completed earlier because all documents must be finalized at least 10 working days before mobility starts.",First semester or full academic year exchange: 15 October 2026. Second semester exchange: 15 March 2027.,0.24,False,85,PARTIALLY_CORRECT,The model correctly provides the deadlines for both exchange periods but omits the crucial detail that the application must be finalized 10 working days before the mobility begins.,9.48
Q104,Are there Erasmus+ exchange opportunities in Paris?,"Yes. The available information lists CY Cergy Paris Université in France as an available Erasmus+ partner institution for Bachelor, Master, and PhD students.","Yes, INSA Lyon offers Erasmus exchange opportunities.",0.0,False,30,INCORRECT,"The model correctly identifies an Erasmus opportunity in France, but it provides a university in Lyon, not Paris, failing to answer the user's specific question.",9.53
Q105,Are there Erasmus+ exchange opportunities in Switzerland?,The available information does not list any UL FRI Erasmus+ partner institution in Switzerland for the current academic year. Students should check the latest official UL FRI Erasmus+ partner list or contact the Erasmus coordinator in case agreements change in future calls.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.3077,False,40,INCORRECT,The model provided a generic fallback response instead of answering the question. It failed to state the key information that no partner institutions are currently listed in Switzerland.,11.07
Q106,What happens if I decide not to go on Erasmus+ exchange after being selected?,"If a student decides not to participate in Erasmus+ mobility, they should inform the University of Ljubljana Erasmus office, UL FRI, and the host institution as soon as possible. No cost or penalty will occur.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1509,False,20,INCORRECT,The model fails to answer the question and instead gives a generic response to contact the relevant office. It does not provide the key information that there is no cost or penalty for withdrawing.,10.18
Q107,I want to find an Erasmus+ exchange at a university focused on artificial intelligence and machine learning. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, University of Tartu, Reykjavík University, TU Berlin, TU Graz, VUB Brussels, University of Freiburg, and NTNU.","Freiburg is a relevant Computer Science exchange option, but you must check current offerings directly. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.0385,False,55,PARTIALLY_CORRECT,"The model correctly identifies the University of Freiburg as a relevant option but fails to mention the seven other partner institutions listed in the expected answer, making the response significantly incomplete.",7.19
Q108,I want to find an Erasmus+ exchange at a university focused on cybersecurity or information security. Which institutions should I check?,"Relevant partner institutions include NTNU, Reykjavík University, University of Tartu, TU Berlin, TU Graz, Darmstadt University of Technology, and CTU Prague.","The University of Gothenburg IT Faculty offers exchange opportunities in IT and digital technologies, including information technology, software systems, and data systems. However, students should verify current exchange course availability. Check the official IT Faculty exchange pages and catalogues.",0.1633,False,20,INCORRECT,"The model does not provide the requested list of partner institutions for cybersecurity. Instead, it gives a generic description of a single university's IT faculty, failing to answer the user's specific question.",9.7
Q109,I want to find an Erasmus+ exchange at a university focused on software engineering and distributed systems. Which institutions should I check?,"Relevant partner institutions include University of Tartu, TU Berlin, Charles University MFF, University of Padova, University of Porto, TU Graz, and Sapienza University of Rome.","University of Gothenburg offers exchange opportunities in IT and digital technologies, including areas like software systems and data systems. You should also verify current exchange course availability on the IT faculty’s exchange pages.",0.1304,False,10,HALLUCINATED,The model suggests a university that is not on the official list of partner institutions for this subject area. This information is incorrect and misleads the user.,12.39
Q110,"I want to find an Erasmus+ exchange at a university focused on data science, analytics, or big data. Which institutions should I check?","Relevant partner institutions include VUB Brussels, University of Tartu, TU Berlin, Charles University MFF, University of Freiburg, University of Coimbra, and Reykjavík University.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,25,INCORRECT,"The model failed to answer the question and instead provided a generic fallback response, not listing any of the relevant partner institutions.",8.39
Q111,I want to find an Erasmus+ exchange at a university focused on theoretical computer science or algorithms. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, TU Berlin, University of Tartu, University of Freiburg, CTU Prague, and NTNU.","Freiburg is a relevant Computer Science exchange option, but you need to check current offerings directly. Reykjavik University is also listed as an Erasmus+ partner institution with a Computer Science MSc. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.0984,True,55,PARTIALLY_CORRECT,"The model correctly identifies the University of Freiburg as a relevant option. However, it fails to mention several other key partner institutions known for this field, such as Charles University, TU Berlin, and the University of Tartu.",8.99
Q112,I want to find an Erasmus+ exchange at a university in Serbia with strong electrical engineering and computing programmes. Which institution should I check?,A relevant partner institution is the University of Belgrade – Faculty of Electrical Engineering.,"The University of Belgrade – Faculty of Electrical Engineering has available places and offers programs in computer science-related areas like computer engineering, software systems, electronics, and informatics. You should check their Erasmus code, RS BELGRAD02.",0.3111,True,100,CORRECT,"The model correctly identifies the recommended institution and provides additional, highly relevant information such as the specific programs offered and the Erasmus code.",5.68
Q113,Are there Erasmus+ exchange opportunities in North Macedonia?,The available information does not list any UL FRI Erasmus+ partner institution in North Macedonia for the current academic year.,"Yes, there are Erasmus+ exchange opportunities in North Macedonia. According to the document “ul\_fri\_erasmus\_partner\_institutions.txt”, the University of Novi Sad – Faculty of Sciences has an Erasmus code of RS NOVISAD02 for Serbia.",0.2083,True,0,HALLUCINATED,"The model incorrectly confirms opportunities in North Macedonia and then provides evidence for a university in a completely different country, Serbia. This answer is misleading and factually wrong based on the provided context.",9.76
Q114,How hard is it to be admitted to an Erasmus+ exchange programme?,"Admission difficulty depends on the number of available places, the popularity of the destination university, academic performance, motivation, language requirements, and whether the selected courses are compatible with the student’s study programme. Some universities only accept 1–2 students per year, making them more competitive.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0339,False,20,INCORRECT,"The model completely failed to answer the question, providing a generic ""I don't know"" response instead of explaining the factors that determine admission difficulty.",16.42
Q115,How many Erasmus+ places are available for Charles University in Prague?,"Charles University in Prague – Faculty of Mathematics and Physics, Computer Science Institute offers 2 Erasmus+ places with a mobility duration of 9 months per student for Bachelor, Master, and PhD students.",Two students.,0.0625,False,60,PARTIALLY_CORRECT,"The model correctly states the number of places but omits all other key details, including the specific faculty, duration of mobility, and eligible student levels.",10.26
Q116,What GPA do I need to be accepted to TU Berlin?,The available information does not state a fixed GPA requirement for TU Berlin. Students should check the current call conditions and contact the Erasmus coordinator if they want to know how applications are ranked.,"I don't have that information in my knowledge base. Please check the TU Berlin exchange course information page, TU Berlin course catalogue, MOSES module database, and UL FRI Learning Agreement approval.",0.1695,False,60,PARTIALLY_CORRECT,"The model correctly states that it does not have the specific GPA information, but it provides irrelevant resources for course selection instead of the correct guidance to check call conditions or contact the coordinator.",12.17
Q117,Which dormitory is the best for Erasmus students in Prague?,"This depends on personal preferences such as price, location, social atmosphere, and commute time. Students should compare official dormitory options, student reviews, and Erasmus student groups before deciding.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,40,INCORRECT,"The model does not answer the question, instead deflecting the user to other resources. It fails to provide any of the helpful guidance or criteria for making a decision outlined in the expected answer.",13.6
Q118,How much money do I realistically need per month for Erasmus in Reykjavík?,"The Erasmus+ grant for Iceland is 674 EUR per month because Iceland is in Group 1. The available information does not state realistic monthly living costs, so students should check current housing and living-cost information before applying.","According to the available information, you would receive 674 EUR per month as financial support if Reykjavík University falls under Group 1 (high cost of living countries).",0.2667,True,65,PARTIALLY_CORRECT,"The model correctly states the Erasmus grant amount but fails to address the core of the question about realistic living costs, and omits the important clarification that this information is not available.",9.49
Q119,Which Erasmus+ partner university is ranked the highest internationally?,"University rankings change regularly and depend on the ranking system and academic field. Students should check official rankings such as QS, THE, or Shanghai Ranking if international reputation is important to them.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1633,False,40,INCORRECT,"The model correctly identifies that it cannot answer, but it fails to provide the crucial context that rankings are dynamic and depend on the system used. It also directs the user to generic internal resources instead of the official ranking bodies mentioned in the expected answer.",12.93
Q120,Will the exact same courses be available at TU Graz next year?,"Course availability can change every semester depending on scheduling, staff, and curriculum updates. Students should always verify the latest official course catalogue before finalizing the Learning Agreement.",Course availability may change by semester. The assistant should not guarantee that a specific course will be available unless the current TU Graz course catalogue confirms it.,0.2449,True,95,CORRECT,"The model correctly communicates that course availability is not guaranteed and directs the user to the official catalogue. While it lacks some of the specific context provided in the expected answer, it delivers the essential information accurately.",11.67
Q121,Can I legally work part-time during Erasmus+ mobility in Norway?,"Work regulations depend on citizenship, visa status, and Norwegian immigration rules. Students should check official immigration guidelines and visa conditions before planning employment abroad.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0488,False,40,INCORRECT,"The model failed to answer the question and instead gave a generic fallback response. While it correctly redirects the user to the International Office, it omits the key information that work eligibility depends on citizenship and visa status.",12.84
Q122,How are grades converted from Charles University to UL FRI?,Grade recognition and conversion are handled individually by the home institution according to recognition procedures and academic regulations. Students should consult the Erasmus coordinator for exact conversion rules.,"The Sending Institution (UL FRI) will convert the grades received by the student abroad, taking into account the grade distribution information from the Receiving Institution (Charles University), potentially using the EGRACONS tool.",0.16,False,80,PARTIALLY_CORRECT,"The model correctly identifies that the home institution (UL FRI) handles the conversion and suggests a plausible method. However, it omits the critical advice that students must consult the Erasmus coordinator for the definitive rules, as the process is handled individually.",13.28
Q123,Which Erasmus+ destination is considered academically the easiest?,"Academic difficulty is highly subjective and depends on the student’s background, chosen courses, language skills, and study habits. Experiences can vary significantly even within the same university.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0444,False,40,INCORRECT,"The model failed to address the subjective nature of the question, instead providing a generic ""I don't know"" response. It should have explained that academic difficulty is subjective and depends on many personal factors.",12.07
Q124,Can I stay in Iceland after Erasmus+ if I find a job there?,Residence and work rights after mobility depend on your citizenship and Icelandic immigration regulations. Students should consult official immigration authorities for accurate information.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0,False,40,INCORRECT,"The model provides a generic fallback response instead of addressing the user's question. It fails to mention the critical factors of citizenship and Icelandic immigration law, and directs the user to internal university resources instead of the official immigration authorities.",15.14
Q125,Does TU Berlin guarantee housing for Erasmus students?,Housing availability changes each year and is usually limited. Students should apply for accommodation as early as possible and also prepare alternative housing options.,Arranging accommodation is the responsibility of each student. The University of Ljubljana is not responsible for housing issues.,0.2778,False,0,HALLUCINATED,"The model provided an answer for the wrong university. The question was about TU Berlin, but the answer refers to the University of Ljubljana.",8.46
Q126,Which university has the strongest AI research opportunities?,"Several partner institutions have strong AI-related programmes and research groups, but the best choice depends on the specific area of AI you are interested in, such as machine learning, NLP, robotics, or computer vision.","University of Tartu is a strong option for Computer Science topics such as AI, distributed systems, cryptography, cyber security, and data science.",0.2182,False,65,PARTIALLY_CORRECT,"The model correctly identifies a university with a strong AI program, but it fails to address the user's comparative question and omits the key information that the ""best"" choice depends on the specific area of AI research.",12.21
Q127,Which Erasmus destination has the best student social life?,"Student experience depends on personal preferences, local culture, Erasmus community activity, accommodation type, and city size. Popular Erasmus cities usually have active international student communities and events.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0909,False,30,INCORRECT,"The model fails to answer the question, instead providing a generic response that it does not have the information. It misses the opportunity to explain the subjective nature of the question and offer helpful factors for the student to consider.",12.6
Q128,Will my Erasmus grades affect my final GPA at UL FRI?,This depends on the faculty recognition process and programme regulations. Students should verify how completed courses and grades are recorded in their specific study programme.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0909,False,40,INCORRECT,"The model fails to answer the question, instead providing a generic fallback response. It does not contain the key information that the outcome depends on faculty recognition and specific programme regulations.",13.58
Q129,Which professors should I choose for machine learning courses at Charles University?,"Teaching staff and course assignments may change between semesters. Students should check the current faculty course pages, syllabi, and recent student experiences.",I don't have that information in my knowledge base. Please check the Charles University course information system and contact the International Office directly.,0.1951,False,70,PARTIALLY_CORRECT,"The model correctly directs the user to the university's course information system, which is a valid resource. However, it misses other key resources like syllabi or student experiences and provides a less relevant suggestion to contact the International Office.",10.04
