id,question,expected,model_prediction,f1,has_key_info,gemini_score,gemini_assessment,gemini_explanation,time_s
Q66,Do Erasmus+ students have to pay tuition fees at the host university?,"No. Erasmus+ students must not be charged tuition, registration, examination, laboratory, or library access fees during the mobility period.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1026,False,20,INCORRECT,"The model failed to answer a direct and fundamental question about the Erasmus+ program. Instead of providing the correct information, it gave a generic fallback response.",14.07
Q67,Can the host institution charge any small fees?,"Yes. A student may be charged small fees on the same basis as local students, such as fees for insurance, student union membership, or study-related materials and equipment.","Students do NOT pay tuition, exams, or for lab/library usage. Possible small fees include insurance, student organizations, and materials.",0.3182,True,95,CORRECT,The model correctly answers the question and provides valid examples of small fees that align with the expected answer. It omits the minor detail that fees are charged on the same basis as local students but is otherwise complete and accurate.,11.42
Q68,What rights do Erasmus+ students have during mobility?,"During mobility, students have the right to equal treatment, non-discrimination, academic freedom, access to mentors or buddy networks where available, information about student organizations and support services, and continuation of the same home-country student grants or loans.","You are entitled to equal and equitable access and opportunities under the Erasmus+ programme, as well as to fair, inclusive and transparent procedures at all stages of your mobility. You are also entitled to be treated equally to home students/employees and not be discriminated against on the basis of various factors such as age, ethnicity, gender, etc. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.1915,True,70,PARTIALLY_CORRECT,"The model correctly identifies the rights to equal treatment and non-discrimination but omits several other key rights, such as academic freedom, access to support services, and the continuation of home-country grants.",11.36
Q69,What duties do Erasmus+ students have during mobility?,"Students must respect the rules of the receiving institution and host country, follow codes of conduct, act responsibly, avoid behavior that poses health or safety risks, respect academic integrity, and perform their academic obligations to the best of their ability.","You are encouraged to share your mobility experience with friends, fellow students, staff in the home institution, journalists etc. to let other people know and benefit from it. Your sending and/or receiving institution may decide to end your mobility period abroad if you do not respect the Erasmus+ Charter.",0.1622,False,25,INCORRECT,"The model answer does not list any of the student's duties. Instead, it provides a suggestion about sharing their experience and a potential consequence for not respecting the rules.",11.59
Q70,Can I request changes to the Learning Agreement during mobility?,Yes. Erasmus+ students can request changes to the Learning Agreement within the deadline decided by the sending and receiving institutions. The changes must be validated by the relevant parties.,"Yes, you are entitled to request changes to the learning agreement within the deadline decided by the sending and receiving institutions. You can initiate these changes within five weeks after the start of each semester, and requests should be agreed upon within two weeks following the request.",0.5424,True,70,PARTIALLY_CORRECT,"The model correctly confirms that changes can be requested within a deadline set by the institutions, but it then provides specific timeframes that may not be universally applicable and could be misleading.",12.22
Q71,When should I request an extension of mobility?,A request to extend the mobility period must be submitted at least one month before the end of the originally planned mobility period.,A request can be made by the student at the latest one month before the foreseen end date.,0.5,True,100,CORRECT,"The model answer correctly identifies the deadline as one month before the end of the mobility period, which is equivalent to the information in the expected answer.",8.32
Q72,What recognition am I entitled to after mobility?,"The student is entitled to full automatic academic recognition from the sending institution for activities successfully completed during mobility, as long as they are in accordance with the Learning Agreement.","The credits earned during your mobility period will be counted towards your degree, following the principles of the Council Recommendation on promoting automatic mutual recognition of higher education diplomas. You can either confirm automatic recognition or justify the reason for awarding an alternative recognition.",0.1562,True,65,PARTIALLY_CORRECT,"The model answer correctly mentions that credits are recognized, but it omits the crucial condition that this is dependent on the activities being successfully completed in accordance with the Learning Agreement.",13.97
Q73,When should the receiving institution issue the Transcript of Records?,"The receiving institution should issue the Transcript of Records, preferably in digital format, within five weeks of the publication of the student’s results.",The Receiving Institution should send a Transcript of Records to the student and the Sending Institution within a period stipulated in the Digital Inter-Institutional Agreement (normally within five weeks after publication/proclamation of the student’s results at the Receiving Institution).,0.5106,True,95,CORRECT,The model answer correctly identifies the five-week timeframe and provides additional useful context about the Inter-Institutional Agreement.,14.07
Q74,What must I do after Erasmus+ mobility?,"The student must submit required documentation via the UL portal and Studis, and complete the participant report providing feedback about the Erasmus+ mobility period.","You are encouraged to share your mobility experience with friends, fellow students, staff in the home institution, journalists etc. to let other people know and benefit from it. Also, please get in touch with your sending and/or receiving institution on what are the options available to you to make your Erasmus+ experience more environmentally friendly. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.1235,True,20,INCORRECT,"The model completely fails to answer the user's question about mandatory post-mobility tasks. Instead, it provides optional suggestions and then admits it does not have the correct information.",11.65
Q75,When must I submit documents after returning from Erasmus+?,"The student must submit documents as soon as they have all required documentation, no later than 3 months after the end of the exchange or before the end of the academic year in Studis.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1702,False,20,INCORRECT,The model failed to answer the user's question and instead provided a generic fallback response. It did not contain any of the expected information regarding the submission deadline.,9.95
Q76,Who can help me if I have problems during Erasmus+?,"The student can contact the coordinator at the host institution, the Erasmus mentor, the FRI coordinator, the UL international office, or FRI tutors.","You can contact the FRI Erasmus office via email at erasmus@fri.uni-lj.si or visit them during their office hours, which are Monday 10:00–11:00 (Zoom or in person). You can also contact Erika Bolcina at erika.bolcina@uni-lj.si for early information.",0.2917,True,65,PARTIALLY_CORRECT,"The model provides a correct point of contact at the home faculty but omits several other key resources mentioned in the expected answer, such as the host institution coordinator and the university-level international office.",11.76
Q77,What is the FRI Erasmus contact email?,The FRI Erasmus contact email is erasmus@fri.uni-lj.si.,The FRI Erasmus office email is erasmus@fri.uni-lj.si.,0.8571,True,100,CORRECT,"The model provided the correct email address. The use of ""office email"" instead of ""contact email"" is a minor and acceptable variation.",8.05
Q78,What are the FRI Erasmus office hours?,"The office hours are Monday from 10:00 to 11:00, online by Zoom or in office R3.03.",Monday 10:00–11:00 (Zoom or in person).,0.2857,True,80,PARTIALLY_CORRECT,"The model correctly provides the day, time, and general contact methods, but it is missing the specific office number (R3.03) for the in-person option.",10.97
Q79,What visa or residence rule should the assistant follow for Erasmus+ questions?,"The assistant should explain that visa and residence requirements depend on citizenship, destination country, mobility duration, and national legislation. Students should verify information with the host institution, embassy or consulate, official government immigration portals, and Erasmus+ guidance resources.","Visa, residence, and immigration requirements depend on your citizenship, destination country, mobility duration, and national legislation. Students should always verify requirements with official authorities, follow instructions from the host institution, and consult the relevant embassy or consulate before travel. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.5517,True,95,CORRECT,"The model answer correctly identifies all the key factors that determine visa requirements and directs students to the appropriate official sources for verification, closely matching the expected answer's core message.",11.65
Q80,What residence rights do EU citizens have as students in another EU country?,"EU citizens generally have the right to live in another EU country for the duration of their studies if they are enrolled at an approved educational institution, have sufficient financial resources, and have comprehensive health insurance.","An EU citizen has the right to live in another EU country for the duration of their studies if they are enrolled at an approved educational institution, have sufficient financial resources to support themselves, and have comprehensive health insurance coverage. The host country cannot require the student to have income above the level needed for basic income support.",0.7273,True,100,CORRECT,"The model answer contains all the information from the expected answer and adds a relevant, accurate clarification regarding the financial resources requirement.",9.77
Q81,Can an EU student be required to register residence immediately after arrival?,"During the first 3 months, the host country generally cannot require residence registration. After 3 months, it may require the student to register with local authorities and prove enrollment, health insurance, and sufficient resources.","Requirements depend on the student’s citizenship, the host country, duration of stay, and local immigration legislation. During the first 3 months of stay, the host country generally cannot require residence registration.",0.4906,True,65,PARTIALLY_CORRECT,"The model correctly answers the question regarding the first 3 months but omits the important context that registration may be required after this period, along with the necessary proofs.",10.89
Q82,What documents may an EU student need for residence registration after 3 months?,"The student may need proof of enrollment, proof of comprehensive health insurance, and a declaration of sufficient financial resources.","Residence registration forms are required. During the first 3 months of stay, the host country generally cannot require residence registration. You should also verify information with the host institution, official embassy or consulate websites, and official government immigration portals.",0.12,False,30,INCORRECT,"The model answer fails to list any of the specific documents required for registration. Instead, it provides general advice and information about the timing of the registration process.",11.11
Q83,What should non-EU students know about visa and residence requirements?,"Non-EU students may need a student visa, temporary residence permit, proof of enrollment, proof of accommodation, proof of financial means, and health insurance. Requirements depend on citizenship, host country, duration of stay, and local legislation.","Non-EU students participating in Erasmus+ mobility may require a student visa, temporary residence permit, proof of enrollment, proof of accommodation, proof of financial means, and health insurance. They may also need a declaration of sufficient financial resources. Non-EU students may need private health insurance or local insurance coverage, and some countries require registration upon arrival. Always verify information with the host institution, official embassy or consulate websites, and official government immigration portals. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.4286,True,95,CORRECT,"The model answer contains all the information from the expected answer and provides additional, highly relevant advice on where to verify the requirements. It only loses points for the contradictory final sentences where it claims not to have the information it just successfully provided.",14.11
Q84,When should non-EU students start visa or residence procedures?,They should start early because visa and residence procedures may take several weeks or months. They should follow host institution instructions and consult the relevant embassy or consulate.,Students are strongly advised to begin preparations early. Visa and residence procedures may take several weeks or months. It’s best to consult the relevant embassy or consulate.,0.6122,True,85,PARTIALLY_CORRECT,"The model answer correctly advises students to start early and consult the embassy, but it omits the key instruction to follow the host institution's guidance.",11.08
Q85,What official resource should non-EU students use for EU immigration information?,They should consult the EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en,"Students without Slovenian citizenship may submit equivalent official documents and official translations into Slovenian or English proving disadvantaged background according to comparable criteria. You should also consult the relevant embassy or consulate before travel. Additionally, you can find useful information on the EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en and the Your Europe - Student Residence Rights in the EU page: https://europa.eu/youreurope/citizens/residence/residence-rights/students/index_en.htm.",0.2414,True,70,PARTIALLY_CORRECT,"While the model correctly identifies the EU Immigration Portal, the answer begins with an unrelated sentence about Slovenian documents which detracts from the overall quality.",13.33
Q86,Which official source should students use for student residence rights in the EU?,They should use the Your Europe page on student residence rights: https://europa.eu/youreurope/citizens/residence/residence-rights/students/index_en.htm,"You can find information about student residence rights in the EU on these websites:

*   Your Europe – Student Residence Rights in the EU: https://europa.eu/youreurope/citizens/residence/residence-rights/students/index_en.htm
*   EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en

It’s important to also verify this information with the host institution, official embassy/consulate websites, and official government immigration portals.",0.28,True,100,CORRECT,"The model answer correctly provides the expected source and link, and enhances the response with an additional official resource and practical advice.",9.48
Q87,Where can students find official visa or residence information for Slovenia?,"Students can consult the Slovenian Government entry and residence page, the University of Ljubljana temporary residence permit page, and the EU Immigration Portal page for students in Slovenia.","You can find official visa and residence information for Slovenia on the following websites:

*   Slovenian Government – Entry and Residence: https://www.gov.si/en/topics/entry-and-residence/
*   EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en
*   Your Europe – Student Residence Rights in the EU: https://europa.eu/youreurope/citizens/residence/residence-rights/students/index\_en.htm",0.4074,True,75,PARTIALLY_CORRECT,The model provides two correct official sources for visa information but omits the key university-specific page mentioned in the expected answer.,9.97
Q88,What is short-term doctoral mobility?,"Short-term doctoral mobility is Erasmus+ mobility for doctoral students who want to complete part of their regular study obligations, practical training, research work, or doctoral thesis preparation abroad.",Short-term doctoral mobility is a study period abroad lasting between 5 days and 30 days. An optional virtual component can be added to facilitate online learning exchange and/or teamwork. It’s a specific mobility type that you would select when applying for such a mobility.,0.2121,True,65,PARTIALLY_CORRECT,"The model answer correctly describes the duration and format of the mobility but omits the key purpose, which is for doctoral students to conduct research, training, or thesis work abroad.",10.4
Q89,What is the eligible period for the UL FRI short-term doctoral mobility call?,"The eligible period is from 1 June 2026 to 30 June 2027, or until available funding is exhausted.","The eligible period for this call is 1 October 2025 – 30 September 2026, or until available funds are exhausted, or no later than 1 July 2026.",0.439,True,0,HALLUCINATED,The model provided a completely incorrect date range for a different academic year. This information is fabricated and highly misleading.,11.72
Q90,When must doctoral students apply for short-term doctoral mobility?,They must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility.,Students must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility. Students applying for mobility after graduation or after completing a master’s degree must submit the application at least 2 months before the expiration of their student status and thesis defense.,0.6415,True,80,PARTIALLY_CORRECT,"The answer correctly provides the deadline for doctoral students but includes additional, potentially confusing information about deadlines for different student groups.",12.37
Q91,How do doctoral students apply for short-term doctoral mobility?,They apply by sending the application form and all required attachments by email to erasmus@fri.uni-lj.si.,Students must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility. This mobility option is limited to doctoral students.,0.35,True,30,INCORRECT,The model answer does not explain how to apply. It provides a deadline for the application but omits the crucial information that the application must be sent by email to a specific address.,13.38
Q92,Can UL FRI students do Erasmus+ traineeships?,Yes. UL FRI students may complete practical traineeships within the Erasmus+ programme.,"Yes, UL FRI students may complete practical traineeships within the Erasmus+ program. Doctoral students can do short-term mobility for part of their study obligations at partner institutions.",0.5263,True,95,CORRECT,"The model answer correctly confirms that students can do Erasmus+ traineeships and provides additional, relevant information about options for doctoral students.",11.8
Q93,What is the eligible period for the 2025/26 Erasmus+ traineeship call?,The eligible period is from 1 October 2025 to 30 September 2026.,The eligible period for this call is from 1 October 2025 – 30 September 2026.,0.8148,True,100,CORRECT,The model answer provides the exact start and end dates for the eligible period as specified in the expected answer.,7.5
Q94,What is the application deadline for Erasmus+ traineeship mobility?,The complete application with all mandatory attachments must be submitted at least 2 months before the start of mobility by email to erasmus@fri.uni-lj.si.,"Applications are accepted until:

*   available funds are exhausted,
*   or no later than 1 July 2026.

For specific deadlines based on the semester, see the “financial support” document.",0.0417,False,30,INCORRECT,"The model provides the overall program deadline, not the specific application deadline for an individual student. It completely misses the critical requirement to apply at least 2 months before the mobility starts.",12.54
Q95,What documents are required for Erasmus+ traineeship mobility?,"Students must submit a completed application form, an original signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of at least one and at most two pages.","According to the travel\_residence\_and\_visas.txt document, common required documents include: valid passport, Letter of Acceptance, Learning Agreement, proof of accommodation, proof of sufficient financial resources, proof of health insurance, passport photos, and residence registration forms.",0.1455,True,30,INCORRECT,"The model provides a list of documents required for a visa or residence permit, not the documents required to apply for the Erasmus+ traineeship program itself. It fails to mention the application form or motivation letter.",14.29
Q96,Can I do multiple Erasmus+ traineeships?,"Yes, but not with the same employer or organization. Each traineeship must last at least 2 months and no more than 6 months.","Yes, you may complete multiple traineeship mobilities as long as they meet these criteria: they are not with the same employer or organization, each traineeship lasts at least 2 months, and no traineeship exceeds 6 months.",0.5818,True,100,CORRECT,"The model answer provides the same information as the expected answer, confirming that multiple traineeships are possible and listing the identical conditions.",11.43
Q97,Which UL FRI Erasmus+ partner universities are listed in Germany?,"The listed German partner institutions are Technical University of Berlin, University of Bremen, Darmstadt University of Technology, Dresden University of Technology, and Albert Ludwig University of Freiburg.",Technische Universität Berlin (TU Berlin) is listed as an UL FRI Erasmus+ partner institution in Germany.,0.1176,True,55,PARTIALLY_CORRECT,The model provides one correct partner university but is incomplete as it omits the other four German institutions from the list.,10.5
Q98,I am interested in cybersecurity or security-related exchange options in EU. Which partner universities should I check?,"Based on the available data, the strongest places to check first are NTNU, Reykjavík University, University of Tartu, TU Berlin, and TU Graz. NTNU is explicitly relevant for Information Security and related ICT fields. Reykjavík University lists Cyber Security as one of its Computer Science MSc emphasis lines. University of Tartu lists cyber security, secure programming, cryptography and verification, distributed systems, and artificial intelligence among relevant areas. TU Berlin lists security among potentially relevant Computer Science fields. TU Graz lists security among Computer Science-related areas. The student should still verify current course availability, language, semester, prerequisites, and exchange-student eligibility in the official course catalogue, then confirm recognition through the Learning Agreement.",Darmstadt University of Technology and Reykjavik University can be relevant for students interested in cybersecurity. Check the official university course catalogues for current offerings and confirm recognition through your Learning Agreement.,0.3048,True,55,PARTIALLY_CORRECT,"The model correctly identifies one relevant university and provides the necessary general advice, but it is significantly incomplete as it omits four other key universities listed in the expected answer.",11.15
Q99,"If I complete only 18 out of 30 ECTS during one Erasmus+ semester, what happens?","Since 18 ECTS is below the 20 ECTS minimum required for one semester, Erasmus+ financial support may be limited to 3 months. The completed courses may still be recognized if they match the study programme and the Learning Agreement, but recognition depends on content similarity and home faculty approval. The student should contact the FRI coordinator as soon as possible.","If a student completes fewer than 20 ECTS credits during the exchange, Erasmus+ financial support is limited to 3 months.",0.3714,False,65,PARTIALLY_CORRECT,"The model correctly identifies the financial consequence of not meeting the 20 ECTS minimum. However, it fails to mention the potential for course recognition or the crucial advice to contact the coordinator.",10.92
Q100,Where can I go on Erasmus+ exchange as an undergraduate student?,"Undergraduate students can apply to partner institutions such as TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, University of Tampere, TU Berlin, University of Bremen, TU Dresden, University of Freiburg, Reykjavík University, University of Coimbra, University of Porto, University of Zagreb FER, Warsaw University of Technology, Kaunas University of Technology, Vilnius University, University of Belgrade, University of Novi Sad, Babeș-Bolyai University, Malmö University, and many other UL FRI Erasmus+ partner universities that support Bachelor-level mobility.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0845,False,20,INCORRECT,"The model failed to answer the question and instead provided a generic fallback response, failing to list any of the available partner institutions.",9.03
Q101,Where can I go on Erasmus+ exchange as a master’s student?,"Master’s students can apply to institutions such as TU Berlin, TU Graz, NTNU, University of Tartu, Charles University MFF, Reykjavík University, University of Padova, VUB Brussels, Darmstadt University of Technology, University of Freiburg, University of Coimbra, University of Porto, University of Zagreb FER, Sapienza University of Rome, University of Pavia, and many other UL FRI partner institutions supporting Master-level mobility.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0656,False,20,INCORRECT,"The model completely failed to answer the question, providing a generic fallback response instead of the requested list of partner institutions.",10.92
Q102,Where can I go on Erasmus+ exchange as a doctoral student?,"Doctoral students can apply to Erasmus+ partner institutions that support PhD mobility, including TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, TU Berlin, NTNU, Reykjavík University, University of Padova, University of Zagreb, University of Rijeka, Darmstadt University of Technology, University of Coimbra, University of Porto, and many other UL FRI partner institutions listed in the doctoral mobility call.","Within the Erasmus+ programme, doctoral students at the Faculty of Computer and Information Science (UL FRI) may complete part of their regular study obligations, practical training, research work, or doctoral thesis preparation at one of UL FRI’s Erasmus+ partner institutions.",0.2025,False,40,INCORRECT,"The model answer is on-topic but fails to answer the user's question about *where* they can go, providing no examples of partner institutions.",14.76
Q103,What is the deadline for applying to an Erasmus+ exchange?,"For first-semester or full-year exchanges, the financial support deadline is 15 October 2026. For second-semester exchanges, the deadline is 15 March 2027. However, the application usually needs to be completed earlier because all documents must be finalized at least 10 working days before mobility starts.","The final application deadlines are:

*   First semester or full academic year exchange: 15 October 2026.
*   Second semester exchange: 15 March 2027.

Also, the online financial support application must be complete at least 10 working days before the start of mobility.",0.5,True,100,CORRECT,The model answer correctly provides both deadlines for the first and second semesters and includes the important detail about completing the financial support application 10 days before mobility starts.,10.43
Q104,Are there Erasmus+ exchange opportunities in Paris?,"Yes. The available information lists CY Cergy Paris Université in France as an available Erasmus+ partner institution for Bachelor, Master, and PhD students.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1429,False,20,INCORRECT,The model failed to answer the question and instead gave a generic fallback response. It did not provide the specific information about the partner university in Paris that was expected.,12.01
Q105,Are there Erasmus+ exchange opportunities in Switzerland?,The available information does not list any UL FRI Erasmus+ partner institution in Switzerland for the current academic year. Students should check the latest official UL FRI Erasmus+ partner list or contact the Erasmus coordinator in case agreements change in future calls.,I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.3077,False,40,INCORRECT,The model fails to answer the question and instead provides a generic fallback response. It omits the key information that there are currently no partner institutions listed in Switzerland.,14.07
Q106,What happens if I decide not to go on Erasmus+ exchange after being selected?,"If a student decides not to participate, they should inform the University of Ljubljana Erasmus office, UL FRI, and the host institution as soon as possible. The available information does not mention an automatic penalty, but late cancellation can affect administrative procedures and partner planning.","If you decide not to go on Erasmus+ exchange, you should inform the University of Ljubljana Rectorate, your home institution, and the host institution. You can contact erika.bolcina@uni-lj.si for assistance with cancellation matters at the UL Rectorate.",0.3836,True,85,PARTIALLY_CORRECT,"The model correctly identifies who to inform and provides a useful contact, but it fails to mention the consequences of cancellation, which is a key part of the expected answer.",11.49
Q107,I want to find an Erasmus+ exchange at a university focused on artificial intelligence and machine learning. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, University of Tartu, Reykjavík University, TU Berlin, TU Graz, VUB Brussels, University of Freiburg, and NTNU.","University of Padova, Reykjavík University, and Babeș-Bolyai University are relevant for those areas. However, you should verify current exchange access and course language within each university’s system and ensure compatibility with your UL FRI Learning Agreement. I don't have that information in my knowledge base. Please check the university websites or contact the International Office directly.",0.1714,True,60,PARTIALLY_CORRECT,The model correctly identifies one relevant institution (Reykjavík University) but misses the majority of the other key partners mentioned in the expected answer. The additional advice is helpful but does not compensate for the missing information.,15.54
Q108,I want to find an Erasmus+ exchange at a university focused on cybersecurity or information security. Which institutions should I check?,"Relevant partner institutions include NTNU, Reykjavík University, University of Tartu, TU Berlin, TU Graz, Darmstadt University of Technology, and CTU Prague.","“CTU Prague, University of Tampere, and the University of Gothenburg offer programs related to cybersecurity and information security. However, you must check if there are suitable courses available in English and confirm their availability within your Learning Agreement.”",0.1154,False,55,PARTIALLY_CORRECT,The model correctly identifies CTU Prague as a relevant institution but omits the six other key partners mentioned in the expected answer. It also includes two universities not on the expected list.,10.47
Q109,I want to find an Erasmus+ exchange at a university focused on software engineering and distributed systems. Which institutions should I check?,"Relevant partner institutions include University of Tartu, TU Berlin, Charles University MFF, University of Padova, University of Porto, TU Graz, and Sapienza University of Rome.","Malmö University and Sapienza University of Rome offer courses related to software systems and data systems. However, you should verify current exchange course availability and prerequisites before preparing your Learning Agreement. I don’t have that information in my knowledge base. Please check the official exchange systems before preparing the Learning Agreement.",0.1379,True,40,INCORRECT,"The model's answer is significantly incomplete, as it only mentions one of the seven relevant universities from the expected list. It fails to include the other six recommended institutions for the specified field of study.",14.75
Q110,"I want to find an Erasmus+ exchange at a university focused on data science, analytics, or big data. Which institutions should I check?","Relevant partner institutions include VUB Brussels, University of Tartu, TU Berlin, Charles University MFF, University of Freiburg, University of Coimbra, and Reykjavík University.","Based on the available information, you should consider checking Kaunas University of Technology (LT) and Pardubice University (CZ). They both offer courses related to computer science, including areas like artificial intelligence, software engineering, and informatics which align with data science. However, I strongly advise verifying exchange course availability directly through their official university systems.",0.087,False,30,INCORRECT,The model's answer is on-topic but provides a list of universities that is completely different from the expected answer. It fails to mention any of the correct partner institutions.,13.9
Q111,I want to find an Erasmus+ exchange at a university focused on theoretical computer science or algorithms. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, TU Berlin, University of Tartu, University of Freiburg, CTU Prague, and NTNU.","Charles University (specifically its Faculty of Mathematics and Physics - MFF) is listed as a relevant partner institution for UL FRI students interested in those areas. However, course availability and exchange access depend on several factors like semester, department rules, language of instruction, prerequisites, and Learning Agreement approval. I don’t have that information in my knowledge base. Please check the university’s website or contact the International Office directly.",0.1519,True,40,INCORRECT,"The model correctly identifies Charles University MFF as a relevant institution, but it is significantly incomplete as it fails to mention any of the other five partner universities.",11.24
Q112,I want to find an Erasmus+ exchange at a university in Serbia with strong electrical engineering and computing programmes. Which institution should I check?,A relevant partner institution is the University of Belgrade – Faculty of Electrical Engineering.,University of Belgrade – Faculty of Electrical Engineering has available places for exchange students. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.3043,True,65,PARTIALLY_CORRECT,"The model correctly identifies the relevant partner institution but then immediately contradicts itself by stating it does not have the information, which is confusing for the user.",7.06
Q113,Are there Erasmus+ exchange opportunities in North Macedonia?,The available information does not list any UL FRI Erasmus+ partner institution in North Macedonia for the current academic year.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.2564,False,65,PARTIALLY_CORRECT,"The model fails to answer the question directly from its knowledge base. However, it correctly identifies its limitation and provides helpful, relevant guidance on where the user can find the information.",15.18
Q114,How hard is it to be admitted to an Erasmus+ exchange programme?,"Admission difficulty depends on the number of available places, the popularity of the destination university, academic performance, motivation, language requirements, and whether the selected courses are compatible with the student’s study programme. Some universities only accept 1–2 students per year, making them more competitive.",I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0339,False,20,INCORRECT,"The model did not answer the question, instead providing a canned response that it does not have the information. It failed to mention any of the factors that influence admission difficulty.",12.27
Q115,How many Erasmus+ places are available for Charles University in Prague?,"Charles University in Prague – Faculty of Mathematics and Physics, Computer Science Institute offers 2 Erasmus+ places with a mobility duration of 9 months per student for Bachelor, Master, and PhD students.",There are 2 available places at Charles University in Prague.,0.25,True,65,PARTIALLY_CORRECT,"The model correctly states the number of places but omits key qualifying information, such as the specific faculty, the duration of the mobility, and the eligible student levels.",9.58
Q116,What GPA do I need to be accepted to TU Berlin?,The available information does not state a fixed GPA requirement for TU Berlin. Students should check the current call conditions and contact the Erasmus coordinator if they want to know how applications are ranked.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1538,False,75,PARTIALLY_CORRECT,"The model correctly states that it does not have the information and directs the user to appropriate resources. However, it fails to include the key detail that there is no fixed GPA requirement.",11.51
Q117,Which dormitory is the best for Erasmus students in Prague?,"This depends on personal preferences such as price, location, social atmosphere, and commute time. Students should compare official dormitory options, student reviews, and Erasmus student groups before deciding.","Some host institutions provide accommodation in student dormitories. Others assist students in finding housing, while in some cities students must find accommodation on their own. I don’t have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.",0.0923,False,0,HALLUCINATED,"The model did not answer the question and provided a completely irrelevant referral. It directed the user to the website for a university in Slovenia (UL FRI) for a question about Prague, Czech Republic.",11.14
Q118,How much money do I realistically need per month for Erasmus in Reykjavík?,"The Erasmus+ grant for Iceland is 674 EUR per month because Iceland is in Group 1. The available information does not state realistic monthly living costs, so students should check current housing and living-cost information before applying.","The monthly Erasmus+ financial support in Iceland (Group 1) is 674 EUR per month. However, this is just part of what you’ll need. You will also receive travel support depending on the distance from Ljubljana. For distances 10-99km, non-green travel is 28 EUR and green travel is 56 EUR. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly. Perfect!",0.2796,True,65,PARTIALLY_CORRECT,"The model correctly provides the Erasmus+ grant amount for Iceland. However, it adds irrelevant information about travel support and does not explicitly state that realistic living cost information is unavailable, which is a key part of the expected answer.",13.14
Q119,Which Erasmus+ partner university is ranked the highest internationally?,"University rankings change regularly and depend on the ranking system and academic field. Students should check official rankings such as QS, THE, or Shanghai Ranking if international reputation is important to them.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1633,False,65,PARTIALLY_CORRECT,"The model correctly identifies that it cannot answer the question and directs the user to other resources. However, it fails to provide the crucial context that rankings are dynamic and doesn't suggest checking official ranking systems like QS or THE.",14.41
Q120,Will the exact same courses be available at TU Graz next year?,"Course availability can change every semester depending on scheduling, staff, and curriculum updates. Students should always verify the latest official course catalogue before finalizing the Learning Agreement.",Course availability may change by semester. The assistant should not guarantee that a specific course will be available unless the current TU Graz course catalogue confirms it. Please check the current TU Graz course catalogue: https://online.tugraz.at/tug_online/webnav.ini for confirmation.,0.2182,True,85,PARTIALLY_CORRECT,"The model answer correctly states that availability can change and provides a helpful link to the course catalogue. However, it omits the reasons for these changes and the specific context of the Learning Agreement.",13.06
Q121,Can I legally work part-time during Erasmus+ mobility in Norway?,"Work regulations depend on citizenship, visa status, and Norwegian immigration rules. Students should check official immigration guidelines and visa conditions before planning employment abroad.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0488,False,30,INCORRECT,"The model fails to answer the question, providing a generic fallback response instead. It does not contain any of the expected information regarding citizenship, visa status, or Norwegian immigration rules.",13.08
