id,question,expected,model_prediction,f1,has_key_info,gemini_score,gemini_assessment,gemini_explanation,time_s
Q62,Can the host university require a language certificate?,"Yes. Some host universities may require proof of language proficiency or certificates such as IELTS, TOEFL, Cambridge, or equivalent documents.","Some universities may still require certificates like IELTS, TOEFL, or Cambridge.",0.5333,True,95,CORRECT,The model correctly confirms that universities may require language certificates and provides the same key examples as the expected answer.,11.51
Q63,What is the purpose of OLS?,"OLS, or Online Language Support, is designed to help Erasmus+ students improve their knowledge of the main language of instruction before and during their stay abroad.",OLS is not mandatory but is highly recommended.,0.0667,False,25,INCORRECT,"The model does not answer the question about the purpose of OLS, instead providing information on whether it is a mandatory requirement.",9.07
Q64,What rights do Erasmus+ students have before mobility?,"Before mobility, students are entitled to guidance on the application process, information about the receiving institution, information about recognition and grading systems, information about insurance, housing, visas if needed, and support for special needs.","Throughout the mobility period, Erasmus+ students are entitled to:

1. Equal and equitable access and opportunities under the Erasmus+ programme.
2. Fair, inclusive, and transparent procedures at all stages of their mobility.",0.1786,False,30,INCORRECT,The model answer provides very general principles of the Erasmus+ program instead of the specific rights and information students are entitled to *before* the mobility period begins.,8.79
Q65,What agreements must Erasmus+ students sign before mobility?,Students must sign a Grant Agreement with the sending institution and a Learning Agreement with the sending and receiving institutions.,"According to the provided documents, there are two agreements that Erasmus+ students must sign before mobility:

1. The Online Learning Agreement (OLA) - This agreement outlines the learning outcomes, course structure, and other essential details related to the student's stay abroad.
2. The Erasmus+ Student Charter - This charter describes the rights and obligations of Erasmus+ students, ensuring they understand their responsibilities during the mobility period.",0.2154,True,60,PARTIALLY_CORRECT,"The model correctly identifies the Learning Agreement but fails to mention the mandatory Grant Agreement. It also incorrectly lists the Erasmus+ Student Charter as a document to be signed, when it is typically an informational annex to the Grant Agreement.",9.37
Q66,Do Erasmus+ students have to pay tuition fees at the host university?,"No. Erasmus+ students must not be charged tuition, registration, examination, laboratory, or library access fees during the mobility period.",No information about tuition fees is available in the given context. I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1277,False,20,INCORRECT,"The model failed to answer a direct and fundamental question about the Erasmus+ program, instead stating it did not have the information. The expected answer is a simple and definitive ""No"".",10.64
Q67,Can the host institution charge any small fees?,"Yes. A student may be charged small fees on the same basis as local students, such as fees for insurance, student union membership, or study-related materials and equipment.","Yes, the host institution can charge some small fees, such as:

- insurance
- student organizations
- materials",0.2439,True,85,PARTIALLY_CORRECT,"The model correctly identifies that small fees can be charged and provides valid examples, but it omits the key detail that these fees must be on the same basis as for local students.",9.79
Q68,What rights do Erasmus+ students have during mobility?,"During mobility, students have the right to equal treatment, non-discrimination, academic freedom, access to mentors or buddy networks where available, information about student organizations and support services, and continuation of the same home-country student grants or loans.","According to the Erasmus+ Student Charter, Erasmus+ students have the following rights:

1. Equal and equitable access and opportunities under the Erasmus+ programme.
2. Fair, inclusive, and transparent procedures at all stages of their mobility.
3. The right to seek a solution if they encounter a problem or believe their rights are not respected by contacting their sending or receiving institution/organisation.",0.2716,True,65,PARTIALLY_CORRECT,"The model answer correctly lists some general, procedural rights from the student charter but omits the specific, practical rights students have during their mobility, such as academic freedom, access to support, and continuation of home-country grants.",9.56
Q69,What duties do Erasmus+ students have during mobility?,"Students must respect the rules of the receiving institution and host country, follow codes of conduct, act responsibly, avoid behavior that poses health or safety risks, respect academic integrity, and perform their academic obligations to the best of their ability.","According to the Erasmus+ charter, during the mobility period, you are entitled to be treated equally to the host institution's students/employees and not be discriminated against on various grounds. However, there is no mention of specific duties that Erasmus+ students have during their mobility.",0.2319,False,10,HALLUCINATED,"The model fails to answer the question about duties and instead discusses rights. It then fabricates the claim that there is no mention of specific duties for students, which is factually incorrect.",10.92
Q70,Can I request changes to the Learning Agreement during mobility?,Yes. Erasmus+ students can request changes to the Learning Agreement within the deadline decided by the sending and receiving institutions. The changes must be validated by the relevant parties.,"Yes, you can request changes to the Learning Agreement within the deadline decided by the sending and receiving institutions.",0.75,True,80,PARTIALLY_CORRECT,"The answer correctly states that changes are possible within a set deadline, but it omits the important requirement that the changes must be validated by the relevant parties.",9.91
Q71,When should I request an extension of mobility?,A request to extend the mobility period must be submitted at least one month before the end of the originally planned mobility period.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.05,False,20,INCORRECT,The model completely failed to answer the question and instead gave a generic response stating it did not have the information.,10.44
Q72,What recognition am I entitled to after mobility?,"The student is entitled to full automatic academic recognition from the sending institution for activities successfully completed during mobility, as long as they are in accordance with the Learning Agreement.","According to the guidelines, you are entitled to have the added virtual component recognised, which means either automatic recognition or justification for awarding an alternative recognition.",0.2745,True,30,INCORRECT,"The model answer incorrectly focuses on a ""virtual component"" and fails to mention the key condition of the Learning Agreement for obtaining full automatic recognition.",10.05
Q73,When should the receiving institution issue the Transcript of Records?,"The receiving institution should issue the Transcript of Records, preferably in digital format, within five weeks of the publication of the student’s results.","The Receiving Institution should send a Transcript of Records to the student and to the Sending Institution within a period stipulated in the Digital Inter-Institutional Agreement, normally within five weeks after publication/proclamation of the student's results at the Receiving Institution.",0.4681,True,100,CORRECT,"The model answer correctly identifies the five-week timeframe and provides additional, relevant context not present in the expected answer.",10.73
Q74,What must I do after Erasmus+ mobility?,"The student must submit required documentation via the UL portal and Studis, and complete the participant report providing feedback about the Erasmus+ mobility period.","After your Erasmus+ mobility period, please get in touch with both your sending and receiving institutions to discuss how you can make your experience more environmentally friendly. Additionally, review the Learning Agreement and ensure it's updated according to your actual studies during the mobility period.",0.1724,True,25,INCORRECT,"The model answer is on-topic but provides incorrect information, completely failing to mention the required submission of documentation and the participant report. The suggestions it provides are not the mandatory steps a student must take after their mobility.",9.63
Q75,When must I submit documents after returning from Erasmus+?,"The student must submit documents as soon as they have all required documentation, no later than 3 months after the end of the exchange or before the end of the academic year in Studis.","After the mobility period, you should submit the Learning Agreement with the confirmation of the host university's stamp and your signature, as well as the Transcript of Records, within 30 days after your return to the sending institution.",0.1786,False,30,INCORRECT,"The model provides the wrong submission deadline, stating it is 30 days when the expected answer is 3 months. This is a significant factual error that could mislead the student.",9.76
Q76,Who can help me if I have problems during Erasmus+?,"The student can contact the coordinator at the host institution, the Erasmus mentor, the FRI coordinator, the UL international office, or FRI tutors.","During your stay at UL FRI, you can contact the FRI Erasmus office for assistance with any issues or problems you may encounter. You can reach them via email at erasmus@fri.uni-lj.si or visit their office during their designated hours, which are Mondays from 10:00–11:00, either virtually through Zoom or in person.",0.2712,True,65,PARTIALLY_CORRECT,"The model correctly identifies the FRI Erasmus office/coordinator as a point of contact, but it omits several other important resources mentioned in the expected answer, such as mentors, tutors, and the central international office.",9.75
Q77,What is the FRI Erasmus contact email?,The FRI Erasmus contact email is erasmus@fri.uni-lj.si.,The FRI Erasmus office email is erasmus@fri.uni-lj.si.,0.8571,True,100,CORRECT,"The model provides the correct email address. The phrasing ""office email"" is a valid and equivalent alternative to ""contact email"" in this context.",8.73
Q78,What are the FRI Erasmus office hours?,"The office hours are Monday from 10:00 to 11:00, online by Zoom or in office R3.03.",The FRI Erasmus office hours are Monday 10:00–11:00 (Zoom or in person).,0.5185,True,75,PARTIALLY_CORRECT,The model correctly provides the day and time but omits the specific office number for in-person meetings.,10.2
Q79,What visa or residence rule should the assistant follow for Erasmus+ questions?,"The assistant should explain that visa and residence requirements depend on citizenship, destination country, mobility duration, and national legislation. Students should verify information with the host institution, embassy or consulate, official government immigration portals, and Erasmus+ guidance resources.","As per our guidelines, I provide general informational guidance only and am not a substitute for official legal or immigration advice. Students should always verify requirements with official authorities and follow instructions from the host institution.",0.3529,True,85,PARTIALLY_CORRECT,"The model correctly provides a disclaimer and directs students to official sources, which aligns with the core of the expected answer. However, it omits the important context that requirements depend on specific factors like citizenship, destination, and duration.",9.58
Q80,What residence rights do EU citizens have as students in another EU country?,"EU citizens generally have the right to live in another EU country for the duration of their studies if they are enrolled at an approved educational institution, have sufficient financial resources, and have comprehensive health insurance.","As per the given information, EU citizens have the right to live in another EU country for the duration of their studies if they:

1. Are enrolled at an approved educational institution.
2. Have sufficient financial resources to support themselves.
3. And have comprehensive health insurance coverage.",0.7397,True,100,CORRECT,"The model answer perfectly matches the expected answer, correctly identifying the three key conditions for residence rights.",9.07
Q81,Can an EU student be required to register residence immediately after arrival?,"During the first 3 months, the host country generally cannot require residence registration. After 3 months, it may require the student to register with local authorities and prove enrollment, health insurance, and sufficient resources.","No, according to the text, during the first 3 months of stay, the host country generally cannot require residence registration.",0.5217,True,80,PARTIALLY_CORRECT,"The model correctly answers the question for the initial 3-month period. However, it fails to include the important context that registration may be required after 3 months.",9.6
Q82,What documents may an EU student need for residence registration after 3 months?,"The student may need proof of enrollment, proof of comprehensive health insurance, and a declaration of sufficient financial resources.","According to the provided sources, I don't have specific information on what documents an EU student needs for residence registration after 3 months. However, it's recommended to check the official resources:

https://uni-lj.si/en/study/international-students/, 

or contact the International Office directly for the most up-to-date information.",0.0741,True,20,INCORRECT,"The model failed to answer the question and did not list any of the required documents. Instead, it provided a generic fallback response, admitting it did not have the information.",9.67
Q83,What should non-EU students know about visa and residence requirements?,"Non-EU students may need a student visa, temporary residence permit, proof of enrollment, proof of accommodation, proof of financial means, and health insurance. Requirements depend on citizenship, host country, duration of stay, and local legislation.","Non-EU students participating in Erasmus+ mobility may require:

1. a student visa,
2. temporary residence permit,
3. proof of enrollment,
4. proof of accommodation,
5. proof of financial means,
6. and health insurance.",0.6207,True,80,PARTIALLY_CORRECT,"The model correctly lists the potential documents required, but it omits the critical information that specific requirements vary based on citizenship, host country, and duration of stay.",13.0
Q84,When should non-EU students start visa or residence procedures?,They should start early because visa and residence procedures may take several weeks or months. They should follow host institution instructions and consult the relevant embassy or consulate.,"Non-EU students are advised to begin preparations early, as visa and residence procedures may take several weeks or months. It's recommended to start preparing well before arrival.",0.44,True,70,PARTIALLY_CORRECT,"The model correctly advises starting early because the process is lengthy, but it omits the crucial next steps of following the institution's instructions and consulting the relevant embassy.",9.58
Q85,What official resource should non-EU students use for EU immigration information?,They should consult the EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en,Non-EU students should consult official government immigration portals for EU immigration information.,0.4211,True,60,PARTIALLY_CORRECT,"The model correctly advises using official government portals, but it fails to provide the specific name and link to the EU Immigration Portal as requested.",9.61
Q86,Which official source should students use for student residence rights in the EU?,They should use the Your Europe page on student residence rights: https://europa.eu/youreurope/citizens/residence/residence-rights/students/index_en.htm,"According to the given context, students can verify information about student residence rights in the EU from:

1. The EU Immigration Portal (https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en)
2. Your Europe – Student Residence Rights in the EU (https://europa.eu/youreurope/citizens/residence/residence-rights/students/index_en.htm)",0.2703,True,95,CORRECT,"The model answer correctly provides the expected 'Your Europe' link. It also includes an additional, broader official EU source, which is relevant but less direct than the expected answer.",13.25
Q87,Where can students find official visa or residence information for Slovenia?,"Students can consult the Slovenian Government entry and residence page, the University of Ljubljana temporary residence permit page, and the EU Immigration Portal page for students in Slovenia.","The students can find official visa or residence information for Slovenia on the following websites:

1. Slovenian Government – Entry and Residence: https://www.gov.si/en/topics/entry-and-residence/
2. University of Ljubljana – Temporary Residence Permit: https://www.uni-lj.si/en/study/international-students/temporary-residence-permit
3. EU Immigration Portal – Student in Slovenia: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal/student-slovenia_en",0.5763,True,100,CORRECT,The model answer correctly identifies all three official sources listed in the expected answer and enhances the response by providing direct links.,7.27
Q88,What is short-term doctoral mobility?,"Short-term doctoral mobility is Erasmus+ mobility for doctoral students who want to complete part of their regular study obligations, practical training, research work, or doctoral thesis preparation abroad.","Short-term doctoral mobility refers to a type of mobility where a doctoral candidate undertakes a physical stay abroad lasting between 5-30 days, which can optionally be combined with a virtual component.",0.1961,True,65,PARTIALLY_CORRECT,"The model answer correctly provides the duration of the mobility but fails to mention the purpose of the stay, such as research or thesis preparation, which is a key part of the definition.",11.4
Q89,What is the eligible period for the UL FRI short-term doctoral mobility call?,"The eligible period is from 1 June 2026 to 30 June 2027, or until available funding is exhausted.","The eligible mobility period for the UL FRI short-term doctoral mobility call is 1 June 2026 – 30 June 2027, or until available funding is exhausted.",0.7368,True,100,CORRECT,"The model answer correctly provides the full eligible period, including the start date, end date, and the condition that it lasts until funding is exhausted.",8.07
Q90,When must doctoral students apply for short-term doctoral mobility?,They must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility.,At least 1.5 months before the start of mobility.,0.6667,True,90,CORRECT,"The model correctly provides the deadline, which directly answers the user's question. It omits the supplementary detail about what specific documents must be submitted by that time.",18.75
Q91,How do doctoral students apply for short-term doctoral mobility?,They apply by sending the application form and all required attachments by email to erasmus@fri.uni-lj.si.,"To apply for short-term doctoral mobility, students must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility.",0.4211,True,60,PARTIALLY_CORRECT,"The model answer correctly identifies what to submit but fails to answer the core question of *how* to apply, omitting the crucial detail that applications must be sent by email to a specific address.",10.2
Q92,Can UL FRI students do Erasmus+ traineeships?,Yes. UL FRI students may complete practical traineeships within the Erasmus+ programme.,"Yes, UL FRI students can complete practical traineeships within the Erasmus+ programme.",0.8333,True,100,CORRECT,"The model answer correctly confirms that students can participate in the traineeship program, providing information that is identical to the expected answer.",8.03
Q93,What is the eligible period for the 2025/26 Erasmus+ traineeship call?,The eligible period is from 1 October 2025 to 30 September 2026.,The eligible period for the 2025/26 Erasmus+ traineeship call is 1 October 2025 – 30 September 2026.,0.7143,True,100,CORRECT,The model answer provides the exact start and end dates for the eligible period as specified in the expected answer.,7.64
Q94,What is the application deadline for Erasmus+ traineeship mobility?,The complete application with all mandatory attachments must be submitted at least 2 months before the start of mobility by email to erasmus@fri.uni-lj.si.,The application deadline for Erasmus+ traineeship mobility is at least 2 months before the start of mobility.,0.5263,True,70,PARTIALLY_CORRECT,The model correctly identifies the deadline but omits the crucial information on how and where to submit the application (by email to a specific address).,8.9
Q95,What documents are required for Erasmus+ traineeship mobility?,"Students must submit a completed application form, an original signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of at least one and at most two pages.","According to the specified sources, there isn't explicit mention of specific documents required for Erasmus+ traineeship mobility. However, it's mentioned that if the traineeship was not part of the curriculum, you can request to have it recorded in the Europass Mobility document.",0.0968,False,20,INCORRECT,The model fails to provide any of the required documents and incorrectly states that the information is not available in the sources. The information it does provide about the Europass Mobility document is irrelevant to the application process.,15.64
Q96,Can I do multiple Erasmus+ traineeships?,"Yes, but not with the same employer or organization. Each traineeship must last at least 2 months and no more than 6 months.","Yes, you can do multiple Erasmus+ traineeships as long as they meet two conditions:

1. They are not with the same employer or organization.
2. Each traineeship lasts at least 2 months but does not exceed 6 months.",0.5862,True,100,CORRECT,The model answer correctly confirms that multiple traineeships are possible and accurately lists the two key conditions regarding the employer and the duration.,7.56
Q97,Which UL FRI Erasmus+ partner universities are listed in Germany?,"The listed German partner institutions are Technical University of Berlin, University of Bremen, Darmstadt University of Technology, Dresden University of Technology, and Albert Ludwig University of Freiburg.","According to the UL FRI Erasmus+ partner institutions list, there is only one German institution:

Technische Universität Berlin (TU Berlin) with an Erasmus code, but it's not specified in this snippet.",0.1633,True,25,INCORRECT,The model's answer is significantly incomplete as it only lists one of the five partner universities and incorrectly claims it is the only one.,13.13
Q98,I am interested in cybersecurity or security-related exchange options in EU. Which partner universities should I check?,"Based on the available data, the strongest places to check first are NTNU, Reykjavík University, University of Tartu, TU Berlin, and TU Graz. NTNU is explicitly relevant for Information Security and related ICT fields. Reykjavík University lists Cyber Security as one of its Computer Science MSc emphasis lines. University of Tartu lists cyber security, secure programming, cryptography and verification, distributed systems, and artificial intelligence among relevant areas. TU Berlin lists security among potentially relevant Computer Science fields. TU Graz lists security among Computer Science-related areas. The student should still verify current course availability, language, semester, prerequisites, and exchange-student eligibility in the official course catalogue, then confirm recognition through the Learning Agreement.","For cybersecurity or security-related exchange options in the EU, you may want to consider checking the course catalogues of TU Berlin and CY Cergy Paris Université.",0.1748,False,50,PARTIALLY_CORRECT,"The model correctly identifies one relevant university (TU Berlin) but is significantly incomplete, omitting four other key recommendations and the crucial advice for students to verify course availability and recognition.",10.65
Q99,"If I complete only 18 out of 30 ECTS during one Erasmus+ semester, what happens?","Since 18 ECTS is below the 20 ECTS minimum required for one semester, Erasmus+ financial support may be limited to 3 months. The completed courses may still be recognized if they match the study programme and the Learning Agreement, but recognition depends on content similarity and home faculty approval. The student should contact the FRI coordinator as soon as possible.","According to the given context, since you completed fewer than 20 ECTS credits during the exchange, Erasmus+ financial support is limited to 3 months.",0.3611,True,60,PARTIALLY_CORRECT,The model correctly identifies the financial penalty but omits crucial information about the academic recognition of completed courses and the required next step of contacting the coordinator.,9.37
Q100,Where can I go on Erasmus+ exchange as an undergraduate student?,"Undergraduate students can apply to partner institutions such as TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, University of Tampere, TU Berlin, University of Bremen, TU Dresden, University of Freiburg, Reykjavík University, University of Coimbra, University of Porto, University of Zagreb FER, Warsaw University of Technology, Kaunas University of Technology, Vilnius University, University of Belgrade, University of Novi Sad, Babeș-Bolyai University, Malmö University, and many other UL FRI Erasmus+ partner universities that support Bachelor-level mobility.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0845,False,20,INCORRECT,The model completely failed to answer the question and instead provided a generic fallback response. It did not provide any of the requested information about partner institutions.,9.09
Q101,Where can I go on Erasmus+ exchange as a master’s student?,"Master’s students can apply to institutions such as TU Berlin, TU Graz, NTNU, University of Tartu, Charles University MFF, Reykjavík University, University of Padova, VUB Brussels, Darmstadt University of Technology, University of Freiburg, University of Coimbra, University of Porto, University of Zagreb FER, Sapienza University of Rome, University of Pavia, and many other UL FRI partner institutions supporting Master-level mobility.","As a master's student from UL FRI, you can consider going on Erasmus+ exchange to partner universities that offer courses matching your interests. Since specific details about UL FRI's partner universities aren't mentioned here, I recommend checking the UL FRI website or contacting their International Office directly for the most up-to-date information on available partner universities and their respective courses.",0.1522,False,30,INCORRECT,"The model fails to provide any specific examples of partner institutions as requested in the question. It offers generic advice to check the university website, which does not directly answer the user's query.",10.16
Q102,Where can I go on Erasmus+ exchange as a doctoral student?,"Doctoral students can apply to Erasmus+ partner institutions that support PhD mobility, including TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, TU Berlin, NTNU, Reykjavík University, University of Padova, University of Zagreb, University of Rijeka, Darmstadt University of Technology, University of Coimbra, University of Porto, and many other UL FRI partner institutions listed in the doctoral mobility call.","As a doctoral student at UL FRI, you can complete part of your regular study obligations, practical training, research work, or doctoral thesis preparation at one of UL FRI's Erasmus+ partner institutions.",0.1644,False,40,INCORRECT,"The model provides a generic statement about going to partner institutions but completely fails to answer the user's specific question of ""where"" by not listing any examples or pointing to the official call for mobility.",12.9
Q103,What is the deadline for applying to an Erasmus+ exchange?,"For first-semester or full-year exchanges, the financial support deadline is 15 October 2026. For second-semester exchanges, the deadline is 15 March 2027. However, the application usually needs to be completed earlier because all documents must be finalized at least 10 working days before mobility starts.","For a first semester or full academic year exchange, the deadline is 15 October 2026. For a second semester exchange, the deadline is 15 March 2027.",0.3636,False,80,PARTIALLY_CORRECT,The model correctly provides the specific deadlines for both exchange periods but omits the important detail that the application must be finalized well before these dates.,10.91
Q104,Are there Erasmus+ exchange opportunities in Paris?,"Yes. The available information lists CY Cergy Paris Université in France as an available Erasmus+ partner institution for Bachelor, Master, and PhD students.","Yes, there are Erasmus+ exchange opportunities in Paris through INSA Lyon, which has an Erasmus code of F LYON12.",0.1951,False,30,INCORRECT,"The model correctly identifies an Erasmus+ partner in France, but it provides a university located in Lyon, not Paris as requested.",15.27
Q105,Are there Erasmus+ exchange opportunities in Switzerland?,The available information does not list any UL FRI Erasmus+ partner institution in Switzerland for the current academic year. Students should check the latest official UL FRI Erasmus+ partner list or contact the Erasmus coordinator in case agreements change in future calls.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.3077,False,55,PARTIALLY_CORRECT,"The model fails to answer the question directly, which is the key information in the expected answer. However, it correctly provides a safe fallback by directing the user to the appropriate resources to find the information.",13.16
Q106,What happens if I decide not to go on Erasmus+ exchange after being selected?,"If a student decides not to participate in Erasmus+ mobility, they should inform the University of Ljubljana Erasmus office, UL FRI, and the host institution as soon as possible. No cost or penalty will occur.","If you decide not to go on the Erasmus+ exchange after being selected, it's best to inform your home faculty or academy as soon as possible. However, there isn't any specific information in the given context regarding the consequences of declining the offer. It's recommended to contact Erika Bolcina at erika.bolcina@uni-lj.si for early information and guidance.",0.321,True,55,PARTIALLY_CORRECT,"The model correctly advises the student to inform their home faculty, but it fails to mention the most critical information that there is no cost or penalty, and also omits the need to inform the central Erasmus office and the host institution.",11.49
Q107,I want to find an Erasmus+ exchange at a university focused on artificial intelligence and machine learning. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, University of Tartu, Reykjavík University, TU Berlin, TU Graz, VUB Brussels, University of Freiburg, and NTNU.","""University of Padova has an official course catalogue and English-taught Computer Systems Engineering at master level. For Erasmus planning, check the catalogue entry, confirm whether the course is open to exchange students, and include it in your Learning Agreement for UL FRI approval.""

Additionally, you may also consider Warsaw University of Technology as they offer study levels including Master which could potentially cover areas like artificial intelligence and machine learning. However, please note that you should verify their current exchange access and course language directly.""",0.087,False,25,INCORRECT,"The model did not provide the list of recommended institutions for AI and machine learning. Instead, it suggested other universities and gave generic advice on the Erasmus process.",8.5
Q108,I want to find an Erasmus+ exchange at a university focused on cybersecurity or information security. Which institutions should I check?,"Relevant partner institutions include NTNU, Reykjavík University, University of Tartu, TU Berlin, TU Graz, Darmstadt University of Technology, and CTU Prague.","Based on our UL FRI Erasmus+ partner institutions list, you may consider Reykjavík University as it has relevance in AI, cyber security, and software engineering. However, if you're specifically looking for institutions with a focus on cybersecurity or information security, I would also suggest checking the University of Gothenburg IT Faculty, which offers exchange opportunities in this area.",0.1714,True,55,PARTIALLY_CORRECT,"The model correctly identifies Reykjavík University as a relevant partner but omits the six other key institutions mentioned in the expected answer, making the response very incomplete.",9.12
Q109,I want to find an Erasmus+ exchange at a university focused on software engineering and distributed systems. Which institutions should I check?,"Relevant partner institutions include University of Tartu, TU Berlin, Charles University MFF, University of Padova, University of Porto, TU Graz, and Sapienza University of Rome.","Based on the given information, you may consider the following universities for an Erasmus+ exchange related to software engineering and distributed systems:

1. Albert Ludwig University of Freiburg - They offer courses in various fields including computer science.
2. University of Padova - Their course catalogue includes Computer Systems Engineering at the master level.
3. Luleå University of Technology - Although there's limited information about their specific courses, they're mentioned as having relevance to IT and digital technologies, which might include software engineering and distributed systems.

Please note that it's essential to verify the current exchange course availability and details with each institution before making any decisions.",0.0784,True,40,INCORRECT,"The model's answer is significantly incomplete as it only identifies one of the seven recommended universities (University of Padova), while missing the other six key institutions.",10.52
Q110,"I want to find an Erasmus+ exchange at a university focused on data science, analytics, or big data. Which institutions should I check?","Relevant partner institutions include VUB Brussels, University of Tartu, TU Berlin, Charles University MFF, University of Freiburg, University of Coimbra, and Reykjavík University.","Unfortunately, the given sources do not provide detailed information about universities offering data science, analytics, or big data programs. However, based on the provided information, you may consider checking the following Italian universities:

1. Sapienza University of Rome – Faculty of Information Engineering, Informatics and Statistics (I ROMA01) - They offer study levels in Informatics and Statistics which might be related to data science.
2. University of Udine – Department of Mathematics, Computer Science and Physics (I UDINE01) - Although their focus is more on mathematics and physics, they also cover computer science which could be connected to data science.

Please note that this is not a definitive match, and it's recommended to explore further and possibly visit the universities' websites or contact them directly for more specific information.",0.0531,False,0,HALLUCINATED,"The model failed to provide the correct list of institutions and instead offered an irrelevant list of Italian universities, incorrectly claiming the requested information was not available.",11.89
Q111,I want to find an Erasmus+ exchange at a university focused on theoretical computer science or algorithms. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, TU Berlin, University of Tartu, University of Freiburg, CTU Prague, and NTNU.","Based on the provided information, you may consider checking the following universities for potential Erasmus+ exchanges related to theoretical computer science or algorithms:

1. University of Padova - They have an official course catalogue with English-taught courses, including Computer Systems Engineering at the master level. However, please note that you should confirm if this course is open to exchange students and include it in your Learning Agreement for UL FRI approval.

As for other options, I don't have specific information about their course catalogues or offerings in these areas. It's recommended to check the universities' websites or contact them directly for more information.

For Warsaw University of Technology, they offer study levels in Bachelor, Master, and PhD, but I don't have detailed information about their course catalogue or specific focus on theoretical computer science or algorithms. You may want to explore their website or contact them directly for more details.",0.0672,True,20,INCORRECT,The model failed to provide any of the relevant institutions from the expected answer. The universities it did suggest are not specifically known for the requested fields of theoretical computer science or algorithms.,11.69
Q112,I want to find an Erasmus+ exchange at a university in Serbia with strong electrical engineering and computing programmes. Which institution should I check?,A relevant partner institution is the University of Belgrade – Faculty of Electrical Engineering.,"Based on your preferences, I would recommend checking the University of Belgrade – Faculty of Electrical Engineering (RS BELGRAD02) in Serbia. They offer courses related to computer science areas such as computer engineering, software systems, electronics, and informatics. It's essential to verify their current course catalogue and Erasmus exchange procedures to ensure compatibility.",0.2295,True,100,CORRECT,The model correctly identifies the recommended institution and enhances the answer with relevant details about the programmes offered and sound advice for the student.,7.12
Q113,Are there Erasmus+ exchange opportunities in North Macedonia?,The available information does not list any UL FRI Erasmus+ partner institution in North Macedonia for the current academic year.,"No, I couldn't find any information about Erasmus+ exchange opportunities in North Macedonia among the given sources. However, it's listed as a country with a low cost of living under Group 3 in the erasmus_financial_support_2026_27.txt source.",0.2692,True,100,CORRECT,"The model correctly answers that no opportunities are listed for North Macedonia and provides additional, relevant context found in the source documents.",9.68
Q114,How hard is it to be admitted to an Erasmus+ exchange programme?,"Admission difficulty depends on the number of available places, the popularity of the destination university, academic performance, motivation, language requirements, and whether the selected courses are compatible with the student’s study programme. Some universities only accept 1–2 students per year, making them more competitive.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0339,False,25,INCORRECT,"The model failed to answer the question, stating it did not have the information. While it correctly directs the user to other resources, it provides none of the expected details about the factors influencing admission difficulty.",11.5
Q115,How many Erasmus+ places are available for Charles University in Prague?,"Charles University in Prague – Faculty of Mathematics and Physics, Computer Science Institute offers 2 Erasmus+ places with a mobility duration of 9 months per student for Bachelor, Master, and PhD students.",There are 2 available places for Charles University in Prague.,0.3,True,65,PARTIALLY_CORRECT,"The model correctly states the number of available places but omits key details such as the specific faculty, the duration of the mobility, and the eligible student levels.",9.55
