id,question,expected,model_prediction,f1,has_key_info,gemini_score,gemini_assessment,gemini_explanation,time_s
Q63,What is the purpose of OLS?,"OLS, or Online Language Support, is designed to help Erasmus+ students improve their knowledge of the main language of instruction before and during their stay abroad.",OLS is not mandatory but is highly recommended.,0.0667,False,25,INCORRECT,"The model answer does not explain the purpose of OLS, which is the core of the question. Instead, it provides information about whether participation is mandatory.",9.1
Q64,What rights do Erasmus+ students have before mobility?,"Before mobility, students are entitled to guidance on the application process, information about the receiving institution, information about recognition and grading systems, information about insurance, housing, visas if needed, and support for special needs.","According to the Erasmus+ Charter, before the mobility period, Erasmus+ students are entitled to:

1. Receive guidance on the application process
2. Information on the receiving institution/organisation
3. Information on activities available for the mobility period abroad",0.4286,True,60,PARTIALLY_CORRECT,"The model correctly lists some of the student's rights but omits several other crucial entitlements, such as information on insurance, housing, visas, and academic recognition systems.",8.41
Q65,What agreements must Erasmus+ students sign before mobility?,Students must sign a Grant Agreement with the sending institution and a Learning Agreement with the sending and receiving institutions.,"According to the documents, Erasmus+ students must sign two agreements:

1. A grant agreement with the sending institution.
2. A learning agreement with both the sending and receiving institutions.",0.7027,True,100,CORRECT,The model answer correctly identifies the two required agreements and accurately specifies which institutions are party to each agreement.,7.07
Q66,Do Erasmus+ students have to pay tuition fees at the host university?,"No. Erasmus+ students must not be charged tuition, registration, examination, laboratory, or library access fees during the mobility period.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1026,False,20,INCORRECT,The model failed to answer the question and instead gave a canned response stating it did not have the information. It did not provide the correct answer that Erasmus+ students are exempt from tuition fees.,9.39
Q67,Can the host institution charge any small fees?,"Yes. A student may be charged small fees on the same basis as local students, such as fees for insurance, student union membership, or study-related materials and equipment.","Yes, the host institution can charge possible small fees such as:

- insurance
- student organizations
- materials",0.2927,True,85,PARTIALLY_CORRECT,"The model correctly identifies that small fees can be charged and provides accurate examples, but it omits the key condition that these fees must be on the same basis as local students.",9.58
Q68,What rights do Erasmus+ students have during mobility?,"During mobility, students have the right to equal treatment, non-discrimination, academic freedom, access to mentors or buddy networks where available, information about student organizations and support services, and continuation of the same home-country student grants or loans.","According to the Erasmus+ Charter, during the mobility period, Erasmus+ students are entitled to:

* Equal and equitable access and opportunities under the Erasmus+ programme
* Fair, inclusive, and transparent procedures at all stages of their mobility
* To be treated equally to the home students/employees and not be discriminated against based on various grounds such as age, ethnicity, nationality, etc.
* Guidance on the application process and information on the receiving institution/organisation, as well as on activities available for the mobility period abroad.",0.1978,True,65,PARTIALLY_CORRECT,"The model correctly identifies the rights to equal treatment and non-discrimination but omits several other key rights, most notably academic freedom and the continuation of home-country student grants or loans.",10.81
Q69,What duties do Erasmus+ students have during mobility?,"Students must respect the rules of the receiving institution and host country, follow codes of conduct, act responsibly, avoid behavior that poses health or safety risks, respect academic integrity, and perform their academic obligations to the best of their ability.","According to the Erasmus+ Charter, you are encouraged to be mindful about the impact of your mobility on the environment and take actions to reduce your carbon footprint. Additionally, you should respect the Erasmus+ Charter and the rights and obligations described in it, which includes being treated equally and not discriminated against based on various factors such as age, ethnicity, nationality, etc.",0.1481,False,30,INCORRECT,"The model answer completely fails to list the core academic and behavioral duties of the student. Instead, it provides a tangential point about environmental impact and incorrectly focuses on the student's rights rather than their obligations.",11.53
Q70,Can I request changes to the Learning Agreement during mobility?,Yes. Erasmus+ students can request changes to the Learning Agreement within the deadline decided by the sending and receiving institutions. The changes must be validated by the relevant parties.,"Yes, you can request changes to the Learning Agreement during mobility. According to the guidelines, you can initiate changes within five weeks after the start of each semester, and these changes should be agreed upon by all parties as soon as possible, within two weeks following the request.",0.3667,True,100,CORRECT,"The model answer correctly confirms that changes are possible and provides specific, accurate deadlines which are a valid and more detailed equivalent of the expected information.",10.11
Q71,When should I request an extension of mobility?,A request to extend the mobility period must be submitted at least one month before the end of the originally planned mobility period.,You can request an extension of the mobility period at the latest one month before the foreseen end date.,0.5405,True,100,CORRECT,"The model answer provides the same information as the expected answer, correctly identifying the deadline as one month before the end of the mobility period. The phrasing is slightly different but the meaning is identical.",6.92
Q72,What recognition am I entitled to after mobility?,"The student is entitled to full automatic academic recognition from the sending institution for activities successfully completed during mobility, as long as they are in accordance with the Learning Agreement.","You are entitled to have the credits earned during your mobility period automatically recognized by your home institution, without needing to take additional courses or exams. This applies to both the educational components and the added virtual component, provided that the requirements for recognition are met.",0.2121,True,85,PARTIALLY_CORRECT,The model answer correctly explains the principle of automatic recognition but omits the key condition that this is dependent on the activities being in accordance with the pre-approved Learning Agreement.,9.52
Q73,When should the receiving institution issue the Transcript of Records?,"The receiving institution should issue the Transcript of Records, preferably in digital format, within five weeks of the publication of the student’s results.","Within a period stipulated in the Digital Inter-Institutional Agreement, normally within five weeks after publication/proclamation of the student's results at the Receiving Institution.",0.4211,True,95,CORRECT,"The model answer correctly identifies the five-week timeframe and provides additional, relevant context about the Digital Inter-Institutional Agreement.",8.94
Q74,What must I do after Erasmus+ mobility?,"The student must submit required documentation via the UL portal and Studis, and complete the participant report providing feedback about the Erasmus+ mobility period.","After your Erasmus+ mobility, we encourage you to:

1. Share your mobility experience with friends, fellow students, staff in the home institution, journalists, etc., to let others know and benefit from it.
2. Contact your sending and receiving institution/organisation if you encountered any problems during your mobility period.
3. Consider sharing your experiences with the European Commission and the Erasmus+ National Agency to help improve the Erasmus+ Programme for future generations.

Additionally, please note that you should also follow up on any necessary steps related to your visa, residence rights, and immigration procedures according to the guidelines provided in the 'travel_residence_and_visas.txt' document.",0.102,True,25,INCORRECT,"The model answer completely omits the mandatory administrative tasks required after the mobility, such as submitting documentation and the participant report. Instead, it provides only optional suggestions and generic advice.",9.35
Q75,When must I submit documents after returning from Erasmus+?,"The student must submit documents as soon as they have all required documentation, no later than 3 months after the end of the exchange or before the end of the academic year in Studis.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1702,False,20,INCORRECT,"The model failed to answer the question and did not provide the specific deadline for document submission. Instead, it gave a generic fallback response directing the user elsewhere.",9.12
Q76,Who can help me if I have problems during Erasmus+?,"The student can contact the coordinator at the host institution, the Erasmus mentor, the FRI coordinator, the UL international office, or FRI tutors.","If you have any problems during your Erasmus+, you can contact your sending and/or receiving institution, as well as the relevant Erasmus+ National Agency and the European Commission. Additionally, you can reach out to the Erasmus Without Paper Competence Centre for more information regarding the online learning agreement.",0.1754,True,30,INCORRECT,"The model provides generic, high-level contacts that are not practical for most student issues. It fails to mention any of the specific, on-the-ground university contacts who can provide direct assistance.",11.26
Q77,What is the FRI Erasmus contact email?,The FRI Erasmus contact email is erasmus@fri.uni-lj.si.,The FRI Erasmus office email is erasmus@fri.uni-lj.si.,0.8571,True,100,CORRECT,"The model provided the correct email address. The use of ""office email"" instead of ""contact email"" is an acceptable and synonymous variation.",6.57
Q78,What are the FRI Erasmus office hours?,"The office hours are Monday from 10:00 to 11:00, online by Zoom or in office R3.03.",The FRI Erasmus office is open from Monday 10:00–11:00 (either via Zoom or in person).,0.4667,True,85,PARTIALLY_CORRECT,"The model correctly provides the day, time, and the two modes of contact, but it omits the specific room number (R3.03) for the in-person option.",8.95
Q79,What visa or residence rule should the assistant follow for Erasmus+ questions?,"The assistant should explain that visa and residence requirements depend on citizenship, destination country, mobility duration, and national legislation. Students should verify information with the host institution, embassy or consulate, official government immigration portals, and Erasmus+ guidance resources.","According to the provided documents, the assistant should provide general informational guidance only and is not a substitute for official legal or immigration advice. Students should always:

1. Verify requirements with official authorities.
2. Follow instructions from the host institution.
3. Consult the relevant embassy or consulate before travel.

So, the assistant should advise students to follow these guidelines when dealing with visa or residence rules.",0.3721,True,70,PARTIALLY_CORRECT,"The model correctly identifies the official sources students should consult, but it omits the key factors that determine visa requirements, such as citizenship, destination country, and mobility duration.",11.23
Q80,What residence rights do EU citizens have as students in another EU country?,"EU citizens generally have the right to live in another EU country for the duration of their studies if they are enrolled at an approved educational institution, have sufficient financial resources, and have comprehensive health insurance.","According to the provided text, EU citizens have the right to live in another EU country for the duration of their studies if they:

1. Are enrolled at an approved educational institution.
2. Have sufficient financial resources to support themselves.
3. And have comprehensive health insurance coverage.

Additionally, the host country cannot require the student to have income above the level needed for basic income support.",0.6506,True,100,CORRECT,"The model answer contains all the information from the expected answer and adds a relevant, helpful clarification regarding the financial resources requirement.",7.77
Q81,Can an EU student be required to register residence immediately after arrival?,"During the first 3 months, the host country generally cannot require residence registration. After 3 months, it may require the student to register with local authorities and prove enrollment, health insurance, and sufficient resources.","According to the text, during the first 3 months of stay, the host country generally cannot require residence registration.",0.5333,True,70,PARTIALLY_CORRECT,"The model correctly answers the question for the first 3 months of stay. However, it fails to include the important context that registration may be required after this period.",9.33
Q82,What documents may an EU student need for residence registration after 3 months?,"The student may need proof of enrollment, proof of comprehensive health insurance, and a declaration of sufficient financial resources.","According to the text, after 3 months, the host country may require the student to register residence with local authorities. The common required documents include:

- valid passport,
- Letter of Acceptance,
- Learning Agreement,
- proof of accommodation,
- proof of sufficient financial resources,
- proof of health insurance,
- passport photos,
- residence registration forms.",0.3214,True,100,CORRECT,"The model answer contains all the information from the expected answer and provides additional, relevant examples of documents that may be required.",8.28
Q83,What should non-EU students know about visa and residence requirements?,"Non-EU students may need a student visa, temporary residence permit, proof of enrollment, proof of accommodation, proof of financial means, and health insurance. Requirements depend on citizenship, host country, duration of stay, and local legislation.","Non-EU students participating in Erasmus+ mobility may require:

1. a student visa,
2. temporary residence permit,
3. proof of enrollment,
4. proof of accommodation,
5. proof of financial means,
6. and health insurance.",0.6207,True,85,PARTIALLY_CORRECT,"The model correctly lists the potential documents required. However, it omits the crucial context that these requirements vary depending on the student's citizenship, the host country, and the duration of their stay.",11.28
Q84,When should non-EU students start visa or residence procedures?,They should start early because visa and residence procedures may take several weeks or months. They should follow host institution instructions and consult the relevant embassy or consulate.,"Non-EU students are strongly advised to begin preparations early, as visa and residence procedures may take several weeks or months. It's recommended to start preparing well in advance to ensure timely completion of the necessary steps.",0.4138,True,70,PARTIALLY_CORRECT,"The model correctly advises starting early due to the lengthy process, but it fails to mention the essential next steps of following institutional instructions and consulting the relevant embassy.",9.37
Q85,What official resource should non-EU students use for EU immigration information?,They should consult the EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en,Non-EU students can find official EU immigration information on the EU Immigration Portal at https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en.,0.2857,True,100,CORRECT,The model answer correctly identifies the EU Immigration Portal and provides the exact URL from the expected answer.,6.46
Q86,Which official source should students use for student residence rights in the EU?,They should use the Your Europe page on student residence rights: https://europa.eu/youreurope/citizens/residence/residence-rights/students/index_en.htm,"According to the given context, students can refer to the following official sources for information on student residence rights in the EU:

1. EU Immigration Portal - https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal_en
2. Your Europe – Student Residence Rights in the EU - https://europa.eu/youreurope/citizens/residence/residence-rights/students/index_en.htm

Please note that it's also recommended to consult the host institution (in this case, the University of Ljubljana) for specific information and guidance.",0.2333,True,100,CORRECT,"The model answer correctly provides the expected ""Your Europe"" link and adds another relevant official source, which enhances the response.",9.26
Q87,Where can students find official visa or residence information for Slovenia?,"Students can consult the Slovenian Government entry and residence page, the University of Ljubljana temporary residence permit page, and the EU Immigration Portal page for students in Slovenia.","According to the provided sources, students can find official visa or residence information for Slovenia on:

1. Slovenian Government's website: https://www.gov.si/en/topics/entry-and-residence/
2. University of Ljubljana's website: https://www.uni-lj.si/en/study/international-students/temporary-residence-permit
3. EU Immigration Portal: https://home-affairs.ec.europa.eu/policies/migration-and-asylum/eu-immigration-portal/student-slovenia_en",0.3774,True,100,CORRECT,The model answer correctly identifies all three official sources listed in the expected answer and provides direct links for each.,7.61
Q88,What is short-term doctoral mobility?,"Short-term doctoral mobility is Erasmus+ mobility for doctoral students who want to complete part of their regular study obligations, practical training, research work, or doctoral thesis preparation abroad.","Short-term doctoral mobility refers to a study period abroad lasting between 5 days and 30 days, which can include an optional virtual component to facilitate an online learning exchange and/or teamwork.",0.1852,True,40,INCORRECT,"The model answer incorrectly defines the mobility by its duration and format, rather than its purpose. It completely omits the key information that this is an Erasmus+ program for doctoral students to conduct research, training, or thesis work abroad.",11.94
Q89,What is the eligible period for the UL FRI short-term doctoral mobility call?,"The eligible period is from 1 June 2026 to 30 June 2027, or until available funding is exhausted.","The eligible period for the UL FRI short-term doctoral mobility call is 1 June 2026 – 30 June 2027, or until available funding is exhausted.",0.7368,True,100,CORRECT,"The model's answer provides the exact start date, end date, and the funding exhaustion clause, perfectly matching the expected answer.",8.28
Q90,When must doctoral students apply for short-term doctoral mobility?,They must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility.,"Doctoral students must submit the application at least 1.5 months before the start of mobility. Additionally, those applying for mobility after graduation or completing a master's degree must submit the application at least 2 months before the expiration of their student status and thesis defense.",0.5,True,85,PARTIALLY_CORRECT,The model correctly provides the 1.5-month deadline but omits the key detail that all mandatory attachments must be submitted with the application.,11.67
Q91,How do doctoral students apply for short-term doctoral mobility?,They apply by sending the application form and all required attachments by email to erasmus@fri.uni-lj.si.,"To apply for short-term doctoral mobility, students must submit the application form and all mandatory attachments at least 1.5 months before the start of mobility.",0.4211,True,60,PARTIALLY_CORRECT,"The model answer correctly states what documents to submit but fails to provide the most critical information on how to apply, which is by email to a specific address.",9.58
Q92,Can UL FRI students do Erasmus+ traineeships?,Yes. UL FRI students may complete practical traineeships within the Erasmus+ programme.,"Yes, UL FRI students may complete practical traineeships within the Erasmus+ programme.",0.9167,True,100,CORRECT,"The model answer is identical to the expected answer, providing a direct and accurate response to the user's question.",6.75
Q93,What is the eligible period for the 2025/26 Erasmus+ traineeship call?,The eligible period is from 1 October 2025 to 30 September 2026.,The eligible period for this call is from 1 October 2025 – 30 September 2026.,0.8148,True,100,CORRECT,"The model answer provides the exact start and end dates for the eligible period, perfectly matching the expected answer.",8.19
Q94,What is the application deadline for Erasmus+ traineeship mobility?,The complete application with all mandatory attachments must be submitted at least 2 months before the start of mobility by email to erasmus@fri.uni-lj.si.,"For short-term doctoral mobility, the application deadline is at least 1.5 months before the start of mobility. For regular traineeship mobility, applications are accepted until available funds are exhausted, or no later than 1 July 2026.",0.2963,True,10,HALLUCINATED,"The model provides completely incorrect deadlines that contradict the expected answer. It states a rolling deadline or 1.5 months before mobility, instead of the correct 2 months before the start of mobility.",12.09
Q95,What documents are required for Erasmus+ traineeship mobility?,"Students must submit a completed application form, an original signed and stamped Erasmus+ Learning Agreement for Traineeship, and a motivation letter of at least one and at most two pages.","According to the specified sources, the following documents are typically required for Erasmus+ traineeship mobility:

1. Valid passport
2. Letter of Acceptance
3. Learning Agreement 

Please note that additional documents might be requested by the host country, such as proof of accommodation, proof of sufficient financial resources, proof of health insurance, passport photos, and residence registration forms.",0.1892,True,40,INCORRECT,"The model provides a generic list of documents for international mobility but misses two of the three specific documents required by the university, namely the application form and the motivation letter.",11.3
Q96,Can I do multiple Erasmus+ traineeships?,"Yes, but not with the same employer or organization. Each traineeship must last at least 2 months and no more than 6 months.","Yes, you can do multiple Erasmus+ traineeships as long as they meet certain conditions: 

- They are not with the same employer or organization,
- Each traineeship lasts at least 2 months,
- And no traineeship exceeds 6 months.",0.5614,True,100,CORRECT,"The model answer contains all the key information from the expected answer, confirming that multiple traineeships are possible and listing the correct conditions.",7.14
Q97,Which UL FRI Erasmus+ partner universities are listed in Germany?,"The listed German partner institutions are Technical University of Berlin, University of Bremen, Darmstadt University of Technology, Dresden University of Technology, and Albert Ludwig University of Freiburg.","According to the provided information, there is only one UL FRI Erasmus+ partner university listed in Germany:

1. Technische Universität Berlin (TU Berlin)",0.1951,True,30,INCORRECT,The model correctly identifies one partner university but is significantly incomplete as it misses the other four institutions and incorrectly claims there is only one.,8.83
Q98,I am interested in cybersecurity or security-related exchange options in EU. Which partner universities should I check?,"Based on the available data, the strongest places to check first are NTNU, Reykjavík University, University of Tartu, TU Berlin, and TU Graz. NTNU is explicitly relevant for Information Security and related ICT fields. Reykjavík University lists Cyber Security as one of its Computer Science MSc emphasis lines. University of Tartu lists cyber security, secure programming, cryptography and verification, distributed systems, and artificial intelligence among relevant areas. TU Berlin lists security among potentially relevant Computer Science fields. TU Graz lists security among Computer Science-related areas. The student should still verify current course availability, language, semester, prerequisites, and exchange-student eligibility in the official course catalogue, then confirm recognition through the Learning Agreement.","Based on the provided information, you might want to consider Darmstadt University of Technology in Germany, which has a strong focus on cyber security among other computer science areas. Additionally, Reykjavík University in Iceland also offers courses related to cyber security. However, please note that the specific course offerings and availability may change, so it's essential to check the official course catalogues of these institutions and verify their relevance to your studies through the UL FRI Learning Agreement.",0.3217,True,40,INCORRECT,"The answer is significantly incomplete, as it only lists two universities and misses four of the five key recommendations from the expected answer. It also introduces a university not present in the source data, which is misleading.",10.46
Q99,"If I complete only 18 out of 30 ECTS during one Erasmus+ semester, what happens?","Since 18 ECTS is below the 20 ECTS minimum required for one semester, Erasmus+ financial support may be limited to 3 months. The completed courses may still be recognized if they match the study programme and the Learning Agreement, but recognition depends on content similarity and home faculty approval. The student should contact the FRI coordinator as soon as possible.","According to the provided information, since you completed fewer than 20 ECTS credits during the exchange, Erasmus+ financial support is limited to 3 months.",0.3611,True,65,PARTIALLY_CORRECT,"The model correctly states the financial consequence of not meeting the ECTS minimum. However, it omits critical information regarding the academic recognition of completed courses and the advice to contact the coordinator.",10.03
Q100,Where can I go on Erasmus+ exchange as an undergraduate student?,"Undergraduate students can apply to partner institutions such as TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, University of Tampere, TU Berlin, University of Bremen, TU Dresden, University of Freiburg, Reykjavík University, University of Coimbra, University of Porto, University of Zagreb FER, Warsaw University of Technology, Kaunas University of Technology, Vilnius University, University of Belgrade, University of Novi Sad, Babeș-Bolyai University, Malmö University, and many other UL FRI Erasmus+ partner universities that support Bachelor-level mobility.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0845,False,20,INCORRECT,"The model failed to answer the question and instead provided a generic fallback response, not listing any of the partner universities.",9.85
Q101,Where can I go on Erasmus+ exchange as a master’s student?,"Master’s students can apply to institutions such as TU Berlin, TU Graz, NTNU, University of Tartu, Charles University MFF, Reykjavík University, University of Padova, VUB Brussels, Darmstadt University of Technology, University of Freiburg, University of Coimbra, University of Porto, University of Zagreb FER, Sapienza University of Rome, University of Pavia, and many other UL FRI partner institutions supporting Master-level mobility.","As a master's student at UL FRI, you can apply for Erasmus+ exchanges to any partner university that offers courses matching your interests and degree programme. However, please note that some specific conditions might apply depending on the type of exchange and your individual circumstances. For example, if you're going abroad mainly to prepare a final thesis or obtain fewer than 20 ECTS credits, Erasmus+ financial support is limited to 3 months. 

Before applying, make sure to check the course catalogues of potential host universities, confirm which courses are available to exchange students, and include those in your Learning Agreement for UL FRI approval.",0.1587,False,40,INCORRECT,The model provides general procedural advice instead of answering the user's direct question about specific locations. It fails to list any of the partner institutions where a student can go.,10.03
Q102,Where can I go on Erasmus+ exchange as a doctoral student?,"Doctoral students can apply to Erasmus+ partner institutions that support PhD mobility, including TU Graz, VUB Brussels, Charles University MFF, CTU Prague, University of Tartu, TU Berlin, NTNU, Reykjavík University, University of Padova, University of Zagreb, University of Rijeka, Darmstadt University of Technology, University of Coimbra, University of Porto, and many other UL FRI partner institutions listed in the doctoral mobility call.","As a doctoral student at UL FRI, you can complete part of your regular study obligations, practical training, research work, or doctoral thesis preparation at one of UL FRI's Erasmus+ partner institutions.",0.1644,False,25,INCORRECT,"The model fails to answer the user's question about *where* they can go, instead describing *what* activities are possible during the exchange. It does not provide any examples of partner institutions.",13.7
Q103,What is the deadline for applying to an Erasmus+ exchange?,"For first-semester or full-year exchanges, the financial support deadline is 15 October 2026. For second-semester exchanges, the deadline is 15 March 2027. However, the application usually needs to be completed earlier because all documents must be finalized at least 10 working days before mobility starts.","The final application deadlines are:

* For first semester or full academic year exchange: 15 October 2026.
* For second semester exchange: 15 March 2027.",0.3158,True,80,PARTIALLY_CORRECT,The model correctly provides the final deadlines for both exchange periods but omits the important context that the application process must be completed earlier.,8.56
Q104,Are there Erasmus+ exchange opportunities in Paris?,"Yes. The available information lists CY Cergy Paris Université in France as an available Erasmus+ partner institution for Bachelor, Master, and PhD students.","Yes, there are Erasmus+ exchange opportunities available in Paris through our partner institution INSA Lyon, which has an Erasmus code of F LYON12. They offer 2 available places for students, with a duration of 5 months per student, and cover all study levels (Bachelor, Master, PhD).",0.303,True,30,INCORRECT,"The model correctly states that opportunities exist, but it provides the wrong partner institution, naming a university in Lyon instead of Paris.",10.96
Q105,Are there Erasmus+ exchange opportunities in Switzerland?,The available information does not list any UL FRI Erasmus+ partner institution in Switzerland for the current academic year. Students should check the latest official UL FRI Erasmus+ partner list or contact the Erasmus coordinator in case agreements change in future calls.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.3077,False,40,INCORRECT,"The model fails to provide the direct answer that there are currently no partner institutions in Switzerland. While it correctly suggests alternative resources, it does not use the information available in its knowledge base to answer the user's question.",11.25
Q106,What happens if I decide not to go on Erasmus+ exchange after being selected?,"If a student decides not to participate, they should inform the University of Ljubljana Erasmus office, UL FRI, and the host institution as soon as possible. The available information does not mention an automatic penalty, but late cancellation can affect administrative procedures and partner planning.","According to point 20 in the document 'data/erasmus_financial_support_2026_27.txt', if you decide not to go on Erasmus+ exchange in the academic year 2026/27, you should inform:

- the University of Ljubljana Rectorate;
- the home institution;
- the host institution.

The responsible contact for cancellation at UL Rectorate is erika.bolcina@uni-lj.si.",0.2785,True,85,PARTIALLY_CORRECT,"The model correctly identifies the procedure for cancellation and who to inform. However, it omits the part of the expected answer that discusses the consequences or potential penalties for withdrawing.",11.42
Q107,I want to find an Erasmus+ exchange at a university focused on artificial intelligence and machine learning. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, University of Tartu, Reykjavík University, TU Berlin, TU Graz, VUB Brussels, University of Freiburg, and NTNU.","For artificial intelligence and machine learning, you may consider Reykjavík University in Iceland. Check their official course catalogue for current English-taught courses and confirm recognition through the UL FRI Learning Agreement.",0.125,False,55,PARTIALLY_CORRECT,The answer correctly suggests one relevant partner university but is incomplete as it fails to mention the other seven institutions listed in the expected answer.,10.47
Q108,I want to find an Erasmus+ exchange at a university focused on cybersecurity or information security. Which institutions should I check?,"Relevant partner institutions include NTNU, Reykjavík University, University of Tartu, TU Berlin, TU Graz, Darmstadt University of Technology, and CTU Prague.","Based on the provided information, you may consider Reykjavík University, which has relevance in AI, cyber security, and software engineering. Additionally, Luleå University of Technology and CTU Prague offer Computer Science-related areas including cyber security. The University of Tampere also offers human-computer interaction and software development, which might indirectly relate to information security. It's essential to verify current course availability and English-taught courses for these institutions.",0.1644,True,65,PARTIALLY_CORRECT,"The model correctly identifies Reykjavík University and CTU Prague as relevant institutions, but it omits the other five key partners from the expected list.",10.57
Q109,I want to find an Erasmus+ exchange at a university focused on software engineering and distributed systems. Which institutions should I check?,"Relevant partner institutions include University of Tartu, TU Berlin, Charles University MFF, University of Padova, University of Porto, TU Graz, and Sapienza University of Rome.","Based on the provided information, you can consider the following universities for an Erasmus+ exchange related to software engineering and distributed systems:

1. Albert Ludwig University of Freiburg - They offer courses in Computer Science, including software-related areas.
2. University of Padova - Their course catalogue includes Computer Systems Engineering at the master level.
3. Malmö University - They provide Erasmus+ opportunities through the Faculty of Technology and Society, covering areas like software systems and information technologies.
4. Sapienza University of Rome - Although the specific details about their computer science courses aren't mentioned, they do offer study levels in Bachelor, Master, and PhD.

Before finalizing any plans, please verify the current exchange course availability and compatibility by checking the official websites and contacting the respective international offices.",0.0727,True,60,PARTIALLY_CORRECT,"The model correctly identifies two relevant universities (Padova and Sapienza) but is incomplete, as it fails to mention the other five key institutions from the expected list.",18.21
Q110,"I want to find an Erasmus+ exchange at a university focused on data science, analytics, or big data. Which institutions should I check?","Relevant partner institutions include VUB Brussels, University of Tartu, TU Berlin, Charles University MFF, University of Freiburg, University of Coimbra, and Reykjavík University.","Based on the provided information, I would recommend checking the following institutions with a focus on data science, analytics, or big data:

1. Sapienza University of Rome - They offer courses related to computer science and statistics, which might be relevant to data science and analytics.
2. University of Udine - Their department of mathematics, computer science, and physics may offer courses related to data science and analytics.
3. Kaunas University of Technology - They have a strong focus on informatics and computer science, including areas like data science.

However, please note that the specific course offerings and availability can change, so I recommend verifying this information directly through the official university systems or contacting their international offices for the most up-to-date information.",0.1,True,10,HALLUCINATED,"The model provided a list of plausible-sounding universities, but none of them match the specific partner institutions listed in the expected answer. This answer is misleading as it invents a list of partners not present in the ground truth.",9.34
Q111,I want to find an Erasmus+ exchange at a university focused on theoretical computer science or algorithms. Which institutions should I check?,"Relevant partner institutions include Charles University MFF, TU Berlin, University of Tartu, University of Freiburg, CTU Prague, and NTNU.","""Charles University, specifically the MFF faculty, seems like a suitable option for theoretical computer science or algorithms due to its strong focus on these areas. However, please note that course availability and exchange access may depend on various factors such as semester, department rules, language of instruction, prerequisites, and Learning Agreement approval. It's essential to verify this information directly with Charles University before making any decisions.""",0.1013,True,55,PARTIALLY_CORRECT,The model correctly identifies Charles University MFF as a relevant institution but is significantly incomplete as it fails to mention the other five partner universities from the expected answer.,7.14
Q112,I want to find an Erasmus+ exchange at a university in Serbia with strong electrical engineering and computing programmes. Which institution should I check?,A relevant partner institution is the University of Belgrade – Faculty of Electrical Engineering.,"Based on the given information, you may consider checking the University of Belgrade – Faculty of Electrical Engineering (Erasmus code: RS BELGRAD02) or the Technical University of Košice – Faculty of Electrical Engineering and Informatics (Erasmus code: SK KOSICE03), but since you're looking for a Serbian institution, I would recommend starting with the University of Belgrade – Faculty of Electrical Engineering.",0.3333,True,85,PARTIALLY_CORRECT,"The model correctly identifies the University of Belgrade as the relevant institution in Serbia, but it also unnecessarily includes an irrelevant suggestion for a university in Slovakia.",8.14
Q113,Are there Erasmus+ exchange opportunities in North Macedonia?,The available information does not list any UL FRI Erasmus+ partner institution in North Macedonia for the current academic year.,"No, I couldn't find any information about Erasmus+ exchange opportunities in North Macedonia among the provided sources. However, it's listed under Group 3: low-cost-of-living countries with an amount of 550 EUR per month.",0.2692,True,90,CORRECT,"The model correctly answers that no Erasmus+ opportunities are listed for North Macedonia. It unnecessarily includes extra information about the country's funding group, which was not requested.",9.98
Q114,How hard is it to be admitted to an Erasmus+ exchange programme?,"Admission difficulty depends on the number of available places, the popularity of the destination university, academic performance, motivation, language requirements, and whether the selected courses are compatible with the student’s study programme. Some universities only accept 1–2 students per year, making them more competitive.",I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.0339,False,20,INCORRECT,"The model failed to answer the question and instead provided a generic fallback response, directing the user to other resources.",8.21
Q115,How many Erasmus+ places are available for Charles University in Prague?,"Charles University in Prague – Faculty of Mathematics and Physics, Computer Science Institute offers 2 Erasmus+ places with a mobility duration of 9 months per student for Bachelor, Master, and PhD students.",There are 2 Erasmus+ places available for Charles University in Prague.,0.3415,True,65,PARTIALLY_CORRECT,"The model correctly identifies the number of available places but omits crucial details such as the specific faculty, the duration of the mobility, and the eligible student levels.",8.97
Q116,What GPA do I need to be accepted to TU Berlin?,The available information does not state a fixed GPA requirement for TU Berlin. Students should check the current call conditions and contact the Erasmus coordinator if they want to know how applications are ranked.,I don't have that information in my knowledge base. Please check the UL FRI website or contact the International Office directly.,0.1538,False,75,PARTIALLY_CORRECT,"The model correctly identifies that it cannot provide a specific GPA and directs the user to the appropriate resources. However, it fails to include the key information from the expected answer that there is no fixed GPA requirement.",9.66
